88	3	4.478092	5.376940	6.013935	-4.531558	-0.517007	-1.917192	3.851670	7.471292	-0.007829	-0.110722	4.478092	5.376940	-3.984715	-13.802749	2.900172	9.402841	-1.155251	9.289076	0.226458	2.807892	4.478092	5.376940	5.950312	-6.911641	0.352427	-1.850350	3.827377	8.081204	-0.007829	-0.107122
101	3	4.516528	4.584333	1.767565	-3.769503	-0.338966	0.635710	4.025269	2.745316	4.856301	4.644039	4.516528	4.584333	-3.852772	-9.179056	4.739336	8.745783	-1.460320	5.582249	4.856301	4.644270	4.516528	4.584333	1.841338	0.825241	-3.304097	-1.565049	4.018398	2.734642	4.830149	3.716539
265	3	1.927622	2.113014	-6.132952	-4.559736	5.015308	7.991026	2.100170	4.605000	3.249932	2.839241	1.927622	2.113014	4.231959	4.020553	-4.595239	-6.635120	5.407157	2.383880	2.364599	-0.745453	1.927622	2.113014	4.045861	-0.773712	0.996280	-0.040951	4.226669	4.350899	2.365309	-0.091761
276	3	4.469928	3.454011	-5.218680	-4.130635	8.038486	3.124817	-0.541782	0.328029	4.753364	3.483659	4.469928	3.454011	5.814419	2.617088	0.458199	-1.665501	4.541528	3.058243	3.717512	1.934116	4.469928	3.454011	-3.301913	1.336365	3.666751	1.611270	-0.545240	0.414317	4.723249	3.325838
326	3	4.984845	3.270708	0.962119	2.202655	-4.098060	-3.749666	6.154195	0.326783	2.469853	-0.221624	4.984845	3.270708	-6.694024	-7.979460	3.980458	9.598588	0.233045	4.774641	2.810455	4.392221	4.984845	3.270708	0.841079	-3.931460	0.622966	-0.426809	6.105639	3.803017	2.494732	-0.023528
331	3	3.813941	2.578630	4.412816	1.193503	-6.853931	-3.077754	1.853057	0.621959	-0.027078	-0.716188	3.813941	2.578630	-1.869513	-6.210354	4.252207	9.935490	-3.427943	6.290831	1.962282	3.818089	3.813941	2.578630	4.307652	-2.252043	-2.142097	5.245481	1.100546	4.525559	1.962282	3.818089
340	3	5.068301	0.845119	-4.778600	-2.548308	6.728662	6.049842	7.482989	0.677460	4.556150	2.905642	5.068301	0.845119	6.466751	6.890650	-1.818965	-8.378664	7.579606	-2.848970	3.782014	1.617836	5.068301	0.845119	1.030801	5.152010	1.853076	-1.024430	7.459596	0.511861	4.282272	2.381150
344	3	5.716563	2.960406	-0.119710	-6.337798	3.566424	3.863451	0.591403	7.037295	3.167170	3.623530	5.716563	2.960406	2.627737	4.349006	-0.888400	-4.951762	4.019122	4.690160	0.112092	-0.143744	5.716563	2.960406	3.279847	0.025690	1.494921	0.119516	5.522322	7.218668	1.822092	1.574003
347	3	5.200227	4.471831	2.644052	0.197927	0.098208	-2.274851	5.526768	6.729055	1.577407	1.549958	5.200227	4.471831	2.302205	-5.595993	0.825912	0.821784	7.367615	5.978860	3.885192	3.327305	5.200227	4.471831	-3.252388	-8.191931	6.037112	1.116639	7.364826	6.003411	4.061584	3.782034
385	3	2.284938	1.282095	-6.528965	-10.063795	5.433130	7.502277	-2.234494	8.842672	-0.036509	0.901325	2.284938	1.282095	3.577654	2.267784	-5.458749	-3.290076	1.841793	5.671324	-0.036708	0.558603	2.284938	1.282095	-0.434814	-3.543743	-0.716448	6.535540	1.841800	6.501043	-0.036509	0.901084
492	3	3.171049	-0.193635	-6.626930	-6.293037	4.278549	7.016815	4.029067	6.160362	3.119242	3.060877	3.171049	-0.193635	3.485999	1.462750	-3.155537	-1.843641	6.037241	2.768054	1.939982	0.768833	3.171049	-0.193635	3.494733	1.460227	-3.155684	-1.853852	6.014199	2.782196	1.915700	0.717575
499	3	3.046445	-0.373705	3.066479	-4.766193	-0.573118	-2.551390	1.221269	-2.191775	0.541758	-0.302216	3.046445	-0.373705	-2.991737	-4.639138	5.085712	-0.199289	1.697260	-0.330377	3.860167	3.396090	3.046445	-0.373705	4.358832	-0.097022	-3.654758	-4.954348	1.237938	-2.317641	0.541747	-0.607690
513	3	3.777859	1.394436	4.227701	3.662713	-3.832491	-17.833809	6.046047	-1.369857	2.526142	2.124520	3.777859	1.394436	-0.219297	-1.645536	4.559995	-1.128098	0.505170	4.153247	2.529202	2.171387	3.777859	1.394437	-5.117204	-1.669040	5.430822	1.181377	0.374133	4.143839	2.577955	2.535038
