1151	9	-5.0105	-5.2034	-8.6634	-8.4071	4.2757	-6.1686	-5.5806	-6.9653	-3.5665	-2.9597	-5.0105	-5.2034	-8.7481	-8.3685	4.3256	-5.6204	-5.5807	-6.0449	-3.7483	-2.9308	-5.0105	-5.2034	-8.8692	-8.5333	4.3059	-5.4737	-5.5807	-6.5628	-3.4527	-2.8091	-5.0105	-5.2034	-8.7382	-8.4984	4.272	-6.0293	-5.5806	-7.0537	-3.4621	-2.8775	-5.0105	-5.2034	-8.6326	-8.3496	4.2862	-6.1923	-5.5806	-6.7834	-3.667	-3.0157	-5.0105	-5.2034	-8.813	-8.5571	4.2794	-5.831	-5.5807	-6.9855	-3.4159	-2.8254	-5.0105	-5.2034	-8.6327	-8.3175	4.3006	-6.1265	-5.5806	-6.5235	-3.7621	-3.0435	-5.0105	-5.2034	-8.6603	-8.3158	4.3135	-5.9813	-5.5806	-6.2761	-3.8138	-3.0286	-5.0105	-5.2034	-8.8263	-8.4512	4.3212	-5.4193	-5.5807	-6.2026	-3.578	-2.8492
1850	9	-1.487	-5.0891	-8.6624	-13.093	-2.4827	-5.1128	-1.1424	-0.85395	-2.9191	0.60003	-1.487	-5.0891	-1.6538	-2.9323	-10.138	-12.099	2.081	-3.7382	-5.0122	-2.2381	-1.487	-5.0891	-1.2006	-4.4161	-9.7402	-10.128	1.8042	-3.9622	-2.9527	0.19292	-1.487	-5.0891	-0.91871	-4.2288	-9.9694	-10.297	2.0371	-4.1144	-2.9807	0.022785	-1.487	-5.0891	-4.5181	-5.0779	-9.1185	-10.238	-1.0654	-3.2439	-7.1435	-1.9081	-1.487	-5.0891	-4.1055	-4.423	-9.8045	-11.215	-0.54301	-3.2908	-6.9879	-2.9589	-1.487	-5.0891	-1.0702	-3.0373	-10.203	-11.65	2.4696	-4.0454	-4.3625	-1.7829	-1.487	-5.0891	-2.3564	-3.0615	-10.094	-12.637	1.4147	-3.5176	-5.7266	-2.608	-1.487	-5.0891	-3.7813	-4.0632	-9.9589	-12.25	-0.15083	-3.317	-6.8213	-2.9396
2173	9	-2.9205	-4.5966	-3.5032	-4.9801	-7.5042	-12.237	-7.48	-2.8625	-5.0216	-2.3398	-2.9205	-4.5966	-3.5129	-5.2131	-7.4724	-11.585	-7.9078	-2.8137	-5.1755	-2.1414	-2.9205	-4.5966	-3.484	-4.1978	-7.5426	-12.083	-6.1996	-2.8558	-3.4929	-1.8078	-2.9205	-4.5966	-3.4853	-4.338	-7.5474	-12.596	-6.4238	-2.8801	-4.0012	-2.0385	-2.9205	-4.5966	-3.5128	-5.0197	-7.5098	-11.22	-6.9432	-2.8085	-3.5065	-1.6006	-2.9205	-4.5966	-3.4926	-4.3753	-7.5327	-11.71	-6.3152	-2.8374	-3.3401	-1.6897	-2.9205	-4.5966	-3.5191	-5.3251	-7.4861	-11.151	-7.6876	-2.791	-4.1736	-1.6922	-2.9205	-4.5966	-3.491	-4.5615	-7.5403	-12.71	-6.7488	-2.8858	-4.3881	-2.1777	-2.9205	-4.5966	-3.5174	-5.3028	-7.4724	-11.305	-7.956	-2.7926	-4.8294	-1.8803
2271	9	-1.2385	1.1945	-17.262	-11.824	-3.1165	-2.1838	-9.4777	-0.25062	-1.0818	-4.5967	-1.2385	1.1945	-7.4296	-5.4919	-8.1368	-9.0927	-7.365	-4.7083	-1.8895	-6.5871	-1.2385	1.1945	-7.2819	-5.414	-8.3061	-9.5279	-7.0943	-5.0482	-1.879	-6.7906	-1.2385	1.1945	-7.3702	-5.547	-8.7614	-9.0881	-6.6482	-5.1089	-1.6417	-5.4033	-1.2385	1.1945	-7.8446	-5.6654	-8.4261	-8.5911	-7.3961	-4.6309	-1.7364	-5.1358	-1.2385	1.1945	-7.2296	-5.4911	-8.7221	-9.3042	-6.6691	-5.2053	-1.7346	-5.7371	-1.2385	1.1945	-7.5987	-5.5819	-8.1909	-8.7537	-7.4741	-4.5779	-1.8778	-5.8473	-1.2385	1.1945	-7.7439	-5.6347	-8.2988	-8.6248	-7.4793	-4.5755	-1.832	-5.3879	-1.2385	1.1945	-7.1972	-5.4342	-8.5585	-9.5253	-6.8381	-5.2259	-1.8332	-6.2843
2716	9	-0.46018	-4.7164	2.4572	-9.1132	-8.159	-14.047	-1.554	-1.6409	-4.7698	-1.607	-0.46018	-4.7164	2.4914	-9.0306	-8.5464	-14.654	-1.526	-1.8298	-4.7574	-1.6073	-0.46018	-4.7164	-6.6429	-10.62	-4.6048	-4.943	1.4921	1.2838	-1.5522	0.94275	-0.46018	-4.7164	2.4329	-9.1905	-7.9152	-13.568	-1.5549	-1.4608	-4.7672	-1.6061	-0.46018	-4.7164	1.6692	-11.351	-5.7087	-8.5365	-0.47588	-0.12943	-1.9426	0.35763	-0.46018	-4.7164	2.5581	-8.8107	-9.5393	-15.328	-1.3273	-1.8544	-4.6606	-1.6073	-0.46018	-4.7164	2.8195	-7.5384	-10.691	-15.588	-0.38061	-1.6803	-4.1292	-1.603	-0.46018	-4.7164	2.6244	-8.5377	-10.252	-15.617	-1.0754	-1.8046	-4.5325	-1.6069	-0.46018	-4.7164	2.3846	-9.3958	-7.4643	-12.896	-1.5551	-1.2588	-4.7604	-1.6033
2903	9	-1.6887	-1.8841	-6.5595	-10.657	-3.5702	-7.521	-7.2272	-7.7515	-3.4997	-3.9352	-1.6887	-1.8841	-6.4811	-10.072	-3.6084	-7.793	-7.2058	-7.9856	-3.5473	-4.1442	-1.6887	-1.8841	-6.4437	-9.701	-3.587	-7.9449	-7.2321	-7.6436	-3.6787	-4.3638	-1.6887	-1.8841	-6.5959	-10.742	-3.5019	-7.412	-7.2868	-7.1738	-3.5902	-3.9204	-1.6887	-1.8841	-6.5627	-10.192	-3.4654	-7.5047	-7.3653	-6.5562	-3.8448	-4.1597	-1.6887	-1.8841	-6.4501	-9.6346	-3.5549	-7.8672	-7.2701	-7.2459	-3.7777	-4.4401	-1.6887	-1.8841	-1.7048	-4.2531	-9.9519	-8.4509	-3.9045	-6.0206	-4.7594	-5.2137	-1.6887	-1.8841	-6.5992	-10.585	-3.4643	-7.4239	-7.3383	-6.77	-3.7034	-3.9841	-1.6887	-1.8841	-6.4901	-9.7798	-3.5149	-7.6798	-7.3176	-6.8535	-3.8497	-4.3732
4186	9	1.0682	-3.7314	-12.022	-3.3961	-3.2902	-9.7912	-2.7526	-2.455	-5.4514	-4.7102	1.0682	-3.7314	-17.188	-9.1797	-0.51407	-8.7232	-2.1032	-2.0233	-4.8785	-2.7357	1.0682	-3.7314	-12.134	-3.394	-3.2898	-9.9277	-2.5603	-2.488	-5.3422	-4.5711	1.0682	-3.7314	-11.806	-3.3947	-3.2932	-9.9219	-2.726	-2.4541	-5.5154	-4.9566	1.0682	-3.7314	-11.657	-3.3877	-3.2904	-10.522	-2.2822	-2.526	-5.3861	-4.9744	1.0682	-3.7314	-11.561	-3.3908	-3.2963	-10.31	-2.5533	-2.4773	-5.5198	-5.1585	1.0682	-3.7314	-11.922	-3.3902	-3.2894	-10.239	-2.3521	-2.5185	-5.3318	-4.7423	1.0682	-3.7314	-12.035	-3.3918	-3.2897	-10.098	-2.43	-2.5073	-5.3264	-4.6501	1.0682	-3.7314	-11.514	-3.3885	-3.2951	-10.529	-2.4161	-2.4996	-5.4813	-5.1516
4991	9	-0.56487	-3.1937	-9.3612	-13.598	3.4435	-4.9726	-8.9727	-8.0039	0.4544	-5.3761	-0.56487	-3.1937	-1.9611	-4.2384	-6.3975	-20.822	-5.3071	-9.9651	-1.5346	-8.2433	-0.56487	-3.1937	-5.2963	-7.7154	-1.2529	-13.044	-8.8976	-7.6857	0.14199	-7.4449	-0.56487	-3.1937	-5.562	-7.7416	-1.2628	-12.675	-8.8959	-7.63	0.19616	-6.8378	-0.56487	-3.1937	-5.386	-7.825	-1.268	-11.667	-8.903	-7.063	-0.039757	-5.8183	-0.56487	-3.1937	-5.1675	-7.7117	-1.2512	-13.109	-8.8985	-7.6474	0.079167	-7.6341	-0.56487	-3.1937	-5.2827	-7.8264	-1.257	-11.579	-8.9048	-6.9077	-0.13619	-5.8259	-0.56487	-3.1937	-4.9284	-7.7206	-1.25	-12.98	-8.9009	-7.4017	-0.13072	-7.9402	-0.56487	-3.1937	-4.9565	-7.7687	-1.2497	-12.215	-8.9042	-6.9144	-0.39353	-7.8003
5192	9	-2.4648	-3.7379	-9.3588	-4.8637	-4.7532	-12.623	1.4207	-1.812	-2.0258	-3.2271	-2.4648	-3.7379	-9.3277	-4.8012	-4.7801	-12.975	1.5779	-1.8206	-2.0294	-3.5282	-2.4648	-3.7379	-9.3432	-4.8325	-4.7888	-12.787	1.5088	-1.8157	-2.0268	-3.3438	-2.4648	-3.7379	-9.3747	-4.8953	-4.6538	-12.421	1.2928	-1.8093	-2.0257	-3.1526	-2.4648	-3.7379	-15.512	-12.881	-2.0097	-7.576	-1.3634	-1.7388	-2.024	-2.7795	-2.4648	-3.7379	-9.3591	-4.8492	-4.54	-12.646	1.3543	-1.8151	-2.0371	-3.5961	-2.4648	-3.7379	-9.3497	-4.8291	-4.5673	-12.828	1.4198	-1.8178	-2.0425	-3.7585	-2.4648	-3.7379	-9.369	-4.8742	-4.5415	-12.449	1.286	-1.812	-2.0301	-3.3565	-2.4648	-3.7379	-9.3306	-4.7972	-4.6591	-13.071	1.5395	-1.8223	-2.0402	-3.8113
6584	9	-2.6385	-2.4266	-8.9002	-7.0515	2.2572	-6.5724	-5.9748	-3.4741	-4.9883	-1.8942	-2.6385	-2.4266	-3.0817	-3.6855	-1.5911	-16.805	-2.1913	-6.3335	-6.3828	-7.3697	-2.6385	-2.4266	-8.8667	-6.9088	2.2523	-9.2528	-5.8696	-3.9036	-5.1901	-2.1246	-2.6385	-2.4266	-8.9018	-6.7279	2.3398	-9.7485	-5.6754	-4.6675	-4.6217	-1.808	-2.6385	-2.4266	-8.8706	-6.8098	2.2625	-10	-5.7798	-4.3077	-5.001	-2.0671	-2.6385	-2.4266	-8.8662	-6.969	2.252	-8.4455	-5.9172	-3.6879	-5.229	-2.079	-2.6385	-2.4266	-9.0351	-7.0159	2.3568	-6.6279	-5.8587	-3.8729	-4.6674	-1.7553	-2.6385	-2.4266	-8.8763	-6.7664	2.2796	-10.065	-5.7319	-4.4988	-4.8606	-1.984	-2.6385	-2.4266	-9.0252	-6.8108	2.4589	-7.974	-5.7272	-4.3699	-4.5275	-1.6872
