11	2	4.069950	1.336248	-4.990254	-2.138632	4.619266	8.996342	2.869379	5.602126	4.034733	3.845923	4.069950	1.336243	6.589625	3.532365	-3.601115	-10.237972	3.883875	0.680256	2.814098	-0.208262
13	2	5.826853	3.701193	-1.056027	-1.337978	-0.016848	-2.459288	5.318463	2.094598	1.761739	-1.349689	5.826853	3.701193	-0.333051	-4.626925	2.599607	0.524821	5.423129	4.618334	2.964930	0.449387
15	2	6.230559	1.055948	-9.939825	-8.166532	4.379679	5.533168	1.537858	1.451805	4.467435	3.914606	6.230559	1.055948	2.122038	3.553519	-4.038255	-10.796169	5.298463	-1.628586	4.467077	2.549792
20	2	5.769585	2.780449	4.735972	5.696359	-3.803086	0.266184	4.939192	3.304075	3.977232	3.300341	5.769585	2.780449	-6.423677	-3.504835	3.439396	7.141243	-1.098137	4.122773	4.119700	4.397957
21	2	7.119395	0.867223	-3.660125	-6.752940	5.289861	9.494262	-1.778969	6.584164	3.006568	3.283081	7.119395	0.867223	5.643437	1.469277	-4.931191	-0.589117	2.652515	3.867485	2.136478	1.835296
22	2	5.656667	3.505547	-7.426656	-4.525392	5.049297	9.254107	1.827471	5.824163	3.618630	1.707440	5.656667	3.505547	3.030667	1.407863	-0.572223	-2.818741	5.927380	3.779504	2.311328	-1.655053
28	2	4.127350	3.757448	-8.456741	-6.153426	7.703198	6.218267	-2.617757	5.501171	3.559405	4.093616	4.127350	3.757448	2.552577	5.919742	-1.912090	-3.453285	2.716995	-0.274582	3.307074	1.958718
29	2	3.902799	1.976410	-6.627839	-2.549596	2.867710	4.531280	3.437673	4.086396	3.533605	4.687184	3.902799	1.976410	5.358278	5.024200	-2.629337	-8.673347	4.932054	2.848155	2.124238	1.648234
30	2	6.569685	5.121370	1.778004	3.244982	-7.195218	-4.031368	5.499560	3.048131	2.928938	4.456230	6.569685	5.121370	-4.778517	-8.800910	1.414280	8.496589	-0.057222	7.774742	2.959493	4.918293
36	2	5.749183	2.859774	3.573067	2.537617	-2.595357	-7.519272	5.520582	-1.315797	3.373442	0.953796	5.749183	2.859774	-1.893372	-0.809093	4.978564	-0.973767	1.377674	2.729315	4.743913	3.806429
38	2	4.545600	2.967239	2.644529	4.738821	-1.057697	-2.907299	3.243413	4.064779	3.344985	2.088324	4.545600	2.967239	-1.170745	-0.572015	0.387594	4.614784	1.288037	4.563480	4.118029	4.272647
39	2	4.324020	4.635800	2.872249	-0.007492	-1.675223	-16.385472	6.617211	0.131495	2.620326	3.130819	4.324020	4.635800	-6.510451	-6.524433	4.557682	0.378287	6.294605	5.386347	2.647804	3.152896
42	2	2.535627	2.883117	-4.618461	-3.192282	4.172377	6.172492	3.488895	3.202372	3.773146	3.766861	2.535627	2.883117	4.361266	4.963609	-6.838359	-3.329084	7.435722	1.096609	3.243700	3.152086
