1	1	-1.1056	-3.3185	-1.0792	-1.9968	-10.269	-21.55	-0.018144	-8.7698	-2.5997	-5.7104
2	1	-2.0165	-4.0146	-11.756	-16.99	-2.7159	-0.82111	-5.9124	-0.14379	-3.7443	-0.51736
3	1	-0.92087	-3.8674	-15.367	-16.099	-0.30134	-6.6983	-8.5428	-0.48562	-1.5526	-1.53
4	1	-0.81953	-2.22	-14.662	-3.2809	-9.416	-7.3132	-2.7268	-2.9556	-0.89745	-2.5874
5	1	-2.1682	-4.05	-24.004	-9.8716	-2.229	-1.8071	-7.6301	-0.078215	-4.3213	-0.81753
6	1	-1.2021	-4.7437	-1.0261	-3.4886	-12.251	-10.677	-0.00036586	-5.8664	-3.9615	-5.6137
7	1	-0.0049123	-5.6692	-6.4684	-3.4236	-6.3939	-17.452	-1.5049	-4.1948	-7.3115	-6.2518
8	1	-1.1298	-3.1235	-6.8874	-3.2079	-10.965	-11.764	-4.4598	-5.3604	-5.0833	-5.2068
9	1	-0.89529	-3.8444	-16.062	-14.988	-3.3218	-5.5509	-5.9462	-3.8582	-2.4967	-1.9027
10	1	-2.127	-2.3991	-4.4669	-9.2767	-2.1302	-8.8678	-5.8497	-5.5556	-6.5495	-6.1293
12	1	0.074981	-3.1246	-5.3382	-3.9186	-11.334	-11.318	-3.6196	-2.934	-5.4063	-6.5522
14	1	-6.7938	-6.9105	-17.971	-16.593	1.4832	-1.7495	-4.8773	-1.2403	-5.1972	-1.8462
16	1	-2.8367	-6.7103	-19.44	-16.924	4.9036	3.288	-10.857	2.0098	-3.6895	-2.1052
17	1	3.5463	-7.2525	3.0138	2.5866	-10.992	-16.736	-3.3959	-8.6992	-0.48508	-7.689
18	1	-5.0245	-2.7408	1.868	0.3115	-13.251	-15.677	0.1859	-6.583	-6.3599	-5.2649
19	1	-0.64239	-0.4792	-12.441	-20.185	-2.9801	-14.894	-11.808	-5.3997	-5.4225	-6.5417
23	1	0.49792	-1.7145	-17.137	-13.119	0.17843	-2.4439	-11.375	1.2797	-5.4844	-4.0471
24	1	-2.4534	-2.5	-5.2448	-0.68604	-9.4135	-20.715	-0.86611	-10.504	-3.4205	-4.9849
25	1	-0.89314	-2.6218	-6.9368	0.46669	-13.61	-15.129	2.329	-9.4401	-1.287	-5.5393
26	1	-1.023	-1.7093	-3.4746	-3.1259	-12.268	-20.077	2.7846	-5.0034	-6.0149	-6.4982
27	1	-4.4126	-8.4505	-4.7486	1.3995	-9.232	-14.521	-0.46573	-3.4671	-5.1558	-1.975
31	1	-1.5873	-2.7738	-11.518	-17.429	-1.029	-1.4542	-7.6967	-3.1942	-2.9035	0.022305
32	1	-3.7613	-1.5744	-11.751	-7.8496	-2.19	-0.18026	-10.9	-0.2425	-5.9786	-3.9169
33	1	-4.3468	-6.0251	0.17215	-2.7492	-10.291	-21.157	2.8029	-6.2281	-0.83996	-4.611
34	1	-1.9	-5.7133	-0.042465	-7.496	-11.492	-22.849	-6.6821	-8.2916	-4.1843	-5.1144
35	1	-1.9441	-2.3848	-10.488	-17.487	-2.4856	-0.67914	-7.8819	-0.20749	-8.3295	0.28022
37	1	-1.6441	0.17486	-1.5395	-5.244	-11.232	-13.759	-4.3692	-2.6304	-5.2165	-5.5209
40	1	-1.5084	-4.9764	-2.7113	-5.0336	-13.179	-8.241	-2.702	-5.8394	-1.5958	-3.6597
41	1	-0.40229	1.6481	-15.531	-13.196	-5.3329	-7.3048	-1.5737	-0.51504	-4.1501	-4.2257
43	1	-2.1343	-4.7867	-17.655	-18.654	-0.81203	-1.2112	-7.158	-3.0906	-3.0785	-4.5337
49	1	-4.2113	-6.2927	-4.3625	-0.36132	-11.71	-16.046	1.3629	-11.803	-2.0036	-1.1987
50	1	0.59579	-0.64358	-11.409	-15.633	-0.54094	-5.0742	-11.303	0.92674	-4.3017	-0.016018
51	1	3.7865	-3.9411	-20.393	-20.024	-1.326	-1.4434	-11.661	-6.8242	-5.6805	-6.735
52	1	-1.0255	-3.041	-16.762	-8.8889	-1.1898	-7.997	-2.4707	-3.2269	-0.14034	-4.388
53	1	0.8167	-2.398	-17.263	-15.38	-6.7738	-9.4885	0.082609	-2.445	2.7742	-3.7083
55	1	-1.2675	-1.4901	-3.6031	-4.775	-9.7418	-17.328	-0.66189	-0.40672	-1.3352	-2.255
57	1	0.56728	-4.923	-1.4821	-2.1614	-12.652	-22.94	-1.8511	-7.8436	-2.6236	-3.4143
60	1	-1.6965	-2.8437	-1.6311	-3.2594	-15.85	-16.796	-4.3362	-8.4515	-4.0923	-4.2803
62	1	-2.8312	-3.5705	-17.856	-17.21	-3.322	-1.529	-10.582	-3.9849	-3.7552	-2.1286
64	1	-0.77605	-4.1253	-6.0299	0.68048	-10.996	-13.306	-2.7488	-8.3664	-6.7447	-4.7251
66	1	-1.2711	-2.7876	-12.806	-16.46	0.40402	0.78178	-7.782	-0.25252	-2.075	-2.6621
68	1	0.8486	-4.6133	-14.375	-11.801	1.1745	-9.1053	-8.4287	-0.98426	-2.2059	-3.0482
70	1	-2.2619	-0.46571	-11.014	-15.229	-0.97392	-3.1132	-7.2484	-1.1821	-3.5574	-1.1752
72	1	-3.752	-2.8704	-2.5338	-1.2923	-8.6403	-9.5482	-3.5737	-6.7137	-5.3022	-4.4048
73	1	-0.068306	-3.5853	-13.467	-14.472	-3.8953	0.60185	-7.7221	-0.088166	-1.5688	-2.7509
74	1	0.070109	-4.0707	-19.473	-9.7802	-1.3575	-10.014	-7.0388	-0.84701	-4.4548	-3.0303
75	1	-4.4997	-1.0588	0.81569	-4.9387	-16.423	-18.608	1.6501	-5.8185	-3.781	-3.1968
76	1	-1.0921	-1.8328	-4.7504	-1.022	-8.5472	-20.025	-1.4087	-11.859	-5.6579	-7.7078
77	1	-2.6672	-6.1052	3.1716	-4.3435	-7.8846	-22.496	-1.4689	-9.3557	-4.9771	-8.8692
78	1	-4.6952	-7.7441	-12.57	-9.8655	-0.48355	-0.72655	-7.819	-0.44322	-2.1085	-6.3597
79	1	-4.8456	-5.0433	0.035444	-17.889	-5.4818	-5.9612	-4.1428	-2.336	-4.0961	-2.4997
80	1	-0.79761	-4.4746	-18.878	-20.472	-2.1879	-1.8181	-2.9342	-1.4394	-6.4319	-2.1042
82	1	-5.4023	-10.87	2.8151	-1.1238	-14.035	-19.116	-0.88408	-12.187	-1.1869	-5.0903
85	1	-2.4224	-7.3103	0.69068	0.14241	-19.154	-21.62	1.2161	-10.582	-3.22	-2.5036
86	1	-2.9447	-0.77791	-2.6939	-1.3919	-15.57	-25.248	-1.59	-7.345	-4.7866	-8.0459
87	1	-0.33193	-6.5861	-10.117	0.89353	-9.5755	-13.728	-1.7092	-9.534	1.2928	-5.375
89	1	-1.7045	-2.3021	-22.117	-14.826	4.275	-3.7554	-4.7743	-4.6543	-4.8306	-6.4648
90	1	-0.95444	-2.686	-5.1922	-2.7561	-14.085	-23.066	0.90554	-10.322	1.8524	-1.5826
92	1	0.55945	-1.6514	-16.749	-20.374	-3.2364	-7.3344	-6.2662	-9.2772	-5.9467	-1.8454
94	1	-0.99869	-3.4539	-20.733	-17.886	2.6851	0.52647	-9.3052	1.6552	-6.4892	-0.86405
95	1	0.61874	-2.6497	-13.616	-15.843	-6.5337	-0.51573	-10.192	-1.9266	-4.1699	-1.7922
96	1	1.5447	-4.0896	-14.464	-15.44	-4.0359	-5.3313	-3.9079	5.3885	-2.5679	-2.3529
97	1	-3.9249	-1.3626	-6.299	-6.6471	-12.724	-16.51	-1.5792	-4.5403	-4.4427	-4.5555
100	1	-2.2435	-1.5493	-18.155	-19.055	0.393	-1.8085	-6.1769	1.3769	-2.6489	-3.707
102	1	-1.1264	-0.48841	-14.701	-13.543	0.75748	-4.2642	-3.5769	-2.215	-2.3965	-1.8607
103	1	-4.3124	-9.9938	-2.0118	3.0859	-16.574	-23.517	-0.056039	-8.4734	0.24213	-1.164
104	1	-2.6934	-2.8921	-17.433	-17.071	1.0755	1.5115	-9.8823	-3.5749	-3.4765	-2.2282
106	1	-4.6735	-5.4711	-1.5541	-1.2358	-14.099	-14.827	-0.63056	-4.7822	-2.0419	-6.6953
107	1	-4.2524	-2.9564	-2.6791	-6.2216	-8.7373	-14.064	-6.3918	-7.0189	-4.6745	-6.3454
108	1	-3.749	-9.5059	-0.4063	4.1126	-13.886	-23.163	3.0957	-9.5712	-1.5717	-4.0317
109	1	-3.4081	-6.4358	-2.7852	-0.60386	-10.73	-18.132	-5.5646	-6.9281	-5.1012	-4.937
111	1	-2.9979	-5.1287	-4.7391	-3.0897	-8.6632	-13.65	-4.1548	-4.7511	-8.4804	-6.5123
113	1	-2.5342	-4.1787	-0.34817	-5.44	-11.024	-19.664	-0.61754	-6.6069	-3.4524	-5.3432
114	1	-1.2092	-4.7685	-6.547	-11.373	-0.17918	-0.98879	-6.1291	-1.0891	-2.3212	-5.2649
116	1	0.034977	-4.318	-18.758	-8.3755	0.91325	-1.5338	-9.4829	-1.1783	-7.311	-6.5502
119	1	-1.109	-1.9905	-18.706	-15.839	1.0962	-3.3822	-10.79	4.7262	-4.7519	-2.3657
121	1	-0.68745	-3.1764	-15.41	-23.079	-1.207	-2.3997	-15.861	-0.51321	-4.8995	1.9485
123	1	-0.57755	-1.7993	-0.054356	-2.4729	-11.647	-16.754	-0.43761	-3.2083	-4.6054	-1.9892
128	1	-0.30107	-3.2468	-17.505	-8.3736	3.9579	-1.9043	-5.5322	-0.54663	-3.8807	-0.1902
