1151	9	1.952571	2.427857	-1.473066	-1.924066	6.874560	1.343938	0.106768	1.115697	3.915041	3.975395	1.952571	2.427857	-1.557794	-1.885498	6.924490	1.892122	0.106655	2.036048	3.733237	4.004290	1.952571	2.427857	-1.678864	-2.050355	6.904768	2.038890	0.106589	1.518118	4.028816	4.126057	1.952571	2.427857	-1.547894	-2.015404	6.870902	1.483299	0.106723	1.027244	4.019394	4.057639	1.952571	2.427857	-1.442332	-1.866606	6.885091	1.320275	0.106775	1.297572	3.814519	3.919430	1.952571	2.427857	-1.622683	-2.074157	6.878334	1.681515	0.106663	1.095427	4.065573	4.109782	1.952571	2.427857	-1.442394	-1.834527	6.899496	1.386045	0.106759	1.557423	3.719390	3.891683	1.952571	2.427857	-1.470032	-1.832767	6.912344	1.531259	0.106728	1.804870	3.667758	3.906579	1.952571	2.427857	-1.635983	-1.968198	6.920076	2.093216	0.106601	1.878391	3.903523	4.085893
1850	9	5.815920	2.360505	-4.319697	-7.636726	4.213032	4.640275	2.074797	3.655704	4.045510	4.518698	5.815920	2.360505	2.688964	2.524122	-3.442591	-2.345800	5.298251	0.771457	1.952388	1.680608	5.815920	2.360505	3.142112	1.040340	-3.044520	-0.375287	5.021373	0.547496	4.011937	4.111590	5.815920	2.360505	3.424021	1.227636	-3.273697	-0.543843	5.254280	0.395279	3.983920	3.941456	5.815920	2.360505	-0.175400	0.378539	-2.422763	-0.485253	2.151837	1.265772	-0.178868	2.010582	5.815920	2.360505	0.237200	1.033476	-3.108817	-1.462303	2.674201	1.218889	-0.023238	0.959769	5.815920	2.360505	3.272581	2.419143	-3.507002	-1.897213	5.686860	0.464227	2.602137	2.135781	5.815920	2.360505	1.986324	2.394927	-3.397929	-2.884245	4.631907	0.992105	1.238064	1.310629	5.815920	2.360505	0.561431	1.393196	-3.263138	-2.497041	3.066387	1.192611	0.143328	0.979029
2173	9	3.434687	3.385752	-1.552222	1.562289	-1.480404	-2.137673	-0.578820	3.646124	-0.782452	2.618818	3.434687	3.385752	-1.561938	1.329326	-1.448644	-1.486295	-1.006612	3.694875	-0.936442	2.817278	3.434687	3.385752	-1.532952	2.344566	-1.518892	-1.983704	0.701554	3.652754	0.746215	3.150849	3.434687	3.385752	-1.534266	2.204403	-1.523638	-2.497290	0.477389	3.628527	0.237905	2.920169	3.434687	3.385752	-1.561772	1.522731	-1.486009	-1.120890	-0.041958	3.700064	0.732555	3.358031	3.434687	3.385752	-1.541565	2.167157	-1.508918	-1.611570	0.586005	3.671196	0.899050	3.268979	3.434687	3.385752	-1.568138	1.217292	-1.462387	-1.051705	-0.786397	3.717565	0.065488	3.266409	3.434687	3.385752	-1.539992	1.980887	-1.516542	-2.610805	0.152367	3.622770	-0.148969	2.780960	3.434687	3.385752	-1.566442	1.239585	-1.448657	-1.205719	-1.054754	3.715942	-0.590322	3.078344
2271	9	5.043469	5.095658	-10.453182	-5.256349	5.123993	7.505512	-2.626408	6.823077	2.992923	3.189717	5.043469	5.095658	-0.621058	1.075299	0.103732	0.596609	-0.513673	2.365405	2.185193	1.199295	5.043469	5.095658	-0.473370	1.153269	-0.065628	0.161457	-0.243021	2.025482	2.195642	0.995878	5.043469	5.095658	-0.561725	1.020236	-0.520914	0.601204	0.203095	1.964787	2.433014	2.383147	5.043469	5.095658	-1.036118	0.901884	-0.185572	1.098267	-0.544820	2.442820	2.338289	2.650617	5.043469	5.095658	-0.421127	1.076147	-0.481565	0.385089	0.182165	1.868362	2.340080	2.049336	5.043469	5.095658	-0.790195	0.985344	0.049646	0.935588	-0.622773	2.495801	2.196883	1.939115	5.043469	5.095658	-0.935437	0.932545	-0.058260	1.064545	-0.627954	2.498172	2.242719	2.398543	5.043469	5.095658	-0.388678	1.133090	-0.318005	0.164011	0.013219	1.847782	2.241448	1.502172
2716	9	6.842709	2.518258	5.086839	-2.406944	-2.486883	-4.260683	2.146698	2.903116	0.427863	2.065946	6.842709	2.518258	5.121055	-2.324380	-2.874204	-4.867329	2.174724	2.714297	0.440270	2.065593	6.842709	2.518258	-4.013313	-3.913576	1.067395	4.843695	5.192817	5.827887	3.645487	4.615659	6.842709	2.518258	5.062464	-2.484233	-2.243012	-3.781190	2.145843	3.083291	0.430514	2.066812	6.842709	2.518258	4.298781	-4.644940	-0.036560	1.250190	3.224814	4.414632	3.255057	4.030548	6.842709	2.518258	5.187693	-2.104456	-3.867186	-5.541182	2.373376	2.689702	0.537074	2.065610	6.842709	2.518258	5.449076	-0.832090	-5.019229	-5.801349	3.320081	2.863802	1.068439	2.069866	6.842709	2.518258	5.253986	-1.831418	-4.579820	-5.830013	2.625265	2.739455	0.665183	2.065998	6.842709	2.518258	5.014202	-2.689544	-1.792171	-3.109627	2.145585	3.285260	0.437301	2.069647
2903	9	4.773728	3.718796	-0.910650	-3.986508	4.635662	-0.648117	-2.999019	0.091915	3.671217	2.418747	4.773728	3.718796	-0.832317	-3.401438	4.597453	-0.920033	-2.977650	-0.142256	3.623640	2.209783	4.773728	3.718796	-0.794847	-3.030304	4.618889	-1.071995	-3.003899	0.199723	3.492187	1.990169	4.773728	3.718796	-0.947073	-4.070860	4.703977	-0.539082	-3.058581	0.669540	3.580744	2.433594	4.773728	3.718796	-0.913898	-3.521452	4.740531	-0.631816	-3.137144	1.287204	3.326082	2.194292	4.773728	3.718796	-0.801318	-2.963946	4.650942	-0.994298	-3.041944	0.597458	3.393220	1.913901	4.773728	3.718796	3.943991	2.417596	-1.745992	-1.577957	0.323644	1.822813	2.411529	1.140316	4.773728	3.718796	-0.950354	-3.914154	4.741555	-0.550975	-3.110097	1.073329	3.467502	2.369872	4.773728	3.718796	-0.841278	-3.109102	4.690945	-0.806843	-3.089436	0.989830	3.321171	1.980774
4186	9	3.618905	3.738115	-5.277102	1.942772	1.377665	0.742306	3.686786	4.301562	3.464198	2.773944	3.618905	3.738115	-10.443501	-3.840826	4.153806	1.810345	4.336208	4.733256	4.037039	4.748433	3.618905	3.738115	-5.389100	1.944873	1.378108	0.605890	3.879079	4.268596	3.573345	2.913054	3.618905	3.738115	-5.062034	1.944131	1.374622	0.611648	3.713419	4.302462	3.400210	2.527515	3.618905	3.738115	-4.912466	1.951164	1.377514	0.011575	4.157216	4.230647	3.529491	2.509706	3.618905	3.738115	-4.816280	1.948013	1.371597	0.223927	3.886046	4.279350	3.395774	2.325669	3.618905	3.738115	-5.177916	1.948655	1.378451	0.294385	4.087243	4.238137	3.583828	2.741808	3.618905	3.738115	-5.290833	1.947051	1.378156	0.435605	4.009382	4.249265	3.589228	2.834036	3.618905	3.738115	-4.769524	1.950313	1.372790	0.004693	4.023327	4.256961	3.434300	2.332570
4991	9	6.091587	3.446577	-1.816339	-7.105896	7.597578	4.426316	-0.648459	0.134059	6.493517	2.630942	6.091587	3.446577	5.583749	2.253487	-2.243472	-11.422882	3.017098	-1.827101	4.504543	-0.236214	6.091587	3.446577	2.248596	-1.223571	2.901167	-3.645244	-0.573381	0.452270	6.181098	0.562134	6.091587	3.446577	1.982827	-1.249802	2.891262	-3.276049	-0.571676	0.508009	6.235271	1.169222	6.091587	3.446577	2.158797	-1.333117	2.886062	-2.268096	-0.578767	1.074996	5.999355	2.188719	6.091587	3.446577	2.377348	-1.219832	2.902881	-3.710123	-0.574311	0.490562	6.118279	0.372996	6.091587	3.446577	2.262179	-1.334591	2.897050	-2.180221	-0.580651	1.230248	5.902918	2.181171	6.091587	3.446577	2.616451	-1.228798	2.904049	-3.581421	-0.576677	0.736320	5.908388	0.066862	6.091587	3.446577	2.588328	-1.276860	2.904391	-2.815732	-0.580017	1.223629	5.645583	0.206742
5192	9	4.222201	4.631049	-2.771027	2.053287	1.942465	-0.604310	3.866327	2.516891	4.151174	3.302299	4.222201	4.631049	-2.739871	2.115820	1.915589	-0.956962	4.023523	2.508266	4.147607	3.001130	4.222201	4.631049	-2.755355	2.084469	1.906842	-0.768851	3.954398	2.513110	4.150246	3.185575	4.222201	4.631049	-2.786879	2.021686	2.041862	-0.402506	3.738445	2.519550	4.151324	3.376805	4.222201	4.631049	-8.924031	-5.964436	4.685943	4.442530	1.082243	2.590077	4.152977	3.749853	4.222201	4.631049	-2.771320	2.067800	2.155686	-0.627551	3.799944	2.513788	4.139881	2.933221	4.222201	4.631049	-2.761832	2.087850	2.128370	-0.809905	3.865459	2.511071	4.134509	2.770838	4.222201	4.631049	-2.781169	2.042742	2.154182	-0.430397	3.731629	2.516797	4.146909	3.172837	4.222201	4.631049	-2.742740	2.119757	2.036543	-1.052477	3.985158	2.506555	4.136789	2.718083
6584	9	4.541945	3.385028	-2.103870	-0.021263	4.061239	0.897482	-0.140831	3.404194	1.937457	3.357190	4.541945	3.385028	3.714684	3.344748	0.212944	-9.335632	3.642611	0.544815	0.542950	-2.118346	4.541945	3.385028	-2.070356	0.121437	4.056364	-1.782939	-0.035631	2.974731	1.735677	3.126805	4.541945	3.385028	-2.105455	0.302304	4.143855	-2.278640	0.158580	2.210786	2.304070	3.443384	4.541945	3.385028	-2.074281	0.220445	4.066523	-2.530181	0.054168	2.570648	1.924724	3.184235	4.541945	3.385028	-2.069813	0.061232	4.056082	-0.975624	-0.083313	3.190406	1.696780	3.172377	4.541945	3.385028	-2.238780	0.014345	4.160889	0.841959	-0.024786	3.005411	2.258343	3.496112	4.541945	3.385028	-2.079951	0.263762	4.083617	-2.594767	0.102032	2.379491	2.065187	3.267412	4.541945	3.385028	-2.228869	0.219403	4.262933	-0.504160	0.106764	2.508460	2.398295	3.564214
