917	8	-2.5376	-5.4046	-9.1231	-5.2878	-0.40454	-11.785	-3.4973	-4.5634	-5.7658	-5.9511	-2.5376	-5.4046	-9.0909	-5.0414	-0.40363	-12.321	-3.3694	-4.9428	-5.6601	-5.7984	-2.5376	-5.4046	-9.0339	-7.5404	2.6616	-9.687	-5.166	-5.8133	-5.3161	-4.9259	-2.5376	-5.4046	-9.1404	-5.2194	-0.39682	-10.297	-3.4211	-4.7777	-5.4909	-5.2912	-2.5376	-5.4046	-9.1528	-5.4534	-0.40248	-10.588	-3.5711	-4.3758	-5.7918	-5.9472	-2.5376	-5.4046	-9.1863	-5.4913	-0.39639	-9.7027	-3.5516	-4.4455	-5.6068	-5.3334	-2.5376	-5.4046	-9.1648	-5.3493	-0.39614	-9.9724	-3.4787	-4.6275	-5.5199	-5.2496	-2.5376	-5.4046	-9.1075	-5.1718	-0.40471	-12.344	-3.4397	-4.7266	-5.7293	-5.9032
1609	8	-5.6767	-6.9162	0.3333	-4.778	-10.43	-12.324	-1.7823	-2.3238	-7.9398	-2.9899	-5.6767	-6.9162	0.16878	-4.7894	-11.513	-10.437	-1.8707	-1.9898	-7.3505	-1.998	-5.6767	-6.9162	0.32571	-4.7809	-10.083	-11.727	-1.8159	-2.0372	-8.024	-3.0817	-5.6767	-6.9162	0.21555	-4.7849	-12.197	-11.127	-1.788	-2.3545	-7.3011	-2.2567	-5.6767	-6.9162	0.1967	-4.7913	-10.335	-9.9007	-1.8975	-1.6663	-8.0059	-2.2582	-5.6767	-6.9162	0.24603	-4.7894	-9.9173	-10.108	-1.8807	-1.6571	-8.09	-2.7632	-5.6767	-6.9162	0.31216	-4.7777	-11.329	-12.252	-1.744	-2.6705	-7.7216	-2.7649	-5.6767	-6.9162	0.29401	-4.7857	-9.8651	-10.705	-1.8545	-1.7752	-8.0797	-3.0851
1894	8	-0.70173	-8.6935	4.044	-8.691	-5.5719	-13.685	-3.5246	-2.7235	-0.3017	-1.5233	-0.70173	-8.6935	0.91214	-10.507	-3.8465	-13.132	-5.2364	-2.7212	-0.30167	-0.84989	-0.70173	-8.6935	0.9187	-10.58	-3.5636	-13.032	-5.2266	-2.7212	-0.30168	-1.1116	-0.70173	-8.6935	1.0417	-10.501	-3.8043	-13.178	-5.231	-2.7212	-0.30167	-0.95341	-0.70173	-8.6935	0.46772	-10.571	-3.8111	-12.759	-5.2468	-2.7212	-0.30167	-0.6709	-0.70173	-8.6935	0.68015	-10.538	-3.841	-12.961	-5.2426	-2.7212	-0.30167	-0.74318	-0.70173	-8.6935	0.59691	-10.667	-3.3454	-12.884	-5.2293	-2.7212	-0.30168	-1.1542	-0.70173	-8.6935	-0.74588	-10.77	-3.4293	-11.299	-5.2596	-2.7212	-0.30167	-0.43711
2809	8	-0.96589	0.49911	-7.0645	-14.468	-6.7926	-5.6064	-4.0795	-7.5651	-0.36885	-4.3382	-0.96589	0.49911	-4.4407	-8.3597	-7.8264	-10.634	-4.0515	-8.2651	-0.56169	-4.6852	-0.96589	0.49911	-5.2605	-10.21	-6.1706	-10.393	-5.224	-6.7358	-0.71369	-4.7122	-0.96589	0.49911	-4.8587	-9.0551	-7.1703	-9.8988	-4.4684	-7.1078	-0.45842	-4.5112	-0.96589	0.49911	-4.7265	-9.5846	-6.2168	-11.185	-5.0588	-7.0202	-0.97841	-4.9785	-0.96589	0.49911	-5.0769	-10.037	-6.0883	-10.787	-5.2408	-6.7983	-0.87467	-4.8461	-0.96589	0.49911	-4.3944	-8.8797	-6.7608	-11.29	-4.5991	-7.6273	-0.85868	-4.9642	-0.96589	0.49911	-5.1362	-9.69	-6.7044	-9.8658	-4.8016	-6.8618	-0.49081	-4.5306
3290	8	-1.5225	-3.6239	-9.041	-13.459	0.11018	-2.8181	-3.8666	-0.20022	-1.1935	0.73188	-1.5225	-3.6239	-1.2004	-3.1187	-6.5906	-11.129	0.2596	-5.9871	-2.601	-1.8077	-1.5225	-3.6239	-1.5956	-3.4793	-6.533	-11.576	-0.26089	-5.8528	-3.119	-2.4839	-1.5225	-3.6239	-3.4554	-4.2586	-5.1324	-8.5208	-3.124	-5.7184	-1.2355	0.6634	-1.5225	-3.6239	-3.1138	-3.9635	-5.3647	-8.7051	-2.9239	-5.8201	-1.2179	0.67472	-1.5225	-3.6239	-3.1482	-4.5414	-6.0662	-9.7222	-2.2187	-5.7024	-3.9205	-2.7657	-1.5225	-3.6239	-1.4022	-2.9626	-6.4393	-9.9811	-0.24205	-6.2274	-1.4491	-0.1488	-1.5225	-3.6239	-3.8578	-4.9777	-5.3575	-8.325	-3.1151	-5.6673	-2.9555	0.080096
3368	8	-1.0737	-3.6908	-11.841	-15.79	-3.0981	-2.8404	-1.0284	-7.0509	-3.1607	-2.6802	-1.0737	-3.6908	-6.0797	-6.1564	-12.784	-16.399	2.6059	-9.8559	-4.6175	-5.1563	-1.0737	-3.6908	-6.2611	-11.435	-6.5498	-9.2002	2.4163	-6.2245	-3.913	-4.4432	-1.0737	-3.6908	-6.0484	-11.441	-6.5464	-8.8461	2.4029	-6.3426	-3.6351	-4.0073	-1.0737	-3.6908	-5.6881	-11.437	-6.5642	-9.072	2.4247	-6.4874	-3.5704	-3.9883	-1.0737	-3.6908	-5.847	-11.422	-6.5721	-9.9395	2.463	-6.4667	-3.8928	-4.6184	-1.0737	-3.6908	-5.4875	-11.429	-6.5791	-9.4879	2.4533	-6.5894	-3.611	-4.1538	-1.0737	-3.6908	-5.5227	-11.422	-6.5823	-9.9004	2.4727	-6.6097	-3.7241	-4.4015
3918	8	3.2299	-5.2855	-10.605	-14.412	0.34407	-4.1703	-11.172	-4.661	-6.6139	-3.4542	3.2299	-5.2855	-6.034	-4.4595	-3.5014	-12.387	-6.4391	-5.8758	-7.8043	-6.5459	3.2299	-5.2855	-4.5375	-3.3796	-5.8115	-14.159	-6.2712	-6.3179	-7.4671	-6.6814	3.2299	-5.2855	-5.8367	-4.1504	-3.4782	-12.055	-6.5809	-5.7142	-7.2869	-5.8586	3.2299	-5.2855	-4.8074	-3.1675	-4.6088	-12.926	-6.5988	-5.7995	-7.1123	-5.8616	3.2299	-5.2855	-5.0466	-4.0383	-5.5793	-14.936	-6.1801	-6.7146	-7.8741	-7.1584	3.2299	-5.2855	-5.1799	-3.4279	-4.0594	-12.491	-6.6722	-5.7065	-7.076	-5.6806	3.2299	-5.2855	-5.4824	-4.3289	-4.7206	-14.6	-6.1901	-6.5575	-8.0179	-7.2341
4049	8	-1.9306	-2.4326	-8.2495	-3.1975	-6.1273	-8.6672	-5.9526	-4.7229	-1.1912	-4.137	-1.9306	-2.4326	-13.742	-7.5056	-4.1804	-5.122	-6.2458	-3.7661	-0.6869	-3.7124	-1.9306	-2.4326	-9.0203	-2.8069	-5.5037	-8.6984	-6.1071	-4.2679	-1.3041	-4.1984	-1.9306	-2.4326	-8.3676	-3.146	-6.0025	-8.6438	-5.977	-4.6103	-1.2162	-4.1389	-1.9306	-2.4326	-7.9348	-1.7833	-4.4328	-11.123	-5.897	-6.128	-1.328	-5.5665	-1.9306	-2.4326	-8.0468	-3.1347	-6.3544	-8.8138	-5.9137	-4.9947	-1.1438	-4.1707	-1.9306	-2.4326	-8.6156	-3.0057	-5.7806	-8.6471	-6.0274	-4.4428	-1.2576	-4.1579	-1.9306	-2.4326	-7.8365	-2.6841	-6.5123	-9.2023	-5.8887	-5.3324	-1.1194	-4.3108
5283	8	-4.7047	-4.82	-5.5098	-5.3917	-8.1418	-20.645	3.4285	-6.2555	-4.9559	-7.2288	-4.7047	-4.82	-12.388	-9.8109	-1.1005	-10.326	-0.64188	-2.837	-2.1388	-2.5697	-4.7047	-4.82	-12.109	-5.5523	-5.4388	-12.209	-0.13623	-1.0607	-4.8993	-7.1418	-4.7047	-4.82	-10.852	-4.9317	-5.547	-14.117	-0.024547	-1.9163	-4.0651	-6.0338	-4.7047	-4.82	-10.728	-5.3774	-5.3958	-11.5	-0.22317	-1.8355	-2.3118	-3.5106	-4.7047	-4.82	-10.427	-5.0181	-5.4674	-12.273	-0.16424	-2.1415	-2.6607	-4.278	-4.7047	-4.82	-12.167	-6.0346	-5.2847	-10.491	-0.30218	-1.1299	-2.8338	-3.0845	-4.7047	-4.82	-11.532	-5.29	-5.5114	-13.81	-0.03901	-1.3087	-4.7401	-6.9347
5291	8	-1.7689	-1.8958	-8.3178	-13.999	-2.5569	-2.8257	-3.2794	-6.4412	-2.8851	-0.9656	-1.7689	-1.8958	-14.48	-15.485	2.807	0.65163	-5.7805	-1.6893	-2.8851	-0.96551	-1.7689	-1.8958	-5.3187	-4.629	-5.4437	-7.2079	-1.8681	-5.7488	-3.4986	-3.2737	-1.7689	-1.8958	-5.2906	-4.7763	-5.376	-7.3955	-1.9917	-5.6037	-4.0526	-3.8271	-1.7689	-1.8958	-6.1754	-4.8166	-5.3767	-6.9115	-1.9527	-5.9057	-3.1585	-2.5702	-1.7689	-1.8958	-7.0444	-5.209	-5.0991	-6.6963	-2.1988	-5.6929	-3.1557	-2.3284	-1.7689	-1.8958	-7.4161	-5.3668	-5.0121	-6.7164	-2.3615	-5.564	-3.7311	-2.7926	-1.7689	-1.8958	-5.6136	-4.6613	-5.4429	-7.089	-1.8732	-5.8406	-3.318	-2.9692
