154	6	3.033223	2.072191	0.127948	2.553013	-3.042279	0.454253	-0.266990	4.208432	-0.045984	2.271810	3.033223	2.072191	0.051037	2.372920	-3.226556	0.658394	-0.327832	4.403743	-0.004571	2.602625	3.033223	2.072191	0.062313	2.555612	-3.965470	0.531355	-0.208130	4.204513	0.322407	2.656881	3.033223	2.072191	0.113828	2.476498	-2.903846	0.535088	-0.305030	4.299379	-0.142107	2.295645	3.033223	2.072191	0.100324	2.604343	-3.672897	0.450779	-0.201867	4.141664	0.231170	2.495755	3.033223	2.072191	0.034703	2.483725	-3.946835	0.602000	-0.245251	4.286802	0.306832	2.736645
161	6	4.666130	3.719014	-2.213784	-1.941104	0.957905	7.670313	3.593305	4.395182	3.624298	3.694117	4.666130	3.719014	0.570989	2.930329	-6.645343	-1.241908	4.027754	1.876802	2.886097	0.419317	4.666130	3.719014	0.248490	3.234370	-6.683320	-1.789423	3.966879	1.874558	2.718169	-0.035948	4.666130	3.719014	0.564986	3.141035	-6.760172	-1.606201	4.042746	1.867572	2.831723	0.231135	4.666130	3.719014	0.255162	2.790759	-6.457065	-0.985561	3.937068	1.892501	2.846719	0.398391	4.666130	3.719014	-0.223732	3.001489	-6.388662	-1.255211	3.813995	1.898358	2.632024	-0.084073
2143	6	4.104352	2.866747	2.729026	-4.811153	-0.794886	-2.165975	1.236417	1.792340	1.366201	2.593562	4.104352	2.866747	2.854173	-4.624072	-1.020509	-2.696287	1.242216	1.111467	1.444797	2.547895	4.104352	2.866747	-4.521177	-10.701750	3.144897	5.934109	-1.332088	6.032687	2.180082	3.507394	4.104352	2.866747	2.703778	-4.895343	-1.103051	-1.950833	1.238795	1.675839	1.615435	2.890628	4.104352	2.866747	2.655130	-4.928894	-0.849859	-1.800843	1.234702	2.010042	1.454293	2.781162	4.104352	2.866747	2.811142	-4.740251	-1.213624	-2.342443	1.243064	1.286528	1.612764	2.804051
2386	6	5.089850	2.995519	-1.098093	-1.355778	-0.372285	5.921616	6.294410	4.954962	3.837682	4.177829	5.089850	2.995519	4.300870	0.007544	-2.281453	1.299077	6.308849	2.430288	3.767439	3.628407	5.089850	2.995519	4.452484	0.071141	-1.578567	1.054293	6.308501	2.896586	3.643178	3.325261	5.089850	2.995519	3.898608	-0.130285	-2.414610	1.678483	6.308585	3.036421	3.807749	3.898514	5.089850	2.995519	4.189122	-0.034950	-2.413413	1.408923	6.308849	2.479803	3.788464	3.727843	5.089850	2.995519	4.451503	0.038342	-1.129258	1.045880	6.307728	3.456971	3.537935	3.218513
2468	6	5.366441	1.824939	-8.474501	-2.417280	5.519669	5.709733	-1.823099	8.361942	4.127937	3.615981	5.366441	1.824939	-5.757985	6.589066	0.913733	0.061619	1.989552	7.583783	1.200161	2.083415	5.366441	1.824939	-5.686851	6.646150	0.923483	-0.122824	2.021115	7.581005	0.908720	1.763323	5.366441	1.824939	-5.717050	6.601803	0.930032	0.036640	1.959713	7.582749	0.801789	1.879532	5.366441	1.824939	-5.750981	6.573383	0.925900	0.124957	1.941897	7.584055	0.924142	2.035475	5.366441	1.824939	-5.702790	6.618311	0.929147	-0.022451	1.978853	7.582046	0.809113	1.816202
2552	6	5.404541	2.216111	7.092064	1.082405	-4.990938	-2.594864	0.308069	3.192839	-1.312592	1.308322	5.404541	2.216111	6.724900	-2.820704	1.102276	-1.986757	0.328934	5.921144	1.674077	2.047332	5.404541	2.216111	6.538661	-2.993048	1.155261	-0.828873	-0.257564	6.073973	1.381000	2.376032	5.404541	2.216111	6.680887	-2.905489	1.059632	-1.369406	0.305370	5.953284	1.775498	2.382037	5.404541	2.216111	6.626951	-2.962181	1.067948	-1.043176	0.126750	5.997797	1.718194	2.472222	5.404541	2.216111	6.569243	-2.950213	1.181616	-0.969849	-0.216137	6.055092	1.329625	2.215458
3008	6	5.938784	2.373703	4.653785	2.140940	-4.371013	-1.384146	3.200460	1.494732	3.235532	4.241345	5.938784	2.373703	-0.803166	-3.072107	-1.104369	7.042587	2.072108	2.914125	3.388296	4.880686	5.938784	2.373703	-5.826620	-9.088249	3.441650	10.696548	-1.289736	3.513562	3.388296	4.880686	5.938784	2.373703	4.650910	2.203502	-4.402858	-1.295275	3.245772	1.480696	3.273508	4.323547	5.938784	2.373703	4.725588	2.541719	-4.701115	-1.488103	3.568499	1.265354	3.344772	4.421255	5.938784	2.373703	4.772092	2.438123	-4.625620	-2.169869	3.511213	1.246062	3.239737	4.071713
3967	6	5.035203	1.790358	-11.161104	-6.242742	4.520881	8.155293	0.823434	6.253892	2.606422	4.733246	5.035203	1.790358	-5.498178	3.756676	0.907412	-1.199554	5.301701	3.199894	2.606276	4.427380	5.035203	1.790358	-5.501504	3.698851	0.876887	-1.010759	5.236950	3.342793	2.606317	4.520600	5.035203	1.790358	-5.499340	3.756906	0.970796	-1.135299	5.281679	3.333817	2.606265	4.433566	5.035203	1.790358	-5.499173	3.717224	0.824889	-1.126091	5.278122	3.169016	2.606313	4.488642	5.035203	1.790358	-5.500762	3.738454	0.978119	-1.050470	5.253102	3.425430	2.606279	4.470668
6323	6	5.709036	3.533913	1.819440	2.793417	-5.215555	-3.835577	8.205059	2.869589	3.464553	1.254463	5.709036	3.533913	1.821533	2.792472	-4.728897	-3.854390	8.205059	3.122476	3.448576	0.926450	5.709036	3.533913	1.818024	2.791578	-4.564023	-3.586043	8.205059	3.318049	3.439750	0.877712	5.709036	3.533913	1.805277	2.791868	-5.021513	-3.059905	8.205059	3.363304	3.457421	1.490060	5.709036	3.533913	1.808631	2.793258	-5.638135	-3.234692	8.205059	3.003501	3.471142	1.660276	5.709036	3.533913	1.805857	2.792716	-5.414483	-3.087684	8.205059	3.180633	3.466924	1.644762
6433	6	4.802846	2.056467	-14.014862	-4.973933	5.897238	8.355481	-1.066966	3.414636	4.040862	2.985700	4.802846	2.056467	-7.106013	6.338429	-0.119693	0.737849	3.431080	1.671018	3.314658	0.707678	4.802846	2.056467	-7.158914	6.348479	-0.119574	0.914854	3.295082	1.819793	3.209961	0.608925	4.802846	2.056467	-6.919343	6.356503	-0.119692	0.551762	3.490414	1.627617	3.291383	0.572958	4.802846	2.056467	-6.945349	6.379984	-0.119538	0.788477	3.306822	1.840520	3.118184	0.324432	4.802846	2.056467	-6.754765	6.384606	-0.119618	0.493070	3.455605	1.690709	3.202894	0.367356
6498	6	5.137265	4.043627	5.309640	-3.733457	-1.517910	1.578060	3.555661	4.371658	3.134438	4.520284	5.137265	4.043627	6.013881	0.922243	-0.806267	-1.061311	3.403455	4.558341	3.005730	2.573954	5.137265	4.043627	6.015072	0.979235	-1.802678	-1.155882	3.580342	4.533133	3.096680	2.854069	5.137265	4.043627	6.005214	0.884460	-0.749138	-0.902747	3.330744	4.612303	3.005712	2.701873	5.137265	4.043627	5.998865	0.870188	-0.894849	-0.796882	3.308962	4.650127	3.032716	2.895962	5.137265	4.043627	6.021894	0.977547	-1.235723	-1.237956	3.541402	4.497379	3.055290	2.595378
7636	6	5.626012	3.846564	-0.700911	1.918380	-1.849192	-1.040244	2.000066	-3.135816	2.919964	2.106361	5.626012	3.846564	-4.283811	-7.434089	2.352570	4.539067	-2.368143	0.905376	3.209914	2.651776	5.626012	3.846564	-0.196752	2.238447	-2.233424	-1.200839	2.435223	-3.410479	3.050516	2.194152	5.626012	3.846564	-0.727239	2.075003	-1.875382	-1.620548	2.196652	-3.308027	2.804013	1.974626	5.626012	3.846564	-0.139452	2.400549	-2.364828	-1.604593	2.642574	-3.576634	3.021579	2.129989	5.626012	3.846564	-0.389248	2.415207	-2.240604	-2.277643	2.659020	-3.700175	2.831878	1.922063
8290	6	5.941027	3.267224	-9.250442	-11.495927	4.754618	6.150352	-0.222615	5.642643	1.862765	2.313744	5.941027	3.267224	0.886948	-1.119615	-2.985241	-2.572225	5.239213	3.626939	-0.223628	-2.377865	5.941027	3.267224	-2.312147	-1.150817	0.715971	-0.181888	4.948996	4.027655	-0.185681	-0.414527	5.941027	3.267224	-2.437233	-1.345002	-0.042638	0.657425	5.251209	4.343685	0.241974	1.686348	5.941027	3.267224	-0.861504	-1.131740	-0.162001	-1.059703	5.381905	3.856499	-0.116433	0.261003	5.941027	3.267224	-3.698864	-1.351789	0.963258	0.864351	4.333091	4.660484	-0.207750	0.736734
8859	6	3.144934	3.654442	3.519312	1.820084	-5.727250	-11.715265	5.284071	-0.019068	3.448470	-3.340477	3.144934	3.654442	1.877995	-2.895294	0.426423	0.954398	3.050318	4.077168	3.598882	1.309574	3.144934	3.654442	-0.142763	-5.307569	1.132334	4.356233	0.572629	5.550622	3.757366	2.323180	3.144934	3.654442	1.574187	-2.903945	0.372019	2.789788	2.840777	4.475041	3.698287	2.139073	3.144934	3.654442	1.490378	-3.021034	0.341038	2.187197	3.101692	4.269430	3.717790	2.153595	3.144934	3.654442	1.822146	-2.742921	0.478735	3.133554	2.387355	4.661830	3.614559	1.886377
8979	6	2.041868	1.624005	5.373984	0.411044	-2.420865	-5.817291	2.612469	1.409608	1.957688	0.443941	2.041868	1.624009	-0.631442	-6.187775	4.935572	-1.735405	-3.079694	2.062168	2.427565	1.225036	2.041868	1.624009	-0.679470	-6.144309	4.931764	-2.006520	-3.613382	2.687387	2.027048	0.507748	2.041868	1.624009	-0.610744	-6.104673	4.927089	-2.953908	-3.325234	2.127244	2.142324	0.633581	2.041868	1.624009	-0.727266	-6.275492	4.937492	-0.869502	-3.674745	2.863553	2.120789	1.380896	2.041868	1.624009	-0.643058	-6.115122	4.928759	-2.693746	-3.487840	2.420030	2.076518	0.556216
9292	6	1.654159	-1.752374	4.342155	1.013648	-3.886085	-0.632012	3.304804	5.129822	3.250530	3.331569	1.654159	-1.752374	4.353014	1.062819	-3.916283	-0.779177	3.497599	5.117386	3.395546	3.385379	1.654159	-1.752374	4.288697	1.031222	-3.868161	-0.555121	3.307470	5.143210	3.411357	3.624964	1.654159	-1.752374	4.323410	1.056985	-3.900023	-0.695657	3.450988	5.127288	3.430824	3.512574	1.654159	-1.752374	4.368786	1.034944	-3.909362	-0.744851	3.394839	5.119085	3.265073	3.230768	1.654159	-1.752374	4.300000	1.007066	-3.860198	-0.520408	3.238128	5.143324	3.316221	3.540195
9698	6	5.416696	3.418002	4.234986	-6.575559	-5.396920	-0.203272	2.048336	5.524711	2.465516	2.700025	5.416696	3.418002	4.136626	-6.687805	-5.368864	0.084879	2.009778	5.530460	2.504660	2.866118	5.416696	3.418002	4.002206	-7.293702	-5.382949	0.192415	1.658280	5.541881	2.357864	2.634780	5.416696	3.418002	4.028980	-6.997438	-5.359552	0.270935	1.836072	5.538185	2.474617	2.867153	5.416696	3.418002	4.163021	-7.031557	-5.419663	-0.265338	1.769906	5.532378	2.312213	2.391884	5.416696	3.418002	4.234974	-6.785956	-5.420813	-0.377594	1.903005	5.526727	2.366716	2.457642
