1 1 0.8167 -2.398 -17.263 -15.38 -6.7738 -9.4885 0.082609 -2.445 2.7742 -3.7083
1 1 -1.2675 -1.4901 -3.6031 -4.775 -9.7418 -17.328 -0.66189 -0.40672 -1.3352 -2.255
1 1 0.56728 -4.923 -1.4821 -2.1614 -12.652 -22.94 -1.8511 -7.8436 -2.6236 -3.4143
1 1 -1.6965 -2.8437 -1.6311 -3.2594 -15.85 -16.796 -4.3362 -8.4515 -4.0923 -4.2803
1 1 -2.8312 -3.5705 -17.856 -17.21 -3.322 -1.529 -10.582 -3.9849 -3.7552 -2.1286
1 1 -0.77605 -4.1253 -6.0299 0.68048 -10.996 -13.306 -2.7488 -8.3664 -6.7447 -4.7251
1 1 -1.2711 -2.7876 -12.806 -16.46 0.40402 0.78178 -7.782 -0.25252 -2.075 -2.6621
1 1 0.8486 -4.6133 -14.375 -11.801 1.1745 -9.1053 -8.4287 -0.98426 -2.2059 -3.0482
1 1 -2.2619 -0.46571 -11.014 -15.229 -0.97392 -3.1132 -7.2484 -1.1821 -3.5574 -1.1752
1 1 -3.752 -2.8704 -2.5338 -1.2923 -8.6403 -9.5482 -3.5737 -6.7137 -5.3022 -4.4048
1 1 -0.068306 -3.5853 -13.467 -14.472 -3.8953 0.60185 -7.7221 -0.088166 -1.5688 -2.7509
1 1 0.070109 -4.0707 -19.473 -9.7802 -1.3575 -10.014 -7.0388 -0.84701 -4.4548 -3.0303
1 1 -4.4997 -1.0588 0.81569 -4.9387 -16.423 -18.608 1.6501 -5.8185 -3.781 -3.1968
1 1 -1.0921 -1.8328 -4.7504 -1.022 -8.5472 -20.025 -1.4087 -11.859 -5.6579 -7.7078
1 1 -2.6672 -6.1052 3.1716 -4.3435 -7.8846 -22.496 -1.4689 -9.3557 -4.9771 -8.8692
1 1 -4.6952 -7.7441 -12.57 -9.8655 -0.48355 -0.72655 -7.819 -0.44322 -2.1085 -6.3597
1 1 -4.8456 -5.0433 0.035444 -17.889 -5.4818 -5.9612 -4.1428 -2.336 -4.0961 -2.4997
1 1 -0.79761 -4.4746 -18.878 -20.472 -2.1879 -1.8181 -2.9342 -1.4394 -6.4319 -2.1042
1 1 -5.4023 -10.87 2.8151 -1.1238 -14.035 -19.116 -0.88408 -12.187 -1.1869 -5.0903
1 1 -2.4224 -7.3103 0.69068 0.14241 -19.154 -21.62 1.2161 -10.582 -3.22 -2.5036
1 1 -2.9447 -0.77791 -2.6939 -1.3919 -15.57 -25.248 -1.59 -7.345 -4.7866 -8.0459
1 1 -0.33193 -6.5861 -10.117 0.89353 -9.5755 -13.728 -1.7092 -9.534 1.2928 -5.375
1 1 -1.7045 -2.3021 -22.117 -14.826 4.275 -3.7554 -4.7743 -4.6543 -4.8306 -6.4648
1 1 -0.95444 -2.686 -5.1922 -2.7561 -14.085 -23.066 0.90554 -10.322 1.8524 -1.5826
1 1 0.55945 -1.6514 -16.749 -20.374 -3.2364 -7.3344 -6.2662 -9.2772 -5.9467 -1.8454
1 1 -0.99869 -3.4539 -20.733 -17.886 2.6851 0.52647 -9.3052 1.6552 -6.4892 -0.86405
1 1 0.61874 -2.6497 -13.616 -15.843 -6.5337 -0.51573 -10.192 -1.9266 -4.1699 -1.7922
1 1 1.5447 -4.0896 -14.464 -15.44 -4.0359 -5.3313 -3.9079 5.3885 -2.5679 -2.3529
1 1 -3.9249 -1.3626 -6.299 -6.6471 -12.724 -16.51 -1.5792 -4.5403 -4.4427 -4.5555
1 1 -2.2435 -1.5493 -18.155 -19.055 0.393 -1.8085 -6.1769 1.3769 -2.6489 -3.707
1 1 -1.1264 -0.48841 -14.701 -13.543 0.75748 -4.2642 -3.5769 -2.215 -2.3965 -1.8607
1 1 -4.3124 -9.9938 -2.0118 3.0859 -16.574 -23.517 -0.056039 -8.4734 0.24213 -1.164
1 1 -2.6934 -2.8921 -17.433 -17.071 1.0755 1.5115 -9.8823 -3.5749 -3.4765 -2.2282
1 1 -4.6735 -5.4711 -1.5541 -1.2358 -14.099 -14.827 -0.63056 -4.7822 -2.0419 -6.6953
1 1 -4.2524 -2.9564 -2.6791 -6.2216 -8.7373 -14.064 -6.3918 -7.0189 -4.6745 -6.3454
1 1 -3.749 -9.5059 -0.4063 4.1126 -13.886 -23.163 3.0957 -9.5712 -1.5717 -4.0317
1 1 -3.4081 -6.4358 -2.7852 -0.60386 -10.73 -18.132 -5.5646 -6.9281 -5.1012 -4.937
1 1 -2.9979 -5.1287 -4.7391 -3.0897 -8.6632 -13.65 -4.1548 -4.7511 -8.4804 -6.5123
1 1 -2.5342 -4.1787 -0.34817 -5.44 -11.024 -19.664 -0.61754 -6.6069 -3.4524 -5.3432
1 1 -1.2092 -4.7685 -6.547 -11.373 -0.17918 -0.98879 -6.1291 -1.0891 -2.3212 -5.2649
1 1 0.034977 -4.318 -18.758 -8.3755 0.91325 -1.5338 -9.4829 -1.1783 -7.311 -6.5502
1 1 -1.109 -1.9905 -18.706 -15.839 1.0962 -3.3822 -10.79 4.7262 -4.7519 -2.3657
1 1 -0.68745 -3.1764 -15.41 -23.079 -1.207 -2.3997 -15.861 -0.51321 -4.8995 1.9485
1 1 -0.57755 -1.7993 -0.054356 -2.4729 -11.647 -16.754 -0.43761 -3.2083 -4.6054 -1.9892
1 1 -0.30107 -3.2468 -17.505 -8.3736 3.9579 -1.9043 -5.5322 -0.54663 -3.8807 -0.1902
1 1 -2.726 -5.3875 -3.145 -4.9652 -5.497 -11.359 -6.8444 -2.488 -2.6414 -4.6103
1 1 -0.68582 -2.5318 -8.5906 -6.7192 -9.8465 -11.819 -5.8823 -3.3098 -4.0106 -0.71942
1 1 1.0722 -2.4389 -1.8706 0.85121 -12.849 -25.228 0.24915 -6.024 -5.2766 -4.962
1 1 -1.8025 -4.8129 0.84508 -1.0515 -14.302 -24.419 1.9729 -6.3051 -3.0345 -5.9125
1 1 -2.5049 -6.9261 -9.663 -19.447 1.5958 -9.7755 -1.8757 0.86724 -5.1563 -4.0904
1 1 -1.7158 -1.3852 -19.69 -14.343 -1.728 -1.6389 -6.1048 -5.7658 -8.2998 -3.223
1 1 -2.1658 -3.9312 -11.559 -4.0101 -6.6306 -8.9982 0.47445 -2.4271 -4.3172 -1.5487
1 1 -0.34684 0.27706 -14.462 -14.737 -1.5743 -3.4024 -9.2881 -2.6621 -5.83 -3.7211
1 1 -4.7059 -2.9098 -8.4008 -4.361 -11.176 -18.499 0.60271 -10.086 -2.3808 -3.6928
1 1 -2.5364 -5.4938 -1.6836 1.1786 -16.164 -14.292 -8.4701 -5.9654 -8.3302 -2.6945
1 1 -4.7362 -6.7881 -0.73863 0.81046 -13.181 -16.788 -5.7414 -3.2332 -6.8835 -7.8962
1 1 -0.60164 -2.8648 -5.0374 -1.5964 -13.926 -17.116 -0.53907 -6.8206 -2.4028 -3.9025
1 1 -1.3076 -4.1285 -2.2905 1.388 -14.046 -26.048 -0.23693 0.019859 0.98375 -8.5817
1 1 0.15077 -3.2186 -5.1397 -0.63893 -8.924 -16.862 -5.653 -4.7597 -5.8769 -5.9828
1 1 -1.4007 -1.981 -2.59 -3.19 -10.2 -15.172 -0.8781 -2.8541 -1.237 -1.357
1 1 -3.885 -3.582 -5.0874 0.92651 -4.6684 -12.224 0.32345 -6.1536 2.9972 -5.9453
1 1 -2.0331 -4.3042 -13.194 -12.133 -2.226 0.82345 -18.819 -3.6065 -4.1027 -2.3647
1 1 0.36292 -4.7274 -5.8163 0.10975 -8.5344 -15.651 -0.69516 -4.8979 -3.3847 -5.3801
1 1 -2.2018 -4.6407 -9.0452 -14.136 -0.80431 -6.8985 -7.6695 -3.6864 -2.5417 -4.5287
1 1 -1.5736 -2.4086 -13.152 -16.52 -2.5949 -8.8745 -6.048 -7.3742 -2.2464 -2.9595
1 1 -3.2267 -6.2824 -8.9299 -7.4358 -5.6372 -7.8514 -4.1246 -2.371 -4.0509 -1.9087
1 1 0.45899 -2.5199 -13.044 -15.951 -8.0151 -7.3073 -1.3502 -3.626 -4.2986 -2.6465
1 1 -3.1246 -2.1658 -14.378 -11.907 0.74455 -9.0347 -6.2347 -1.6139 -2.8107 -2.3445
1 1 1.0037 1.0364 -12.374 -18.58 -0.038175 -3.8728 -7.4574 -2.2298 -6.4852 -8.8707
1 1 -3.9369 -6.0898 -8.6124 -11.772 -3.324 1.6594 -6.7448 2.293 -4.7119 -0.99106
1 1 2.1862 -4.6515 -13.579 -13.183 -0.13085 0.87149 -14.38 -1.9398 -5.5566 -4.6236
1 1 -1.6672 -2.9752 -4.5146 -4.9678 -11 -24.541 -0.32532 -12.681 -4.1438 -7.5602
1 1 -2.6121 -4.7816 -1.0731 3.9716 -15.876 -21.111 -1.6215 -9.2074 -3.7145 -5.5421
1 1 1.0815 -2.5501 -12.626 -11.659 -3.3406 -4.8925 -6.5955 -0.70688 -4.4114 -6.2383
1 1 0.90886 -2.4414 -5.4582 -5.3919 -12.597 -19.114 1.1408 -7.7967 -4.3943 -11.519
1 1 0.15378 -1.0266 -11.157 -8.7067 -10.332 -8.8062 -0.97469 -4.4496 -2.3422 -4.7271
1 1 -3.9129 -4.0581 -4.2632 -7.6144 -14.216 -11.623 -1.5905 -2.314 -2.4356 -5.1964
1 1 -5.4208 -8.7046 -7.0956 -5.0484 -10.592 -19.131 -0.22914 -5.2801 -6.3949 -7.5137
1 1 -3.1753 -1.7755 -10.262 -16.539 1.4383 -9.3391 -3.7823 -5.9953 -1.9271 -3.8201
1 1 -3.0814 -6.8729 -4.7292 -7.4058 -9.52 -20.138 1.8409 -5.3971 -4.4139 -5.8061
1 1 1.3511 -5.8023 -3.7242 -3.7619 -7.6394 -15.241 -3.0344 -4.7242 -3.5281 -6.6339
1 1 0.97977 -3.9583 -3.9438 -0.86246 -11.061 -15.498 -3.1992 -8.0659 -2.3646 -4.7044
1 1 -2.2185 -4.8486 -20.522 -10.436 2.7275 -3.0942 -5.3187 -0.13651 -4.4164 -1.5432
1 1 -1.3808 -1.6143 -3.1674 -3.5051 -13.071 -22.502 -1.6641 -2.6843 -1.2371 -6.2288
1 1 -2.5262 -5.5024 -0.89277 -0.63646 -16.003 -14.213 0.47968 -4.997 -1.3716 0.6457
1 1 -1.7122 -2.7196 -6.2075 -7.9397 -9.6892 -17.822 -4.3089 -7.005 -3.7663 -1.1083
1 1 -2.96 -5.5823 -16.087 -13.463 -3.122 -4.958 -3.3789 -2.4641 -2.3621 -3.4944
1 1 -3.8307 -3.5479 -12.972 -10.767 -0.42312 -10.137 -7.9722 -4.3286 -0.54708 -3.1268
1 1 -4.1463 0.32419 0.11789 -4.5625 -12.601 -25.783 1.1587 -9.7224 -3.2034 -5.247
1 1 0.14089 -1.1373 -17.744 -15.799 -1.171 -4.6177 -2.1208 -2.6209 0.25974 -0.72881
1 1 -3.6839 -4.4958 -2.6727 -4.5391 -8.5723 -21.64 4.1053 -5.5214 -0.91119 -7.7641
1 1 -3.1258 -3.5287 -15.316 -23.23 -0.31186 0.39061 -3.9632 -2.4394 -4.181 -6.2968
1 1 0.010772 -2.3225 -15.68 -15.42 -1.3819 3.9174 -4.4786 -3.651 -7.8806 -6.4272
1 1 0.017833 -2.4752 -8.612 -2.7138 -8.2381 -14.756 -6.0766 -6.4139 -1.6255 -2.4842
1 1 -2.4101 -0.97983 -0.080095 0.053949 -9.8922 -16.39 -1.1146 -5.1749 -3.5123 -5.2696
1 1 -2.6761 -3.911 -11.825 -5.9409 -6.2532 -6.8088 -2.9594 -0.48849 -3.7119 -4.23
1 1 0.059018 -3.5497 -9.7886 -19.38 -1.0897 0.95455 -6.7075 -2.4325 -2.2706 -2.7887
1 1 -3.0839 -3.2186 -4.6488 -0.29956 -11.785 -26.201 1.7772 -7.8237 -3.6325 -0.72033
1 1 1.3367 -5.0299 -1.6139 -5.1736 -10.218 -20.942 -1.7136 -9.0258 -4.8005 -6.5667
1 1 -0.014596 -0.67004 -0.27318 1.3452 -13.878 -9.2136 -5.1865 -5.7258 -3.2498 -3.307
1 1 -2.0851 -1.7978 -7.1892 -12.684 -3.2295 -4.7109 -5.675 -3.7015 -3.865 -1.3781
1 1 -3.6546 -3.6306 -0.20133 -3.562 -13.018 -14.643 -8.9585 -8.2932 -4.617 -1.3905
1 1 -0.17205 -2.5244 -7.2309 -7.7212 -3.1808 -18.81 -4.0078 -1.0836 -3.3994 -5.1666
1 1 -1.6953 -3.7508 -11.993 -18.383 -0.52674 -1.2644 -7.0952 -3.1844 -3.0174 -1.2708
1 1 -1.2697 0.68178 -18.528 -13.848 -1.8152 0.72261 -11.156 2.5464 -1.4767 -3.6225
1 1 2.2127 -2.7159 -14.065 -19.599 -0.89926 -3.6432 -11.838 -0.89077 -7.7676 -3.699
1 1 -2.0245 -4.8461 -3.3226 -3.3865 -14.609 -13.378 -2.2824 -4.8122 -5.4264 -7.5155
1 1 -2.3066 -1.6981 -2.9945 -8.171 -15.612 -24.456 0.074923 -10.696 -2.3822 -2.9006
1 1 -1.4573 -5.1675 -5.3503 -12.123 -3.185 -6.9887 -0.069792 -1.9748 -1.0886 -0.81961
1 1 -1.8101 -0.70648 -9.7325 -5.236 -2.2166 -10.683 -1.8065 -1.8388 -3.9813 -3.9824
1 1 -2.5463 -9.619 -6.8113 -5.2859 -11.176 -11.816 -4.6024 -3.5973 -6.6007 -4.9181
1 1 -2.1936 -3.9178 -7.3035 -2.146 -8.6371 -16.359 -6.3326 -6.5537 -1.7588 -5.5817
1 1 -2.3421 -3.8466 -1.0537 0.51521 -11.337 -18.987 -1.3871 -7.4332 -1.6469 -6.1774
1 1 -3.8013 -2.9962 -13.439 -12.754 -0.22249 1.0304 -9.9815 -1.3139 -8.6305 1.0729
1 1 -1.7363 -1.902 -7.2744 -11.229 -0.082359 -10.14 -7.4001 -4.1719 -3.049 -2.3237
1 1 -1.4032 -3.0917 -15.375 -13.637 -4.2119 -1.045 -1.5621 -5.7851 -4.3662 -1.1049
1 1 -2.2781 -5.108 -7.0556 -8.0774 -9.9133 -15.025 -6.1681 -11.819 -7.8592 -7.3126
1 1 -0.60752 -3.1408 -12.194 -14.028 -0.10482 -3.1416 -8.5661 -1.0949 -4.0969 -3.4139
1 1 -1.2836 -3.0709 -16.629 -16.096 0.4226 -0.64517 -5.6451 -1.5988 -0.024854 -4.612
1 1 3.0337 -5.0551 -15.197 -22.579 0.41523 -6.0245 -8.4017 -1.8019 -1.137 -2.0233
1 1 -0.32488 1.142 -15.738 -23.861 -2.1507 -4.9978 -11.566 -0.35027 -6.0653 -5.6216
1 1 -2.6559 -5.0353 -13.946 -22.188 2.3228 -6.2618 -7.495 1.4572 -0.05923 -3.3366
1 1 0.75981 -2.9484 -15.794 -12.715 -1.763 -9.6482 -8.4037 -2.5352 -2.585 -2.6343
1 1 -0.46753 -5.7471 -23.161 -14.662 -0.063908 -0.61264 -9.142 0.68127 -3.6328 -6.9852
1 1 -0.59599 -10.226 -1.0218 -3.2524 -13.059 -16.679 -5.1282 0.020749 -3.6214 -5.3931
1 1 -2.0177 -3.1436 -11.61 -15.782 -2.337 -0.37719 -6.5631 -0.75285 -2.9155 -1.9182
1 1 -1.8978 -6.5283 -0.19102 -2.6853 -15.95 -25.848 1.1056 -14.924 -2.1846 -3.1877
1 1 0.38518 -1.379 -22.2 -20.244 0.021029 1.8252 -10.1 1.5548 -8.1734 -4.6687
1 1 -5.1747 -0.56776 3.2367 -6.2878 -9.8247 -15.108 -7.5297 -7.9267 -1.3515 -5.8704
1 1 -3.8585 -9.6111 -2.2237 -2.6822 -10.365 -14.885 -3.2679 -6.979 -6.7979 -1.6694
1 1 -3.9698 -1.1524 -4.3227 -3.1348 -15.5 -20.98 3.1803 -3.1594 -1.6925 -4.2102
1 1 -1.8577 -3.2924 -16.25 -18.493 -0.95795 -4.4863 -11.899 0.015846 -2.8602 -3.4793
1 1 1.3352 -4.3355 -11.101 -14.915 1.0505 -3.6474 -8.0241 -6.2604 -0.98043 -3.2921
1 1 -0.61834 -1.8361 -2.8052 -5.3991 -9.6476 -16.262 -3.6911 -10.759 2.289 -1.8191
1 1 1.3495 -3.0733 -17.808 -19.526 -3.8695 2.8339 -9.1909 0.13921 -5.3312 -1.6959
1 1 -2.3416 -0.75568 -2.6172 0.44817 -18.601 -23.261 4.9659 -5.4919 -2.1349 -0.64627
1 1 0.23281 -5.3209 -7.3716 -9.6009 -9.021 -6.7213 -7.638 -6.5373 -6.0567 2.0991
1 1 1.2553 -1.2001 -5.6956 -10.394 -6.7499 -10.543 -0.73555 -3.5447 -2.5 -4.6227
1 1 -1.9476 -2.9474 -14.312 -12.008 2.6019 -7.546 -5.2006 -5.3307 -0.82361 -3.3109
1 1 -3.0243 -4.8517 -4.5352 -1.9364 -10.831 -16.182 -6.3549 -5.5585 -3.9424 -1.9087
1 1 0.15593 -3.6895 -14.015 -13.899 -4.5594 -8.2982 -2.83 -2.1622 -3.1426 -2.2241
1 1 -0.98883 -3.8779 -1.4031 -2.0463 -14.928 -23.663 0.68963 -12.74 -4.3875 -7.4494
1 1 -0.66958 -3.6797 -2.8722 0.62171 -11.151 -10.066 -4.5554 -8.4383 0.70228 -5.2782
1 1 -4.15 -1.4229 -17.625 -15.626 -1.3096 -10.011 -6.4943 -4.2582 -4.6042 -4.1176
1 1 -1.1516 -6.5359 1.7998 -6.4813 -13.648 -20.055 -1.0019 -8.4592 -7.7684 -5.9625
1 1 -4.42 -5.1499 -11.28 -16.952 3.8854 -4.3329 -1.945 2.2936 -2.7012 -1.0461
1 1 -4.1966 -2.0608 -17.617 -21.213 -4.1013 -2.5882 -9.9011 1.1662 -5.5712 -1.9462
1 1 -2.6589 -3.8338 -5.4748 -1.5187 -8.8424 -10.774 -9.9608 -5.4802 -5.1731 -3.0779
1 1 -3.8351 -6.3465 0.81349 -1.6551 -5.6931 -14.709 -2.8131 -4.3213 -2.7213 -2.1403
1 1 -4.2954 0.25692 -15.336 -12.817 -3.8572 -3.3629 -0.38448 -0.039668 -3.9921 -2.3259
1 1 -1.4893 -2.9105 -12.48 -18.177 -4.5428 -7.4637 0.65083 -5.3868 0.38383 -2.783
1 1 1.7805 -1.5157 -0.062532 -12.502 -10.018 -12.721 -4.4634 -5.6414 -6.6236 -3.7244
1 1 2.7391 0.37818 -21.001 -11.407 0.86695 1.5014 -8.1501 -1.7707 -1.482 -2.807
1 1 2.0351 -3.9426 -19.581 -15.809 -0.47483 1.0496 -4.5066 0.10979 -3.5861 -4.6381
1 1 0.26397 -5.0606 -13.441 -13.929 -1.2928 -1.1789 -8.4386 -2.2984 -1.8326 -2.3172
1 1 1.7697 -4.173 -8.0171 -3.8707 -8.2241 -15.743 -2.5343 -6.4814 -4.6192 -3.0479
1 1 -4.2526 -6.6221 -2.9871 -4.9445 -9.464 -11.37 -1.9706 1.634 -0.47917 -0.83101
1 1 -1.5769 1.9515 -24.269 -17.522 -2.2753 -3.2697 -12.341 0.40335 -3.8252 -3.4052
1 1 -1.4558 -2.9968 -2.0218 -1.2723 -10.663 -14.672 -7.654 -6.8822 -4.9149 -2.2846
1 1 -2.9289 -1.0216 -14.207 -16.137 0.20369 -5.2184 -6.2037 -3.163 -1.7491 -3.6736
1 1 -4.3039 -6.5783 1.2103 -1.4513 -14.309 -21.449 2.6595 -7.0991 -4.333 -2.7862
1 1 -0.90069 0.88979 -5.42 -3.89 -16.205 -21.849 0.98824 -7.8471 -2.9458 -7.5205
1 1 -4.4706 -6.3026 1.0054 2.3296 -13.737 -14.195 -3.1541 -1.3349 -1.2939 -6.9286
1 1 -0.83351 -1.532 -15.953 -15.697 -0.14643 -3.7952 -7.2858 -3.4404 -5.4562 -1.5563
1 1 -3.6771 -2.5127 -17.375 -18.056 3.3327 -0.95911 -9.4397 -1.332 -7.0288 -5.1507
1 1 0.3108 -1.4896 -0.86482 -1.1961 -14.785 -23.318 -0.98212 -7.3548 -5.983 -5.9473
1 1 -0.079834 -6.0972 -9.7923 -17.442 0.12416 -3.6004 -6.5345 0.012477 -3.4047 -2.8318
1 1 3.2416 -6.3879 -1.4684 -0.4217 -11.19 -20.765 2.1312 -4.8321 1.2485 -4.9011
1 1 -2.3554 -5.4828 -11.331 -15.269 2.683 -7.8334 -7.0547 -3.1457 -5.5691 -1.7997
1 1 3.0349 -4.8967 -5.0576 -4.7129 -16.554 -20.812 -1.5257 -6.9312 -3.4151 -3.1541
1 1 -1.8105 -3.3226 -16.266 -8.9894 -3.1778 -7.95 -9.5774 0.45233 -3.9724 -2.7224
1 1 -1.2143 -4.8671 -3.5282 -1.9266 -17.158 -27.278 2.8436 -12.785 -4.2762 -3.0825
1 1 -3.0602 -3.1319 -9.8547 -11.547 -5.7422 -7.9424 0.52774 -0.15971 -2.501 -3.019
1 1 -2.0356 -3.2129 -17.747 -19.375 0.33342 0.59776 -9.7006 0.20058 -2.6454 -4.2192
1 1 0.95037 -3.1855 -16.703 -13.03 0.8199 1.1288 -5.9895 0.88978 -5.245 -4.3488
1 1 -4.1359 -2.3599 -11.115 -16.337 -3.9501 -3.9138 -7.0618 -1.7932 -4.9465 -2.5922
1 1 2.2558 1.4592 -20.805 -18.002 -1.3556 -2.1797 -11.917 3.9528 -3.7696 -4.7574
1 1 0.35014 -3.5222 -6.2123 -1.8215 -9.9437 -16.76 -3.1065 -2.8836 -2.9347 -1.7346
1 1 -0.14714 -2.0249 -18.241 -21.047 0.41275 -4.4036 -8.8488 1.4451 -4.7038 -4.2556
1 1 -3.9335 -2.1175 -0.83766 -2.8964 -14.465 -18.217 -0.15574 -9.3654 -2.7038 -6.0135
1 1 -2.8699 -4.3013 -1.6301 -0.34498 -12.558 -20.622 3.2251 -10.064 -1.8762 -1.7005
1 1 -1.7977 -3.3379 -4.3193 -0.52469 -10.812 -19.135 -0.064419 -6.2069 -3.7954 -6.9405
1 1 -3.533 -4.9173 0.27644 1.3899 -12.107 -20.338 -0.50937 -8.1773 0.68716 -6.7941
1 1 2.6998 -4.3462 1.2823 2.2897 -10.601 -17.414 1.8667 -7.2966 -4.7907 -4.9819
1 1 -1.4988 -1.9732 -13.556 -5.8172 2.5929 -1.1218 -12.91 -0.84407 -2.3161 -7.499
1 1 -2.78 -4.7069 -5.1563 -6.1002 -11.026 -21.4 -1.1757 -6.5822 -3.8244 -5.7123
1 1 -5.445 -2.8201 -4.9703 -4.0424 -9.3099 -19.334 -3.7792 -6.2848 -0.86588 -4.1657
1 1 -4.507 -3.6068 -1.6998 3.0185 -6.5837 -23.546 0.17846 -6.3947 -1.6772 -3.2397
1 1 -1.2331 -3.0856 -8.3462 -5.5452 -11.305 -11.877 1.001 -7.7129 -4.0026 -4.8671
1 1 -0.22847 -3.3847 -3.8327 -3.1845 -15.905 -25.805 -0.53376 -11.111 -1.4037 -6.9022
1 1 -2.6886 -3.5219 -16.631 -15.863 3.6098 -3.5723 -7.9962 0.50932 -7.3519 -5.7613
1 1 -2.0221 -4.6423 -4.9565 -8.0433 -6.0105 -18.1 1.5644 -6.6446 -3.6057 -2.8261
1 1 0.068321 -3.794 -0.27077 -0.098992 -14.117 -16.092 -1.2632 -7.8601 2.49 -3.6572
1 1 0.93813 -1.8848 -16.927 -15.726 -3.3392 -6.9956 -5.4244 -0.16176 -1.232 0.62357
1 1 -1.5674 -6.2368 -11.633 -17.987 0.85667 -0.89829 -15.178 1.3483 -5.0808 -0.95945
1 1 -0.37782 -2.2489 0.92911 -3.3735 -7.0226 -25.499 0.38691 -11.539 -3.6787 -4.3558
1 1 2.0912 -4.036 -6.595 -0.81441 -12.228 -15.927 -2.6871 -6.318 -2.9223 -5.9195
1 1 0.29868 -2.3695 -11.425 -16.744 -1.5931 -0.082049 -6.3133 -0.2249 -4.5109 -4.0376
