81	10	-2.7996	-6.3158	-10.839	-9.8076	-0.29919	0.40538	-5.7172	-2.7202	-4.8221	-2.93	-2.7996	-6.3158	-4.8018	-5.0403	-1.8229	-8.6195	-5.3932	-2.1863	-7.9979	-7.2771	-2.7996	-6.3158	-4.687	-4.4656	-1.9305	-8.9516	-5.2412	-2.2094	-8.0031	-7.306	-2.7996	-6.3158	-3.9878	-3.6526	-2.0138	-9.6696	-5.1351	-2.2563	-7.6672	-7.1556	-2.7996	-6.3158	-4.3798	-3.9712	-1.9841	-9.4946	-5.1697	-2.2354	-7.9662	-7.2684	-2.7996	-6.3158	-5.3412	-6.7115	-1.4427	-6.2035	-5.9848	-2.1669	-6.9752	-4.4435	-2.7996	-6.3158	-3.6324	-4.744	-1.8414	-7.7162	-5.3683	-2.2594	-5.5921	-4.7809	-2.7996	-6.3158	-4.9458	-5.5814	-1.6763	-8.3469	-5.5828	-2.1752	-7.9893	-7.2316	-2.7996	-6.3158	-3.3749	-3.7082	-2.0324	-8.8108	-5.1219	-2.2939	-6.1932	-6.0962	-2.7996	-6.3158	-3.436	-4.19	-1.9429	-8.2423	-5.2045	-2.2833	-5.7898	-5.4142
124	10	-2.3162	-3.3778	-12.886	-13.661	-3.2981	-3.8369	-2.8767	0.38052	-2.8417	0.34548	-2.3162	-3.3778	-3.5862	-3.9006	-8.9431	-10.39	1.3054	0.56299	-3.7195	-2.2428	-2.3162	-3.3778	-2.5072	-3.6061	-9.5101	-10.97	1.7447	0.18441	-3.4935	-2.2493	-2.3162	-3.3778	-5.1293	-3.3961	-8.9637	-9.698	2.1487	-0.028386	-2.9772	-0.97146	-2.3162	-3.3778	-2.4518	-3.5616	-9.5457	-10.943	1.8167	0.13212	-3.4147	-2.1479	-2.3162	-3.3778	-5.3141	-3.4676	-8.8874	-9.6156	2.0936	0.13503	-2.9825	-0.9761	-2.3162	-3.3778	-3.0258	-3.7882	-9.2081	-10.761	1.4567	0.40508	-3.7258	-2.4046	-2.3162	-3.3778	-3.7427	-3.3951	-9.213	-10.147	2.0877	-0.059903	-3.072	-1.3691	-2.3162	-3.3778	-5.2484	-3.4242	-8.9288	-9.655	2.1306	0.038588	-2.9766	-0.96052	-2.3162	-3.3778	-4.3547	-3.8914	-8.7445	-9.9026	1.4184	0.65878	-3.3937	-1.765
127	10	-1.0965	-5.8451	-0.78675	-0.78946	-10.75	-17.964	-3.5034	-4.9714	-0.62142	-1.378	-1.0965	-5.8451	-1.5754	-8.2126	-4.715	-10.07	-4.7577	-0.072554	-0.23346	-0.24957	-1.0965	-5.8451	-1.4952	-7.8188	-4.6005	-9.9461	-4.6336	-0.30516	-0.30168	-0.62893	-1.0965	-5.8451	-1.4953	-8.0904	-4.844	-10.483	-4.2232	-0.18408	-0.21684	-0.34003	-1.0965	-5.8451	-1.4207	-7.7076	-4.794	-10.766	-4.0182	-0.40567	-0.26182	-0.72856	-1.0965	-5.8451	-1.4456	-7.7129	-4.6824	-10.321	-4.2869	-0.38749	-0.28837	-0.76107	-1.0965	-5.8451	-1.4201	-7.7579	-4.8454	-10.889	-3.9372	-0.38095	-0.24555	-0.65553	-1.0965	-5.8451	-1.4771	-7.7765	-4.62	-10.035	-4.5199	-0.33671	-0.29963	-0.68338	-1.0965	-5.8451	-1.4786	-8.0416	-4.8614	-10.586	-4.1322	-0.21616	-0.21738	-0.38111	-1.0965	-5.8451	-1.5535	-7.9721	-4.5807	-9.8415	-4.9339	-0.19688	-0.2938	-0.45968
132	10	-0.047991	0.3146	-3.9274	-2.8633	-10.647	-13.267	-2.145	-2.8601	-1.2003	-9.8106	-0.047991	0.3146	-4.0598	-2.9178	-10.641	-13.051	-2.2084	-2.8128	-1.2852	-9.787	-0.047991	0.3146	-2.924	-2.5044	-10.724	-13.203	-1.723	-4.417	0.11153	-8.0267	-0.047991	0.3146	-4.6062	-3.1725	-10.607	-11.588	-2.5081	-2.7012	-1.5819	-7.1766	-0.047991	0.3146	-4.2561	-3.0099	-10.631	-12.612	-2.316	-2.7564	-1.4114	-9.6163	-0.047991	0.3146	-10.418	-11.727	-6.1077	-4.2104	-7.5582	-4.9576	2.1116	-4.2254	-0.047991	0.3146	-4.6068	-3.1675	-10.697	-11.216	-2.4977	-2.7175	-0.61292	-5.4004	-0.047991	0.3146	-3.4886	-2.7157	-10.66	-13.697	-1.9744	-3.0775	-0.92033	-9.784	-0.047991	0.3146	-2.8963	-2.5008	-10.706	-13.431	-1.721	-4.3345	-0.0043291	-8.4022	-0.047991	0.3146	-3.0151	-2.5707	-10.673	-13.896	-1.8068	-3.592	-0.50977	-9.502
133	10	-4.9317	-3.5659	-3.0903	-11.27	-1.7025	-9.6264	-0.19206	-2.4654	-0.85161	-1.2843	-4.9317	-3.5659	2.1601	-8.4649	-8.4901	-15.336	2.4511	-8.2722	-0.92783	-1.6274	-4.9317	-3.5659	-2.9263	-11.044	-1.0444	-10.925	0.21436	-3.1966	-0.69757	-1.0349	-4.9317	-3.5659	-4.6346	-13.551	-3.2067	-5.5649	0.35113	-2.7091	-0.55405	0.83846	-4.9317	-3.5659	-3.8024	-11.183	-3.7971	-9.3876	1.309	-3.6795	-0.56137	0.35802	-4.9317	-3.5659	-4.4582	-12.045	-1.2976	-7.429	-0.49469	-2.4142	-0.60474	0.76314	-4.9317	-3.5659	-3.057	-10.996	-1.0084	-10.882	0.30526	-3.2429	-0.68233	-0.9614	-4.9317	-3.5659	-2.4683	-11.254	-1.7567	-10.379	-0.17548	-2.7734	-0.81572	-1.4154	-4.9317	-3.5659	-3.7124	-11.455	-0.86845	-9.1342	-0.33909	-2.3444	-0.77467	-0.57214	-4.9317	-3.5659	-3.3078	-11.311	-1.4533	-9.4668	-0.22439	-2.404	-0.83758	-1.1025
145	10	-1.4526	-3.2401	-7.5084	-8.5322	-1.7276	-5.1131	-2.4737	-5.0454	-2.766	-3.0771	-1.4526	-3.2401	-5.9673	-4.4644	-2.878	-11.633	-2.7535	-4.4659	-3.7171	-6.9178	-1.4526	-3.2401	-5.8813	-4.5006	-2.9317	-11.025	-2.5807	-4.8329	-2.9476	-4.8299	-1.4526	-3.2401	-5.8999	-4.5107	-2.9405	-10.784	-2.5903	-4.8226	-2.8916	-4.5035	-1.4526	-3.2401	-5.9719	-4.5383	-2.9474	-10.142	-2.6475	-4.7259	-2.8145	-3.8121	-1.4526	-3.2401	-5.8621	-4.4798	-2.9119	-11.529	-2.5895	-4.7861	-3.1454	-5.6379	-1.4526	-3.2401	-6.2651	-4.5875	-2.8286	-9.0637	-2.9856	-4.2328	-2.9299	-3.8412	-1.4526	-3.2401	-6.0924	-4.4883	-2.8625	-11.017	-2.8872	-4.2957	-3.9948	-7.1458	-1.4526	-3.2401	-5.8672	-4.4899	-2.9218	-11.286	-2.5791	-4.823	-3.0327	-5.2221	-1.4526	-3.2401	-6.1748	-4.5174	-2.8543	-10.564	-2.9667	-4.2149	-4.1179	-6.9672
164	10	2.1263	-4.3238	-6.6818	-1.422	-8.6586	-10.824	-2.2581	-6.3478	-6.269	-6.0635	2.1263	-4.3238	-14.196	-10.003	-0.31073	-1.5863	-6.7864	-2.1932	-4.6076	-5.3059	2.1263	-4.3238	-5.6101	-1.5855	-8.5544	-10.534	-1.249	-7.0688	-4.7169	-5.3449	2.1263	-4.3238	-11.317	-4.1817	-4.592	-7.9515	-1.3983	-4.988	-4.6076	-5.3059	2.1263	-4.3238	-6.3283	-1.4001	-8.9032	-11.366	-2.0803	-6.3766	-6.6187	-6.8722	2.1263	-4.3238	-5.2845	-1.573	-8.7208	-10.772	-1.1108	-7.2394	-4.6845	-5.3667	2.1263	-4.3238	-5.9399	-1.3824	-9.1587	-11.865	-1.811	-6.4444	-6.499	-7.2629	2.1263	-4.3238	-4.6366	-1.4165	-9.5199	-11.981	-0.91763	-7.3414	-5.0326	-5.9977	2.1263	-4.3238	-5.6221	-1.3732	-9.3478	-12.151	-1.5832	-6.5336	-6.2827	-7.2016	2.1263	-4.3238	-6.5559	-1.4134	-8.7473	-11.024	-2.2116	-6.3537	-6.4851	-6.3697
166	10	-2.7663	-3.3779	-13.648	-5.7493	-2.5	-10.308	-5.4508	-4.4288	-4.6929	-6.1992	-2.7663	-3.3779	-20.291	-10.639	-0.082635	-5.3003	-3.9916	-3.2964	-2.4502	-3.941	-2.7663	-3.3779	-12.824	-6.0943	-1.9429	-8.926	-5.0202	-2.9187	-2.8754	-4.3432	-2.7663	-3.3779	-13.61	-6.3572	-1.5054	-8.8733	-5.2679	-2.8145	-2.7924	-4.2838	-2.7663	-3.3779	-13.918	-6.5107	-1.3654	-8.8354	-5.6152	-2.7347	-2.7667	-4.2473	-2.7663	-3.3779	-13.15	-6.2053	-1.7682	-8.914	-5.0576	-2.83	-2.8537	-4.3289	-2.7663	-3.3779	-14.879	-6.117	-2.1196	-9.7933	-5.5957	-3.6729	-5.2953	-6.4812	-2.7663	-3.3779	-14.085	-6.5826	-1.3533	-8.8265	-5.7359	-2.6608	-2.7847	-4.2375	-2.7663	-3.3779	-11.789	-5.4948	-2.6599	-9.5429	-5.1569	-4.4625	-3.4022	-5.0326	-2.7663	-3.3779	-14.231	-6.63	-1.3554	-8.8206	-5.7992	-2.6119	-2.8102	-4.2302
167	10	-2.9863	-8.0635	-3.0393	-9.9991	-6.3679	-12.833	0.16385	-3.2876	-5.9649	-5.398	-2.9863	-8.0635	-3.8754	-9.2947	-6.3593	-10.875	-0.43569	-1.0984	-3.3221	-2.9853	-2.9863	-8.0635	-3.0164	-9.7404	-6.8484	-12.507	0.28762	-3.1075	-5.4376	-4.9703	-2.9863	-8.0635	-3.251	-9.1268	-5.4273	-13.24	-0.2177	-2.0269	-7.0561	-6.228	-2.9863	-8.0635	-3.579	-8.6846	-6.8574	-11.121	-0.2434	-1.6026	-3.3917	-3.2434	-2.9863	-8.0635	-3.4678	-8.5856	-7.0242	-11.234	-0.16941	-1.7961	-3.5063	-3.3699	-2.9863	-8.0635	-3.1029	-8.8485	-7.3879	-11.894	0.26925	-2.5875	-4.4291	-4.1609	-2.9863	-8.0635	-3.7525	-8.9468	-6.5814	-10.976	-0.34997	-1.3118	-3.3	-3.0831	-2.9863	-8.0635	-3.3641	-8.5338	-7.1713	-11.362	-0.085418	-1.987	-3.6591	-3.516	-2.9863	-8.0635	-3.9956	-10.515	-5.978	-10.714	-0.59934	-0.79007	-3.7056	-2.913
173	10	-0.95721	-0.61517	-4.7394	-3.9084	-6.2882	-8.7945	1.6761	-1.6783	-4.8995	-4.3664	-0.95721	-0.61517	-4.8725	-3.9099	-6.7697	-9.7951	2.037	-3.2623	-6.2512	-4.8406	-0.95721	-0.61517	-15.344	-16.003	2.4996	0.06117	-2.7785	1.59	-3.5449	-1.8334	-0.95721	-0.61517	-4.7359	-3.9082	-6.5735	-8.86	1.8004	-2.0197	-4.9557	-4.399	-0.95721	-0.61517	-4.7416	-3.9085	-6.1842	-8.7828	1.636	-1.5858	-4.8947	-4.3606	-0.95721	-0.61517	-4.7446	-3.9081	-6.7876	-9.0922	1.9378	-2.5678	-5.2359	-4.515	-0.95721	-0.61517	-5.1764	-3.9673	-3.0736	-8.7817	0.67035	-0.14042	-5.7655	-4.4157	-0.95721	-0.61517	-4.7397	-3.9081	-6.7515	-9.0073	1.9065	-2.4181	-5.127	-4.4727	-0.95721	-0.61517	-4.7958	-3.9085	-6.8174	-9.5038	2.012	-3.0368	-5.817	-4.7132	-0.95721	-0.61517	-4.7379	-3.9081	-6.7231	-8.9655	1.886	-2.3293	-5.0756	-4.4518
