13	6	-1.247445	-6.416541	-5.866457	-11.597361	3.329490	5.944785	1.832961	8.370774	0.983951	5.673541	-1.247445	-6.416541	5.382330	-0.267948	-7.061674	-2.448735	2.953394	3.880813	0.558080	4.087275	5.188593	-2.376329	-5.925093	-11.597367	3.329490	5.944785	1.832961	8.370774	0.983951	5.673541	-1.247445	-6.416541	-5.321712	-5.380293	3.313660	2.140201	5.105109	3.282511	7.457712	5.673533	5.188593	-2.376329	5.323694	-0.267949	-7.061676	-2.448735	2.953398	3.880812	0.558082	4.087277	5.188593	-2.376329	-5.380349	-5.380300	3.313660	2.140201	5.105109	3.282511	7.457712	5.673533
45	6	5.001253	0.582483	-7.106404	2.166783	-2.199012	-0.376406	2.499402	6.121965	-5.467757	5.078666	-1.532089	-3.618049	-12.708329	-5.073752	0.746871	5.140985	2.442370	6.817346	-5.409863	7.988631	5.001253	0.582483	-12.873236	-9.708769	6.411525	6.690890	-4.124653	6.839095	-10.814401	1.678558	5.001253	0.582483	-12.708374	-5.078233	0.747591	5.141017	2.442259	6.817361	-5.409863	7.988631	-1.532089	-3.618049	-12.873223	-9.705320	6.411499	6.690890	-4.124653	6.839095	-10.814401	1.678558	-1.532089	-3.618049	-7.103320	2.170266	-2.200061	-0.376752	2.499402	6.121173	-5.467915	5.077995
113	6	-0.274194	-0.651747	-7.551052	-7.644445	6.894962	9.597392	-5.745687	9.352548	-1.894578	-0.070498	-0.274194	-0.651747	-4.709874	-3.693206	6.874458	9.581230	-0.697505	7.660277	4.510561	-0.070498	6.273884	0.831225	-4.709877	-3.693764	6.874474	9.581230	-0.697514	7.660277	4.510561	-0.070498	-0.274194	-0.651747	-3.824715	-2.572988	3.206627	4.532787	2.292711	4.656946	8.372608	5.611245	6.273884	0.831225	-7.551055	-7.645003	6.894962	9.597392	-5.745687	9.352548	-1.894578	-0.070498	6.273884	0.831225	-3.824718	-2.573559	3.206699	4.532800	2.292663	4.656948	8.372608	5.611245
138	6	6.014595	1.122124	-4.828671	-14.086606	8.235221	9.766775	-4.622728	4.015266	-6.262972	-0.308472	6.014595	6.221944	-6.804474	-17.320966	8.235284	9.768668	-4.622728	4.015266	-6.262972	-0.308472	6.014595	6.221944	-2.829028	-11.325302	2.807715	6.704754	1.886638	2.797741	3.977959	5.043137	6.014595	1.122124	-1.642322	-11.012643	2.764259	7.611120	-4.611071	3.847344	-0.410825	5.043138	6.014595	1.122124	-0.723796	-7.382951	2.518089	6.081923	1.886640	2.707370	3.977959	5.043136	6.014595	6.221944	-3.635810	-14.361046	2.811041	7.734926	-4.611071	3.857706	-0.410825	5.043138
153	6	4.927380	7.303559	-20.287570	-9.353245	6.203041	10.587188	-10.855627	8.726330	-4.563746	0.091930	4.927380	2.064411	-14.833529	-4.693973	0.364342	7.342536	-7.311665	8.701876	-2.041963	6.576522	4.927380	7.303559	-18.712625	-6.736328	0.364265	7.441715	-7.311333	8.701870	-2.041879	6.577767	4.927380	2.064411	-16.408223	-7.310873	6.203041	10.570062	-10.855627	8.726330	-4.563762	0.091907	4.927380	7.303559	-13.574362	-4.314216	0.366532	5.889587	-1.417730	2.134534	4.502164	6.544339	4.927380	2.064410	-9.618953	-2.267294	0.343285	5.468832	-1.350611	2.133895	4.500834	6.527462
161	6	7.833229	0.168155	-9.468028	-8.713511	8.621499	10.435082	0.154774	5.991606	1.418326	2.452918	2.284462	-4.865557	-9.467416	-8.713511	8.621499	10.435081	0.154774	5.991606	1.418326	2.452918	7.833229	6.784208	-9.708266	-9.820096	7.010069	7.176507	1.645227	1.407353	7.018814	6.276503	7.833229	6.784208	-15.829497	-13.581028	8.621502	10.436965	0.154784	5.991592	1.418333	2.452923	2.284462	-4.865557	-3.338569	-4.951324	6.990480	7.049638	1.653217	1.407353	7.018752	6.275695	7.833229	0.168155	-3.339186	-4.951325	6.990493	7.049690	1.653212	1.407353	7.018752	6.275695
167	6	1.609440	4.679305	1.260382	3.582967	-7.967560	-7.905337	7.198237	-0.566497	7.158831	4.850104	6.045544	7.598830	-14.251552	-11.926401	4.052774	9.955994	-0.683397	7.682707	-2.091418	-0.552955	1.609440	-1.064692	6.903288	5.640799	-9.126140	-9.396562	7.198237	-0.566508	7.158831	4.850104	1.609440	4.679305	-14.216093	-10.044017	4.050327	9.954929	-0.683381	7.682707	-2.091418	-0.552955	6.045544	7.598830	1.133697	1.700000	-6.852341	-6.416114	7.198237	-0.566379	7.158831	4.850109	1.609440	-1.064695	-8.617263	-7.978898	4.039689	9.950287	-0.683310	7.682704	-2.091418	-0.552955
198	6	0.711853	4.830909	-15.340714	-13.002819	7.938447	11.352209	-5.693229	7.159459	-2.300820	1.089541	6.520554	6.953921	-16.632335	-13.013872	7.938447	11.352330	-5.693229	7.159459	-2.300820	1.089541	6.520554	6.953921	-15.826869	-11.954589	2.080138	8.313468	-3.147110	6.369975	0.365399	6.746541	0.711853	4.830909	-14.535249	-11.943536	2.080138	8.313257	-3.147110	6.369975	0.365399	6.746541	0.711853	4.830909	-7.499871	-5.965275	2.080122	3.738811	2.826405	0.500647	6.255636	6.706291	6.520554	6.953921	-8.818164	-5.976512	2.080123	3.765184	2.826404	0.500646	6.255660	6.707718
213	6	3.266722	-6.077992	6.413240	6.628167	-9.890710	-6.073426	8.148916	-5.611569	6.897850	-4.776694	3.266722	-6.077992	-8.884434	-6.760651	0.623635	11.001897	2.047031	5.548616	1.015224	1.557633	6.832901	5.954163	-9.166683	-4.190937	0.807512	3.704135	8.084649	-0.439329	6.918304	1.496746	6.832901	5.954163	0.562381	2.580016	-6.687662	-5.146668	8.148916	-5.609053	6.897850	-4.767738	6.832901	5.954163	-14.735342	-10.808808	0.623653	11.002132	2.047029	5.548640	1.015224	1.557633	6.832901	5.954163	-6.147211	-4.631086	-3.749174	1.557040	2.863428	0.746343	1.396711	5.828770
256	6	0.272735	-1.115648	2.177036	2.932195	-6.959703	-5.808652	0.008967	-1.088384	-1.661202	-8.400664	5.983275	7.231479	-5.936156	-12.876474	3.403722	4.370346	-3.712452	2.869394	-1.661093	-2.570257	0.272735	-1.115634	-5.482070	-7.514525	3.294065	4.356541	-3.712038	2.863358	-1.661093	-2.570257	5.983275	1.091728	2.142575	2.926124	-6.938178	-5.793062	0.008967	-1.088384	-1.661202	-8.400664	5.983275	1.091724	-5.517079	-7.541189	3.303456	4.357883	-3.712079	2.863948	-1.661093	-2.570257	5.983275	7.231479	-1.647805	-8.060290	-3.432111	3.459022	0.589286	-1.088458	0.947897	4.044647
