19	8	-0.45741	-0.75483	-11.291	-18.821	1.4515	3.2117	-4.2869	-6.4195	-2.9306	-5.8753	-0.45741	-0.75483	-14.038	-23.236	1.4515	5.5788	-6.3265	-0.50695	-8.8544	-5.8753	-0.45741	-6.0174	-7.9407	-17.861	1.4515	5.3307	-6.3265	-0.50695	-8.8544	-5.8753	-0.45741	-6.0174	1.6205	-3.4113	-5.5442	-9.7988	-3.7986	-10.801	-2.9306	-10.935	-0.45741	-6.0174	-4.5304	-13.947	-5.05	-0.03759	-4.3941	-3.6651	-5.5997	0.15692	-0.45741	-6.0174	-5.1927	-13.445	1.4403	2.0587	-4.2869	-6.4195	-2.9306	-5.8753	-0.45741	-0.75483	-9.1435	-14.632	-5.0052	-1.5657	-3.9609	-8.9307	0.27069	0.13909	-0.45741	-0.75483	-10.837	-19.382	-5.006	1.5828	-4.4085	-3.4738	-5.5997	0.15695
182	8	4.9408	-3.2135	-13.163	-4.3077	3.3245	-0.11991	-8.3133	-1.7528	-0.63738	-7.2432	4.9408	-3.2135	-16.133	-10.228	3.6029	0.036836	-12.729	0.67843	-6.6203	-7.2432	-1.2085	-14.108	-14.976	-6.6771	3.5498	0.032296	-12.729	0.67843	-6.6203	-7.2432	-1.2085	-14.108	-12.001	0.78213	0.82687	-6.7185	-8.3133	-1.7528	-0.63739	-7.2574	-1.2085	-14.108	-12.073	-6.6305	3.1333	-0.02156	-12.697	0.66662	-5.1555	-1.8934	-1.2085	-14.108	-0.71906	4.8635	-4.4459	-11.68	-4.0726	-1.7677	-0.63776	-13.723	4.9408	-3.2135	-13.163	-4.2515	3.0055	-3.7155	-8.2155	-3.6661	0.85331	-1.8934	4.9408	-3.2135	-13.23	-10.181	3.2438	0.011446	-12.697	0.66662	-5.1555	-1.8934
219	8	-1.8396	-2.2679	-20.802	-11.929	-3.9328	-2.9179	-4.7621	2.4437	-14.569	-8.2982	-1.8396	-8.7383	-19.409	-9.8223	-3.9328	-2.9179	-4.7621	2.4437	-14.569	-8.2982	-1.8396	-8.7383	-16.227	-9.2637	-6.5883	-6.3412	-2.1681	-2.2727	-8.37	-2.2173	-1.8396	-2.2679	-7.8697	-7.9259	-6.2836	-9.2333	1.8922	-3.4943	-2.6534	-2.5942	-1.8396	-2.2679	-17.62	-11.371	-6.5883	-6.3412	-2.1681	-2.2727	-8.37	-2.2173	-1.8396	-8.7383	-11.382	-5.9058	-6.3495	-6.3632	1.6993	-2.1998	-2.6533	-2.2188	-1.8396	-8.7383	-12.858	-6.1386	-5.6836	-6.0342	0.38911	-1.0213	-2.6534	-2.3315	-1.8396	-8.7383	-11.316	-5.8925	-6.3674	-6.392	1.7411	-2.2926	-2.6533	-2.2186
293	8	-5.1227	-15.146	-6.1082	-4.5494	-8.6634	-14.197	-3.8464	-2.9527	-7.3099	-14.558	-5.1227	-15.146	-15.019	-14.354	3.6965	-0.18739	-8.1067	3.4949	-7.3097	-11.165	-5.1227	-15.146	-11.563	-8.2785	-2.9392	-5.7802	-3.8929	-0.35231	-7.3097	-11.165	1.4691	-8.9699	-6.1082	-4.5496	-8.6634	-14.197	-3.8464	-2.9527	-7.3099	-14.558	1.4691	-2.6851	-9.4209	-9.2774	-7.7957	-11.393	-3.8464	-2.9463	-7.3099	-14.291	1.4691	-2.6851	-18.33	-19.076	3.6966	-0.17868	-8.1067	3.4949	-7.3097	-11.165	1.4691	-8.9699	-11.563	-8.2786	-2.9391	-5.7801	-3.8929	-0.35228	-7.3097	-11.165	1.4691	-8.9699	-15.019	-14.354	3.6965	-0.18738	-8.1067	3.4949	-7.3097	-11.165
333	8	-3.2897	-1.6007	-22.012	-12.189	-0.2468	-2.0856	-7.5298	0.24886	-4.3721	-2.2863	-3.2897	-1.6007	-22.94	-12.192	1.1566	1.9328	-7.7328	0.28485	-8.8574	-8.4541	-3.2897	-5.3223	-16.822	-10.714	1.1192	1.9276	-7.7328	0.28461	-8.8574	-8.4541	0.93955	0.29919	-23.064	-14.695	1.1741	1.9336	-7.7328	0.28496	-8.8574	-8.4541	-3.2897	-1.6007	-15.624	-6.2915	-1.1377	-4.218	-1.5058	-3.534	2.1518	-2.2863	0.93955	0.29919	-22.138	-14.692	-0.22919	-2.0848	-7.5298	0.24915	-4.3721	-2.2863	0.93955	0.29919	-16.283	-8.7947	-0.43569	-2.7732	-1.5058	-3.5171	2.1518	-2.2863	-3.2897	-5.3223	-15.885	-10.712	-0.28421	-2.0908	-7.5298	0.24823	-4.3721	-2.2863
566	8	-6.6555	-0.81706	-14.931	-13.853	-1.9722	1.1942	-7.2781	-3.7212	-0.2038	-5.5025	-0.92731	0.91597	-6.6447	-3.3191	-12.573	-17.913	-0.82557	-6.8298	-1.0237	-8.004	-6.6555	-0.81706	-5.0056	-2.0307	-13.415	-18.652	-0.82557	-6.8298	-1.0237	-8.004	-6.6555	-0.81706	-19.116	-15.533	-1.9722	1.2577	-12.855	-2.2287	-6.0752	-5.5025	-0.92731	0.91597	-13.272	-3.3479	-8.2416	-8.5418	-0.7712	-3.3508	-0.73867	-6.8378	-6.6555	-0.81706	-11.639	-2.0595	-8.2425	-8.5423	-0.77125	-3.3523	-0.73906	-6.8391	-0.92731	0.91597	-16.564	-15.141	-1.9722	1.1946	-7.2781	-3.7212	-0.2038	-5.5025	-0.92731	0.91597	-20.748	-16.821	-1.9722	1.2577	-12.855	-2.2287	-6.0752	-5.5025
708	8	6.5235	-4.8529	-15.862	-11.421	-0.73236	-6.5645	-8.7094	-0.93835	-4.1059	0.77365	6.5235	-4.8529	-8.1105	-6.921	-1.6095	-13.012	-4.9847	-5.3594	-0.55677	-2.2889	6.5235	1.1666	-21.547	-15.434	-0.73236	-6.5593	-8.7094	-0.93835	-4.1059	0.77366	0.7481	-8.8148	-15.862	-11.419	-0.73236	-6.5645	-8.7094	-0.93835	-4.1059	0.77364	6.5235	-4.8529	-7.1216	-5.0866	-6.644	-13.172	-3.1313	-2.1041	-4.5052	-2.5462	6.5235	1.1666	-14.827	-11.937	-0.73111	-8.6216	-4.9567	-5.396	-0.36628	0.74888	0.7481	-8.8148	-8.1091	-6.9199	-1.614	-13.012	-4.9845	-5.3594	-0.55749	-2.2898	0.7481	-8.8148	-7.1214	-5.0841	-6.6446	-13.172	-3.1315	-2.1043	-4.5054	-2.5463
961	8	-3.3652	-2.7884	-3.1046	-4.8003	-13.302	-18.924	2.8851	-8.7444	-2.5038	-5.8359	-3.3652	-2.7884	-4.7004	-9.7378	-8.0812	-8.9635	0.3926	-4.6954	-6.6709	-5.6799	-3.3652	-2.7884	-9.0829	-8.3044	-3.0614	-8.3626	0.63442	-4.1929	-0.297	-4.0037	-3.3652	-2.7884	-9.1259	-8.8553	-2.3713	-8.0744	0.47912	-4.0458	-0.55798	-4.4826	-3.3652	-2.7884	-9.0365	-7.6868	-4.0123	-7.9995	0.62899	-4.3356	-0.17234	-2.6954	-3.3652	-2.7884	-9.3222	-9.2912	-2.6224	-7.3298	-0.18293	-3.9798	-0.4476	-1.6592	-3.3652	-2.7884	-9.3501	-9.2542	-3.03	-7.2976	-0.15614	-4.0126	-0.384	-1.4833	-3.3652	-2.7884	-9.2916	-8.1277	-4.5371	-7.5363	0.29829	-4.2535	-0.19066	-1.6017
1295	8	0.054508	-7.9001	-14.037	-11.776	1.8041	-2.0398	-9.7873	-0.7845	-5.5672	0.35351	0.054508	-7.9001	-14.137	-13.791	7.2723	1.0207	-11.666	-0.049954	-6.7948	-5.6274	-5.0633	-12.276	-14.136	-13.79	7.2723	1.0207	-11.666	-0.049954	-6.7948	-5.6274	-5.0633	-12.276	-4.5705	-2.548	-7.0845	-10.363	-5.1519	-6.0162	-5.5672	-0.32987	-5.0633	-12.276	-14.036	-11.776	1.8041	-2.0398	-9.7873	-0.7845	-5.5672	0.35351	0.054508	-7.9001	-4.5709	-2.5487	-7.0845	-10.363	-5.1519	-6.0162	-5.5672	-0.32987	-5.0633	-12.276	-9.6535	-9.3629	1.7739	-3.6494	-6.7811	-4.5746	0.35563	0.35351	0.054508	-7.9001	-9.654	-9.3636	1.7739	-3.6493	-6.7812	-4.5745	0.35563	0.35351
1438	8	-0.51981	-0.39996	-18.006	-22.064	-1.4023	-0.66545	-6.0107	-7.8317	4.4161	-4.3079	-0.51981	-0.39996	-21.669	-26.855	-1.4023	3.8683	-11.858	-1.3064	-1.6374	-4.3079	4.4715	0.88207	-18.372	-23.175	-1.4023	-0.66471	-6.0107	-7.8317	4.4161	-4.3079	-0.51981	-0.39996	-10.84	-16.894	-4.3962	-5.7523	-3.7126	-7.8375	4.4382	0.63378	4.4715	0.88207	-11.246	-18.016	-4.3858	-5.7401	-3.728	-7.8374	4.4383	0.66367	4.4715	0.88207	-22.035	-27.966	-1.4023	3.8684	-11.858	-1.3064	-1.6374	-4.3079	4.4715	0.88207	-19.632	-27.794	-4.3887	-2.3099	-9.5708	-1.307	-1.6145	2.0614	-0.51981	-0.39996	-19.266	-26.682	-4.3887	-2.3102	-9.5708	-1.307	-1.6145	2.0614
