1	1	7.718392	6.187119	-16.448721	-12.568109	5.882502	3.493016	-5.724967	7.366373	-3.931473	-0.032682
2	1	-5.542922	-1.883934	-6.370947	-10.445532	5.406834	9.576410	-0.667402	6.062503	1.023283	-2.816842
3	1	7.731705	6.961038	-0.413604	-5.564501	-3.770272	0.287850	1.306014	-6.576063	8.361500	6.998779
7	1	-6.439867	-3.989949	0.962853	1.903593	-3.645679	-5.275191	-0.353363	0.765662	-7.207460	-4.732535
11	1	-0.132480	-3.861495	-2.079641	3.114897	-3.295255	0.933057	2.334000	3.897238	-0.827634	4.842456
12	1	6.800455	7.433820	-6.919372	-5.325533	2.683656	0.966725	3.138995	0.941247	6.870226	5.393133
17	1	6.512375	7.591293	-13.404562	-16.824650	7.229445	8.990858	-6.722572	6.954458	-7.589252	-3.232806
18	1	-0.107487	-6.016040	-10.552474	-3.457557	4.398280	3.370924	-1.735672	1.157601	-1.095462	6.955418
21	1	0.113776	-4.485018	5.789950	6.566860	-4.225724	-13.591768	7.996222	2.862364	5.218874	-4.563636
22	1	6.353905	6.816584	-17.545105	-9.127073	5.152325	10.185815	-4.678516	5.215490	-3.387529	0.437595
25	1	0.448604	5.524141	-8.406177	-4.840270	4.029347	4.936643	4.333589	5.332657	6.790668	6.499027
32	1	7.281308	6.829783	-8.449979	-5.589338	2.329863	6.522104	-0.801973	2.949618	6.831574	6.095584
36	1	-1.261186	-4.969796	8.084021	6.287502	-7.719816	-13.410680	6.546209	-4.145184	4.653608	-4.921125
37	1	4.862261	-5.078980	-10.199838	-4.375209	2.515106	2.000317	-1.114238	5.619767	4.076177	6.806359
38	1	-1.030959	-3.310619	-4.819265	-12.937105	7.808043	7.865411	-5.686622	4.754706	-3.629810	0.438026
39	1	3.071687	-2.978105	-8.081687	-8.415151	2.813911	9.778799	-3.120598	9.609965	-4.693283	1.822403
40	1	-0.510360	-3.620821	-13.588005	-12.165248	3.989949	7.139319	-4.484205	4.813822	-2.124936	4.402452
41	1	9.110041	7.652728	-12.054541	-4.938202	2.192118	0.357997	0.910704	-2.140925	7.744818	5.396341
43	1	5.187084	7.107536	-3.283994	-7.931489	0.799333	0.929711	2.611155	2.282628	6.614744	8.836189
46	1	-1.184284	-5.409744	-10.095687	-9.653084	5.686575	12.404698	0.169903	6.470314	-2.383164	0.427134
48	1	7.281672	6.450337	-12.606482	-13.779544	5.818977	11.913235	-8.969660	5.064188	-0.369267	1.664814
55	1	1.402321	-1.748691	5.859798	6.601851	-7.098938	-19.525387	7.223131	-4.851853	7.877649	7.299486
66	1	0.932976	-6.270662	4.943000	1.553767	-1.273028	-6.630734	2.927195	3.249039	0.611477	-4.824424
67	1	-0.917272	-3.350822	-10.145572	-12.836645	3.068613	5.602561	-1.442373	8.060807	-2.394538	6.659238
68	1	-1.280490	-3.587837	-0.113108	-1.392928	-0.623451	-3.880646	-3.410888	-1.864146	-3.930992	-1.083897
77	1	1.052981	-5.685781	0.952292	5.821017	-1.419760	-0.027151	0.917967	6.316160	-5.139488	-2.065051
87	1	5.567227	8.109007	-10.547233	-6.429380	3.379358	4.793904	-2.925146	0.254276	5.046050	4.069814
88	1	6.291320	4.079478	3.129801	-9.502398	0.754522	1.836417	0.795976	4.774073	1.009189	6.594787
92	1	5.772112	6.396321	-15.460420	-17.859777	7.292205	10.461748	-1.812651	5.483067	-3.835465	-3.466998
94	1	7.334321	8.114309	-9.049612	0.433778	6.528851	-2.599081	1.148634	1.331482	5.735298	-0.652894
96	1	1.836101	-1.556626	8.092655	2.618601	-6.783037	-10.756115	6.087824	-7.801278	5.939029	4.620010
107	1	7.567990	6.085044	-12.894055	-14.513804	4.806811	6.393520	-5.396290	2.043965	-3.151917	-0.274902
115	1	5.796413	6.949961	-5.615906	-5.890063	5.384271	-0.138326	4.819453	0.987273	7.913316	4.998783
119	1	7.351277	7.307394	-6.775118	-7.507936	0.732131	4.030445	-3.626102	5.546609	-3.408265	8.582656
123	1	-3.245006	-3.869707	-2.320620	-1.879311	5.381113	8.168270	-1.471587	2.622166	9.493808	4.202256
126	1	7.310481	6.101175	-8.342028	-11.698254	2.048073	3.819210	1.595960	3.910542	0.482062	6.959467
127	1	7.040709	5.603859	0.557145	-0.452881	-0.091219	1.689008	-1.757433	2.751880	1.577982	4.117846
128	1	-1.401071	-4.384349	0.026176	2.744878	-4.754392	-3.579822	1.100217	5.388479	-8.286403	-5.203323
129	1	7.219324	1.808491	0.698464	-7.171050	0.860381	5.662599	0.976289	4.075525	-4.478783	-2.161633
131	1	-0.908809	-2.579817	-4.895930	-7.903068	4.746889	0.318536	-4.996276	2.219115	-2.774703	4.221965
