8	7	7.137797	1.741726	-11.176460	-4.307016	7.537117	4.032183	-5.023670	5.997317	0.549747	0.527667	7.137797	1.741726	1.728978	5.078259	-0.079263	-2.598559	0.656468	3.563051	-3.411875	-2.242191	7.137797	7.010837	-15.387576	-8.720786	7.537178	7.930931	-5.023649	5.997307	0.552982	0.530757	7.137797	7.010837	-9.035197	-7.658766	7.537178	7.907459	-0.407704	0.261460	6.267925	0.530757	7.137797	7.010837	-2.465162	-2.643322	6.963089	-1.137805	-0.405174	0.261240	7.322594	4.568546	7.137797	7.010837	-9.884766	-6.971892	5.832814	1.639968	-4.950922	5.864949	1.817935	6.395354	7.137797	7.010837	-8.763414	-3.480852	6.622108	-1.086159	-4.952621	5.870540	1.809443	4.784739
49	7	-0.653074	-1.910028	-9.263562	-12.693492	3.267664	10.504465	-2.305548	7.168235	-1.327158	0.904388	5.260568	2.071261	-9.275062	-12.821803	3.267664	10.504465	-2.305548	7.168235	-1.327158	0.904388	-0.653074	-1.910028	-4.943827	-8.396950	3.267664	9.462012	3.083583	4.246079	5.091448	0.904388	5.260568	2.071261	-4.955456	-8.525262	3.267664	9.462012	3.083583	4.246079	5.091448	0.904388	5.260568	5.351552	-12.242478	-15.857471	3.267664	10.504465	-2.305548	7.168235	-1.327158	0.904388	5.260568	5.351552	-7.923036	-11.560930	3.267664	9.462012	3.083583	4.246079	5.091448	0.904388	5.260568	5.351552	-2.119619	-2.162013	-0.118825	-0.040993	7.880005	1.596736	7.642212	6.041859
89	7	-0.194787	-3.681166	-4.268135	-5.905180	1.589306	7.247060	-5.480743	6.883649	1.194033	6.518545	-0.194787	-3.681166	7.142101	2.827982	-3.986947	-4.485509	3.860116	1.671864	4.561629	0.504060	5.688662	0.150930	7.142099	2.821818	-3.986947	-4.485041	3.860116	1.671864	4.561629	0.504060	5.688662	5.664393	-5.647391	-8.749240	1.619662	7.248483	-5.482695	6.896043	1.194033	6.518545	5.688662	0.150930	-4.268646	-5.912050	1.589872	7.247086	-5.480782	6.883881	1.194033	6.518545	5.688662	5.664393	5.725767	0.026659	-3.991718	-1.568781	3.865847	1.477162	4.852540	0.874803	5.688662	5.664393	-1.304000	-6.421452	1.575974	6.672258	-2.622341	4.518914	6.048839	6.518545
159	7	6.492709	7.540132	-11.819627	-14.073280	7.390962	10.315944	-5.916805	6.600582	-4.349023	-1.256336	1.103734	-3.611919	-8.671704	-9.741797	7.388011	10.315937	-5.916805	6.600572	-4.349023	-1.256336	6.492709	2.714295	-8.773966	-10.502724	7.388239	10.315939	-5.916805	6.600573	-4.349023	-1.256336	1.103734	-3.611919	-4.379113	-6.804765	2.768552	9.998173	-5.764571	6.486494	1.193933	5.234088	6.492709	7.540132	-6.035248	-5.588524	3.086683	4.304146	-0.404687	0.546416	6.968125	5.051410	6.492709	2.714295	-4.484628	-7.575647	2.772954	9.998524	-5.764646	6.486842	1.193933	5.234089	6.492709	7.540132	-7.568974	-11.263999	2.825191	10.000345	-5.765436	6.490897	1.193934	5.234094
346	7	8.349337	-0.786405	-2.405384	-5.083849	3.621809	5.242091	0.517207	1.380453	5.673437	0.858880	8.349337	-0.786405	4.791665	-6.271105	-1.537992	-0.755405	-0.198005	0.141276	-0.595379	-4.724877	8.349337	-0.786405	8.633891	4.806401	-5.133449	-10.569519	5.198053	-5.159329	5.673236	-4.758476	8.349337	5.822276	-8.694161	-15.984223	4.198878	10.065294	-5.240606	5.355189	-0.595212	0.858883	8.349337	5.822276	6.191000	-0.369288	-2.293976	-7.435322	5.197564	-4.527548	5.673236	-4.758476	8.349337	-0.786405	-6.251755	-10.809717	4.195537	10.036905	-5.239351	5.355052	-0.595212	0.858883	8.349337	5.822276	-4.856045	-11.091076	4.175231	5.639850	0.162173	1.415142	5.673437	0.858882
674	7	2.421393	-2.845222	-0.493918	-7.170357	4.425462	11.374502	-8.134260	3.387242	-3.609717	1.099459	2.421393	-2.845222	5.770014	1.809190	-2.190646	-3.467818	-3.974576	-1.822867	-5.484096	-1.316853	6.611710	9.125968	-5.418146	-13.157993	4.780625	11.602588	-8.378680	3.388021	-3.609717	1.099459	2.421393	-2.845222	4.136263	-2.521604	-2.903660	2.864539	-3.970776	-1.823413	-3.611566	1.098183	6.611710	9.125968	-5.225341	-12.247743	2.885619	9.454245	-6.190640	3.302327	0.641137	6.704957	2.421393	-2.845222	-0.283105	-6.088753	2.428872	9.011545	-5.575645	3.104734	0.641137	6.704957	6.611710	9.125968	-2.064973	-7.735945	2.840759	6.415120	-0.751154	-3.169497	6.143050	6.704948
675	7	7.338441	6.926760	-5.124523	-9.928708	6.425949	1.282621	2.496162	0.649124	6.016939	3.467770	2.409904	-2.385536	-2.075718	-4.510220	6.421192	1.281543	2.497819	0.650021	6.016502	3.467613	7.338441	0.287688	3.035973	3.548976	-4.934407	-5.554585	4.928132	0.359930	1.273179	-6.272702	7.338441	0.287688	-2.186935	-4.510916	6.421818	1.281829	2.497610	0.649783	6.016618	3.467655	2.409904	-2.385536	3.146435	3.549640	-4.935310	-5.554887	4.928154	0.359930	1.273179	-6.272773	2.409904	4.213406	-3.318407	-5.869842	6.425497	1.282598	2.496325	0.649144	6.016929	3.467767	2.409904	4.213406	1.906548	2.190139	-3.823706	-5.492246	4.888548	0.359930	1.273179	-6.257353
718	7	1.486836	-4.829735	-1.670674	-6.424959	0.835595	2.458666	-2.122890	7.853967	-1.517862	6.260749	1.486836	-4.829735	0.738471	0.334806	-6.326339	-8.266839	2.785973	1.687145	-1.518997	6.153094	1.486836	-4.829735	4.915060	5.694414	-10.360093	-15.237724	7.577058	-1.060837	3.899300	6.153094	6.442546	0.632178	0.737227	0.203439	-6.247092	-8.055008	2.785973	1.689048	-1.518997	6.153094	6.442546	0.632178	-1.673089	-6.562981	0.839570	2.458915	-2.126047	7.854006	-1.517862	6.260749	6.442546	0.632178	4.914314	5.563047	-10.285978	-15.237724	7.577058	-1.060836	3.899300	6.153094	6.442546	5.805245	-7.856926	-9.322862	1.114770	5.754395	-2.288321	7.856021	-1.517862	6.260750
836	7	5.561567	6.525274	-6.412152	-7.101163	5.822373	6.508003	-1.591004	1.264541	5.474885	1.086770	5.561567	1.001606	-0.994299	-6.031904	5.818827	6.282393	-1.591001	1.264348	5.474885	1.086770	5.561567	6.525274	-9.352015	-8.759675	0.040862	7.352022	0.845951	4.024093	-1.041898	6.517000	5.561567	1.001606	-7.508599	-10.424026	5.822373	10.725288	-4.830943	5.916625	-1.070991	1.086770	5.561567	6.525274	-12.924289	-11.493166	5.822373	10.725317	-4.830943	5.916625	-1.070991	1.086770	5.561567	1.001606	-3.936325	-7.690535	0.040862	7.347880	0.845951	4.024093	-1.041898	6.517000	5.561567	6.525274	-2.670416	-3.672922	0.040905	2.160628	4.076767	-0.664624	5.502932	6.516803
898	7	0.549026	-5.589190	-7.772217	-8.922736	8.304620	10.125539	-4.545623	6.426307	-4.789355	-0.434087	5.668875	-0.726959	-7.772369	-8.922762	8.304620	10.125539	-4.545623	6.426307	-4.789355	-0.434087	5.668875	4.967094	-13.974229	-14.724061	8.304620	10.125631	-4.545623	6.426307	-4.789355	-0.434087	0.549026	-5.589190	-7.424322	-4.227071	5.716995	7.684418	-2.417555	6.412092	1.201703	5.922520	5.668875	4.967094	-5.957809	-9.952147	5.739111	2.810779	-0.603947	1.760863	7.600940	5.900354	5.668875	4.967094	-13.677410	-10.028394	5.718036	7.732437	-2.417549	6.412092	1.201713	5.922546	5.668875	-0.726959	-7.424454	-4.227098	5.716995	7.684420	-2.417555	6.412092	1.201703	5.922520
1011	7	5.450782	-0.837986	4.414862	1.615229	-5.223667	-5.385488	-0.096012	0.287143	0.014998	4.777844	5.450782	-0.837986	-1.154126	-2.889323	-0.193906	5.183264	-1.470905	3.441487	0.312268	9.513233	5.450782	-0.837986	3.559331	1.612562	-3.626594	-2.949659	-0.096035	0.973803	-5.206816	-1.202463	-0.488885	-4.208895	6.744530	7.937931	-6.841825	-9.512134	6.211465	-5.594480	6.601275	4.777842	-0.488885	-4.208895	4.598504	3.383246	-6.158995	-5.817765	-0.096012	0.059237	0.014997	4.777843	5.450782	-0.837986	6.565578	6.169950	-6.750505	-9.512134	6.211465	-5.582599	6.601275	4.777842	-0.488885	-4.208895	3.752793	3.382290	-4.563732	-3.921049	-0.096020	0.521445	-5.206819	-1.203704
