9	3	-6.0873	-9.1011	1.1427	-7.397	-15.027	-9.3235	-2.4896	-6.5978	-11.47	-10.313	-0.18691	-6.9571	1.1427	-7.398	-15.024	-9.3222	-2.4896	-6.5978	-11.47	-10.312	-0.18691	-0.5376	-11.057	-18.669	-10.152	1.3581	-2.4988	-6.1892	-11.376	-4.9131
14	3	6.643	0.05185	-5.766	-4.6554	-8.0508	-21.54	-4.1441	-10.3	1.5925	1.9703	0.21298	-10.992	-1.262	0.80613	-12.156	-25.959	-4.1437	-10.325	1.5925	1.9703	6.643	0.05185	-10.007	-10.124	-3.5125	-11.655	-6.1924	-4.9374	1.5926	1.9716
20	3	-0.30004	0.92193	-21.32	-16.47	-0.52985	0.33983	-0.39894	-3.0286	-12.675	-9.5626	-0.30004	0.92193	-21.313	-16.47	-1.0435	0.054691	-0.39325	-3.1134	-10.383	-3.6972	-0.30004	0.92193	-15.59	-16.282	-1.0435	-5.8344	-0.23665	-8.2534	-5.2316	-3.6972
42	3	-3.5261	-7.5205	-5.1844	0.52774	-6.0085	-25.681	-3.3894	-2.2752	0.19356	-4.1414	1.3827	-2.3135	-13.866	-8.2271	1.8782	-12.097	-8.4258	1.6077	2.3565	-1.8132	-3.5261	-13.189	-5.1793	0.54175	-6.0091	-25.685	-3.3893	-2.2752	0.19356	-4.1414
44	3	-4.0992	-0.76914	-19.873	-12.552	0.065563	-5.5534	0.66288	-7.1876	2.1514	-6.638	1.344	0.68872	-20.192	-13.093	0.065558	-5.5524	0.66289	-7.1876	2.1514	-6.638	-4.0992	-4.8951	-17.73	-6.3365	-0.0078677	-8.3871	0.41146	-4.8125	1.3006	-7.6623
52	3	-1.087	2.9768	-20.758	-21.867	-0.4194	-2.5648	-14.08	-3.8315	-6.8071	-6.1158	-1.087	-3.4313	-19.322	-15.91	-0.4194	-2.5648	-14.08	-3.8315	-6.8071	-6.1158	-1.087	2.9768	-11.778	-12.505	-1.5274	-8.989	-8.8004	-9.0616	0.98319	-1.5392
54	3	5.5561	-1.1694	-17.624	-17.621	-4.0466	-5.9229	-5.0387	-1.0129	-6.3516	0.1982	5.5561	-6.1118	-17.475	-17.201	-4.0466	-5.9235	-5.0387	-1.0129	-6.3516	0.1982	0.11959	-12.124	-17.475	-17.201	-4.0466	-5.9235	-5.0387	-1.0129	-6.3516	0.1982
57	3	-5.3129	-8.7453	-7.5609	-3.3446	-10.315	-15.438	-1.4969	-2.3617	-11.354	-13.057	-5.3129	-8.7453	-17.258	-13.693	-3.0506	0.16743	-5.6234	0.70528	-11.352	-6.868	-5.3129	-8.7453	-17.006	-8.7508	-3.0558	-6.4332	-5.6234	0.70524	-11.352	-6.8697
59	3	-0.67749	-1.4656	-21.122	-16.702	5.5509	2.0901	-8.9589	-0.11688	-5.7391	-8.7253	-6.6581	-10.334	-14.597	-14.758	5.5484	2.0604	-8.9589	-0.11688	-5.7391	-8.7253	-0.67749	-1.4656	-15.864	-12.43	5.3221	-4.6679	-2.3979	-3.05	1.7948	-3.0269
62	3	3.7617	1.158	-10.512	-21.067	-6.7849	3.0085	-5.8468	-1.2808	-6.9689	-3.0809	3.7617	-2.843	-3.6266	-10.495	-12.925	-8.8302	-5.7282	-4.5324	-10.38	-9.2766	3.7617	1.158	-13.839	-26.933	-0.96901	3.3887	-10.225	0.48207	-6.9689	-3.0809
