4	4	-0.467407	2.164413	-5.981759	-5.064923	2.486887	2.119707	-1.093943	0.177734	-2.708610	0.493183	-0.467407	2.164414	1.317287	0.142995	-7.625596	-6.283442	1.628357	-4.102880	-7.587364	-5.398757	-0.467407	-3.115942	1.741809	0.146722	-7.773301	-6.372676	1.628369	-4.102880	-7.587373	-5.399148	-0.467407	-3.115941	-5.558037	-5.060590	2.486773	2.119475	-1.093940	0.177731	-2.708756	0.493076
26	4	5.483977	7.017050	-7.897485	-10.718768	1.779236	1.003232	1.221305	7.529162	3.543524	6.659237	-0.706681	-4.791534	-7.732278	-11.448804	1.802769	7.813055	-2.180381	8.301305	-6.491134	1.833063	5.483977	7.017050	-14.348824	-15.932605	1.804787	7.821781	-2.183302	8.301314	-6.491134	1.833063	5.483977	1.729455	-8.087784	-12.285418	1.803698	7.817074	-2.181726	8.301309	-6.491134	1.833063
28	4	0.700132	-6.652778	-9.181633	-2.019651	5.663500	1.040930	1.976556	3.007368	6.995385	4.538824	0.700132	-6.652778	-15.527503	-9.569437	6.945616	10.512899	-3.569477	8.128672	-3.394877	-1.287082	5.016735	-2.474471	-15.527503	-9.569438	6.945616	10.512899	-3.569477	8.128672	-3.394877	-1.287082	5.016735	-2.474471	-9.181633	-2.019653	5.663500	1.040930	1.976556	3.007368	6.995385	4.538824
33	4	7.454036	-2.547167	2.471412	2.700693	-5.801910	-9.243874	-0.918127	0.490238	-2.949808	-1.580386	7.454036	3.940081	-8.764386	-10.422720	2.815077	9.412133	-1.788874	6.075571	-1.256283	0.869172	7.454036	-2.547167	-8.112310	-9.542194	2.812874	9.412133	-1.788869	6.075553	-1.256272	0.869172	7.454036	3.940081	1.819745	1.818690	-4.745748	-8.582986	-0.918127	0.490237	-2.941982	-1.565875
35	4	9.610026	0.188499	0.554748	-0.541759	0.659215	-5.381056	3.311910	7.436160	-3.836360	-4.537876	9.610026	0.188499	-6.537966	-6.844895	7.459325	4.080670	-0.578490	7.731573	0.078738	1.061951	9.610026	5.429468	-9.846588	-8.537965	7.528958	4.085828	-0.580082	7.731573	0.078739	1.061952	9.610026	5.429468	-4.495786	-3.724042	6.534924	3.519761	-0.236790	5.793752	5.100591	1.061707
47	4	5.678054	0.798325	-5.126142	-3.153752	-0.033789	4.686456	0.373804	5.889655	0.529651	7.074986	-0.291599	-4.312211	-6.001286	-9.326024	6.641587	9.672870	-4.455094	8.753999	-5.438231	0.961263	5.678054	0.798325	-6.001317	-9.331564	6.641595	9.672870	-4.455094	8.753999	-5.438231	0.961263	-0.291599	-4.312211	-5.125222	-3.146162	-0.034467	4.685917	0.376185	5.889605	0.529651	7.074986
79	4	8.095201	0.087121	1.635183	-4.759261	-0.767947	-0.868493	0.561311	-2.009866	0.345885	4.808320	1.851776	-2.204055	1.635185	-4.748297	-0.767937	-0.868496	0.561309	-2.009857	0.345879	4.808317	1.851776	4.105141	0.079545	-10.011453	-1.791098	-0.659263	0.630985	-2.906978	0.682582	5.167882	8.095201	6.411482	-2.467344	-14.395779	0.061156	-0.076553	0.249948	-1.571483	0.797797	6.297602
93	4	1.004421	-2.350182	7.974264	5.186639	-4.499391	-8.860923	2.670221	1.340159	1.813435	-6.583985	6.742108	7.122024	2.328296	0.123389	-0.269276	-0.624091	2.773468	1.466479	2.534961	-3.400629	6.742108	1.271021	7.973771	5.153064	-4.476716	-8.857628	2.669863	1.340159	1.813435	-6.583985	6.742108	7.122024	-0.815416	-3.849136	6.167903	-0.654085	4.024794	0.670238	7.144326	2.745910
99	4	7.003042	1.150429	-12.124351	-7.900627	4.603947	8.873439	-2.509917	8.169363	-4.420399	-0.878936	7.003042	1.150429	-11.881530	-7.802251	4.315206	7.077414	-2.319261	3.182468	-0.613629	3.872675	7.003042	6.473067	-18.365635	-14.434237	4.333629	7.077414	-2.332849	3.182468	-0.613629	3.872675	7.003042	6.473067	-18.608455	-14.532577	4.621163	8.873440	-2.519708	8.169363	-4.420399	-0.878936
101	4	7.563630	9.117092	-15.376766	-11.517166	5.395249	7.008638	-2.277105	7.462160	-5.177006	0.734633	1.135840	0.836063	-9.067857	-4.993436	5.395249	7.008636	-2.277105	7.462160	-5.177006	0.734633	1.135840	0.836058	-4.349412	5.853703	-0.633517	-3.225976	3.885119	2.660817	-5.177676	-5.116442	1.135840	0.836058	0.854808	6.281387	-4.319568	-12.273078	3.885163	1.657087	-5.177676	-5.407181
