27	5	7.244629	6.963150	-11.941434	-9.291999	1.319077	3.193779	-8.991198	7.678818	0.702907	6.182088	1.502701	0.699625	-11.310684	-7.947313	3.999834	9.539958	-9.219243	7.736887	-2.571507	0.519674	7.244629	6.963150	-17.608595	-12.158965	3.999834	9.541604	-9.219243	7.736887	-2.571507	0.519680	7.244629	6.963150	-5.126753	-3.721295	1.508903	2.328992	-2.586522	2.903391	7.247898	5.937043	1.502701	0.699625	-5.608454	-5.005311	1.333287	3.114460	-8.998524	7.679350	0.702907	6.163800
73	5	7.859685	7.861357	-11.647202	-6.856153	4.517510	5.333946	0.353385	7.304040	5.709013	7.227053	7.859685	1.750199	-2.115407	3.982522	-0.255386	6.072081	2.895552	8.455014	3.742106	1.053854	7.859685	7.861357	-14.850140	-9.214179	7.588187	11.132747	0.019790	8.454519	3.744476	1.054446	7.859685	7.861357	-5.652609	1.927696	-0.822066	0.864194	3.269060	7.299991	5.709012	6.618231	7.859685	1.750199	-8.617298	-3.315117	7.383476	11.129484	0.027563	8.454519	3.744476	1.054446
81	5	7.032695	0.795018	1.223857	-1.495013	-0.731830	-8.561090	4.879589	-1.383632	1.484864	5.619175	7.032695	0.795018	-4.846036	-10.280229	3.129922	5.428500	0.547872	5.195517	1.915182	8.255849	7.032695	5.405505	-10.358428	-13.289595	3.130021	5.428656	0.547776	5.195517	1.915182	8.255849	7.032695	0.795018	6.698595	4.756900	-7.799962	-11.955022	6.788920	-5.407944	6.185258	5.619175	7.032695	5.405505	1.186244	1.747665	-6.104154	-11.844087	6.788920	-5.407944	6.185258	5.619175
105	5	4.129238	1.311695	6.631958	3.773263	-5.385093	-14.473223	3.034975	-1.136945	5.307230	5.502697	4.129238	6.282594	-4.455418	-9.902791	4.597249	4.805469	-2.759537	3.817425	5.593564	6.775286	4.129238	1.311697	-8.372239	-12.212541	6.489203	9.880585	-9.267367	7.507635	-2.518896	2.175373	4.129238	6.282594	-12.435756	-14.194181	6.492461	9.880585	-9.267367	7.507709	-2.518873	2.175373	4.129238	6.282594	2.390993	1.791181	-1.734871	-13.541987	3.034965	1.100099	5.307229	5.502697
106	5	1.623547	-2.420365	6.712961	7.551655	-2.682382	-7.324061	3.097549	5.208474	2.572979	-5.381236	7.021512	6.059634	-13.714242	-12.659401	7.562857	8.233209	-5.812188	6.593510	-0.968797	0.458605	7.021512	6.059634	-8.298271	-9.215054	7.556013	7.970202	-0.321327	3.653667	5.289809	0.458604	1.623547	-2.420365	-7.974083	-6.651579	7.554142	8.085211	-5.812179	6.593510	-0.968797	0.458604	1.623547	-2.420365	-2.461051	-3.169273	3.766429	6.202433	0.607974	3.653700	5.289789	0.458570
136	5	1.173013	-0.091712	8.457432	2.778328	-8.152901	-1.928978	3.712406	3.601051	-5.332012	-8.193779	1.173013	-0.091712	3.084230	-3.379660	-2.147035	5.003457	3.703784	4.479635	-5.332012	-3.210125	6.434234	0.543035	8.296093	2.778008	-8.152901	-1.928660	3.712406	3.601051	-5.332012	-8.193777	6.434234	0.543035	2.922887	-3.381827	-2.146750	5.199254	3.703780	4.480043	-5.332012	-3.210073	6.434234	5.514123	-4.916736	-9.391393	3.490499	9.987527	0.074715	5.891847	-5.332012	-3.210000
139	5	5.680732	6.269143	-12.060652	-10.261494	5.618244	12.836539	-2.573110	7.610664	-1.772291	0.484035	0.192762	-3.453613	-10.164516	-4.215494	5.617313	12.836518	-2.572555	7.610664	-1.772291	0.484035	0.192762	-3.453613	-1.539263	7.905511	-0.671245	-1.847235	0.749001	1.584362	-4.181492	-5.424898	5.680732	6.269143	-7.571021	-3.427616	-0.366423	2.640159	1.463612	1.812398	1.359157	6.604366	0.192762	-3.453613	-4.138621	3.694121	-0.637898	1.623335	0.743285	1.602459	-2.554281	-0.609440
145	5	0.090801	-1.413405	-10.583452	-5.146114	5.907561	6.279606	-6.077303	5.435642	-5.089515	0.753679	0.090801	4.978334	-15.471679	-8.074078	6.245961	6.379251	-6.077304	5.435642	-5.089250	0.754245	0.090801	4.978334	-15.466209	-7.414444	3.092168	4.821778	-6.026657	5.433646	-0.771843	7.372538	0.090801	-1.413410	-6.846721	-1.235369	1.874781	-1.344754	-3.433066	5.151144	-0.773364	6.293226	0.090801	-1.413410	-10.577425	-4.213363	2.523663	4.235807	-5.615447	5.414560	-0.771848	7.361163
146	5	7.847812	5.136073	-7.433200	-16.829193	6.584674	8.563279	-3.610629	5.450318	-5.375611	2.076165	2.008440	-4.142552	-2.767197	-10.422828	6.581127	8.208293	-3.610722	5.450282	-5.376282	2.072672	7.847812	5.136073	-7.368553	-16.826939	2.446798	3.516351	0.283799	5.185700	-0.319433	6.528490	2.008443	-4.142552	-2.714329	-10.420995	2.594616	3.109532	-0.109265	5.207057	-0.319443	6.429160	7.847812	5.136073	-6.368926	-10.181456	3.458620	1.677212	2.200063	0.155817	5.478047	5.889769
158	5	1.795799	-2.098833	2.753968	1.888299	-3.460560	-6.742083	1.573117	-0.417488	0.348570	-5.369516	7.885454	-0.077044	2.749604	1.888289	-3.460547	-6.740895	1.573117	-0.417485	0.348570	-5.369515	1.795799	-2.098833	-5.425417	-11.112810	4.745107	7.925952	0.653442	5.595823	0.351938	1.276854	7.885454	6.023569	-9.049709	-16.546900	4.745771	8.127182	0.653442	5.595830	0.351938	1.276854	7.885454	-0.077044	-5.429781	-11.112820	4.745107	7.926565	0.653442	5.595823	0.351938	1.276854
