25	3	-1.8421	-3.5918	-9.5642	-14.534	-0.53755	-5.5344	-3.7102	-0.46341	-2.9022	-3.2576	-1.8421	-3.5918	-3.4184	-8.4097	-4.7995	-9.0491	-5.9292	-2.5243	-4.1552	-4.0398	-1.8421	-3.5918	-3.3276	-3.8053	-10.717	-13.901	-5.225	-4.9694	-4.1776	-4.0463
76	3	-1.8281	-2.0519	-12.366	-10.234	-0.97768	-5.8318	-3.7651	1.0668	-2.1783	-3.263	-1.8281	-2.0519	-4.8034	-8.8435	-5.3832	-9.3712	-2.032	0.28396	-2.1783	-3.6281	-1.8281	-2.0519	-3.5576	-3.4505	-8.7886	-15.415	0.62898	-1.851	-2.2023	-5.5468
79	3	-2.2208	-1.8078	-16.525	-8.6915	-4.2863	-2.9378	-3.3738	-2.0776	-1.2561	-2.0632	-2.2208	-1.8078	-12.388	-4.8475	-9.7662	-8.4624	-1.5452	-2.147	-1.2561	-2.0636	-2.2208	-1.8078	-7.3426	-0.75571	-6.7514	-11.969	-1.6318	-1.7058	-1.4945	-3.8488
101	3	-2.8077	-3.9614	-17.003	-11.447	-4.278	-4.7172	-6.2963	-3.7035	-2.4755	1.7678	-2.8077	-3.9614	-10.629	-4.3761	-8.2692	-10.88	-2.0073	-3.6895	-2.6196	-2.8904	-2.8077	-3.9614	-4.6309	-4.3653	-12.091	-19.607	-0.63805	-3.6862	-2.6231	-2.8971
183	3	-0.89427	-1.7674	-16.387	-12.999	0.32533	0.33982	0.5152	-0.023622	-3.2724	-2.7735	-0.89427	-1.7674	-5.7151	-2.4361	-7.3945	-13.259	3.4324	-5.6933	-3.6011	-6.9079	-0.89427	-1.7674	-10.04	-3.3636	-4.6846	-7.6851	3.0815	-5.4585	-3.6011	-5.6266
219	3	-1.9666	-4.2598	-5.675	-11.314	-4.5537	-6.5679	-2.5967	-7.5656	-3.4558	-4.5334	-1.9666	-4.2598	-5.4047	-2.7887	-10.631	-10.059	-0.7691	-9.0737	-3.4782	-5.0812	-1.9666	-4.2598	-9.1213	-14.564	0.21037	-0.11809	-5.5604	-2.7081	-3.446	-4.4393
271	3	-0.87074	-4.3706	-3.6998	-2.5338	-11.921	-15.684	-2.0685	-7.5676	-3.5012	-4.5924	-0.87074	-4.3706	-9.439	-2.1462	-6.3656	-8.7434	-4.1326	-4.2411	-2.5802	-2.6813	-0.87074	-4.3706	-12.47	-11.513	-1.0147	-2.4681	-6.3746	-3.742	-2.5657	-2.6734
340	3	-2.8712	-4.6194	-16.755	-9.1369	0.69395	-6.1359	-5.0645	-2.459	-3.062	-0.48332	-2.8712	-4.6194	-13.308	-3.3526	-0.50811	-9.5158	-5.1269	-1.8208	-3.3106	-2.102	-2.8712	-4.6194	-6.1258	0.7968	-7.0866	-18.14	-3.8967	-6.553	-3.3462	-2.2002
368	3	-1.5116	-3.5898	-10.705	-14.757	-3.4814	-3.1367	-1.9662	-0.566	-1.6165	-2.4426	-1.5116	-3.5898	-3.2484	-10.042	-5.53	-10.782	-0.64325	-0.72343	-1.6359	-2.7508	-1.5116	-3.5898	-0.11931	-4.1173	-11.321	-14.11	0.28377	-5.3487	-1.7366	-3.4251
407	3	0.56909	-4.3228	-2.7101	-0.82781	-11.424	-12.414	-6.0922	-8.4654	-3.8925	-5.4403	0.56909	-4.3228	-13.364	-11.731	-2.6261	-5.419	-11.81	-3.3088	-3.6185	-3.5444	0.56909	-4.3228	-11.673	-6.537	-6.1081	-6.4686	-10.468	-3.3891	-3.6185	-3.5447
433	3	-2.3096	-9.2807	-5.5604	-5.4711	-13.716	-10.821	-6.6047	-2.874	-7.783	-6.0862	-2.3096	-9.2807	-7.415	-10.33	-9.4039	-4.2157	-6.1686	-0.88087	-6.5549	-5.4695	-2.3096	-9.2807	-3.9179	-5.4299	-16.714	-12.167	-6.6351	-3.1	-8.3573	-8.7212
463	3	0.012974	-2.5925	-3.573	-5.8996	-12.783	-14.226	0.90771	-5.9366	-0.74399	-6.7402	0.012974	-2.5925	-13.036	-11.645	-3.3605	-4.0285	-4.4343	-0.60078	0.65556	-2.4169	0.012974	-2.5925	-8.6188	-5.8082	-7.6975	-9.4894	-1.5472	-6.0991	0.4318	-3.7824
517	3	0.18333	-4.5259	-4.378	-6.1413	-2.0828	-12.176	-9.121	1.8675	-4.5959	-1.4815	0.18333	-4.5259	-6.8366	-11.052	-1.1483	-8.9885	-8.7726	1.7514	-3.3976	0.10435	0.18333	-4.5259	0.89179	-3.3948	-8.6799	-19.722	-3.5517	-4.4642	-4.7177	-1.8469
632	3	-3.2741	-5.1389	-8.9806	-11.283	-3.1079	-1.7652	-3.3982	0.96961	-3.0449	-5.249	-3.2741	-5.1389	1.2498	-2.7075	-11.967	-13.047	-2.1942	-4.0625	-4.3021	-8.6621	-3.2741	-5.1389	-2.6451	-5.248	-9.969	-5.5042	0.70276	-0.70031	-3.0449	-5.249
634	3	-2.8488	-4.5887	-1.8651	-1.482	-14.108	-22.912	-0.66047	-6.4354	-3.1024	-7.4236	-2.8488	-4.5887	-9.5503	-5.882	-4.2319	-8.165	-3.0269	-2.934	-2.0324	-2.6069	-2.8488	-4.5887	-2.2579	-6.6066	-8.2083	-11.672	-1.3476	-2.7238	-2.9836	-7.1589
672	3	-3.5197	-0.86212	-10.856	-7.0329	0.81066	-14.96	0.86087	-6.2295	-3.8686	-5.6174	-3.5197	-0.86212	-5.0279	-4.4836	-4.6842	-19.858	2.0463	-10.331	-3.9501	-5.921	-3.5197	-0.86212	-9.2449	-9.9661	6.3204	-13.833	0.68654	-6.3947	-3.4291	-4.8536
675	3	-1.1449	-3.3334	-10.283	-14.143	0.98192	-3.5719	-4.4072	-1.9084	-2.9253	-1.9759	-1.1449	-3.3334	-2.0702	-2.8503	-4.9921	-13.227	-0.82553	-4.9384	-5.5569	-5.0518	-1.1449	-3.3334	-5.1698	-7.9937	-0.55354	-11.825	-0.65427	-2.5326	-3.2283	-2.3994
689	3	-2.8477	-3.4058	-9.0767	-20.008	-2.3475	-4.8185	-6.7002	-5.7537	-3.8379	-1.2083	-2.8477	-3.4058	-3.3506	-16.624	-6.4735	-10.034	-3.0022	-5.7532	-3.8391	-1.7253	-2.8477	-3.4058	-1.5531	-8.8725	-11.059	-11.435	-1.9719	-9.1788	-3.8433	-2.4438
