1	1	5.884106	5.014441	-5.104039	-9.283867	4.981648	3.988725	0.733881	3.685337	4.424870	3.312280
5	1	4.270513	0.917114	5.529057	4.666188	-4.194133	-2.010614	-1.695507	3.005105	1.618683	-0.284495
6	1	5.349575	3.903011	-10.414898	-6.482544	-0.155348	2.917539	-0.006512	0.862183	2.440291	4.958810
7	1	4.973278	3.197483	-12.683587	-13.369302	6.680515	7.801967	-2.977628	3.682121	1.061577	3.844115
8	1	4.800293	2.436142	0.110410	2.102432	-1.577741	-4.112836	6.095881	1.364829	0.539430	-1.274067
9	1	5.874722	4.346193	3.266874	4.763459	-4.866337	-7.291396	5.509786	-5.097158	3.187161	1.850093
11	1	5.730871	4.390263	-7.524696	-7.100768	1.985608	8.029164	-0.729998	3.904572	3.665936	4.565179
14	1	4.395399	4.941460	-10.001817	-9.295473	2.587244	5.431351	1.614855	5.193954	3.290833	4.661681
15	1	5.845771	3.408351	3.451834	-2.571727	-2.940341	-7.244068	4.606105	0.202650	1.052140	0.844774
16	1	6.687914	1.865975	7.037242	7.156289	-6.539544	-6.704717	4.787826	-2.593635	4.705564	2.367526
17	1	3.284918	2.193151	0.628813	5.788740	-7.449112	-2.620662	5.262435	2.348608	5.204619	2.611933
19	1	5.448472	4.386769	-13.863999	-9.731800	6.896364	5.384121	-5.579142	5.113532	2.110296	6.736871
21	1	5.878585	4.445856	3.948321	3.945657	-4.477652	-15.587191	4.477530	-2.770481	4.068102	2.573080
22	1	5.528972	3.819232	-11.075031	-9.961924	5.195165	5.775307	-4.509891	4.834355	1.266811	2.955644
24	1	4.542275	4.304672	1.280181	3.100723	-5.502354	-2.039974	3.627423	2.571101	2.775040	2.061776
27	1	5.900235	4.176127	-14.624282	-3.902099	4.803893	1.154887	-0.809862	2.396564	1.356625	4.291006
28	1	5.389166	4.602068	-10.140790	-11.003137	2.828943	1.832422	1.683748	-1.450899	4.208473	3.681434
31	1	3.835182	2.031100	8.613374	6.714754	-4.876255	-10.255954	5.613135	4.393500	2.781488	0.148530
32	1	5.937541	2.768816	-0.669485	0.880854	-8.197377	-10.955995	2.461343	-1.490588	3.093682	3.535039
33	1	0.478265	2.138931	-14.179203	-3.624442	6.330253	9.447317	-6.685208	5.177327	-0.323980	4.211718
35	1	4.676332	4.318407	-10.541514	-7.453648	6.932831	9.955283	-0.288228	6.690642	2.941618	3.884950
37	1	4.522278	1.358860	1.942551	6.807013	1.094104	-3.723880	1.267571	4.907757	2.320098	0.601538
38	1	4.463646	4.135714	-13.563567	-7.710966	5.928904	4.687503	3.153962	6.987188	2.107655	3.329424
39	1	6.731362	2.491650	0.810423	1.526349	-0.469243	-2.925690	1.065572	-4.477093	4.009989	1.772402
40	1	5.452349	4.848489	1.374064	6.730756	-9.073360	-4.107618	7.084684	-0.512386	3.875814	1.152160
41	1	5.033355	4.179716	-6.864992	-11.629950	4.961680	7.244264	-4.340705	4.026129	1.093804	2.628763
43	1	5.434807	3.422776	-14.014883	-7.297927	4.705233	7.969802	-1.969994	6.918479	1.726855	3.531622
44	1	5.309980	1.665278	3.218211	1.646046	-2.236994	-2.187905	2.374580	1.025402	2.583684	2.274641
45	1	1.517833	3.338980	6.147521	1.279655	-3.692996	-5.502495	3.243641	1.153691	1.635422	0.521086
48	1	5.269835	4.919899	-12.568249	-11.358256	3.032044	7.314008	-5.688415	7.399340	1.587817	4.485637
49	1	7.119285	2.992061	-14.335682	-9.498483	7.676031	11.662644	-2.621906	9.856954	1.728858	1.829905
50	1	4.104012	4.271643	2.006261	1.488361	-2.082224	-5.869581	3.560073	1.361462	1.721024	1.155253
51	1	6.031380	2.023812	-4.834677	-10.567644	7.899311	10.696652	-1.942700	6.445825	-1.255523	0.392060
52	1	5.529756	2.984827	6.804599	7.173316	-5.459858	-14.121973	8.651824	0.950979	3.788906	3.990478
54	1	5.450022	5.481727	-11.074260	-10.276919	7.837579	12.233525	-3.927578	6.826179	2.908843	1.992378
56	1	5.732238	4.718938	-9.253956	-5.882643	8.393806	5.834288	1.675941	9.418434	2.000554	3.060952
58	1	5.109047	-0.264264	5.723513	5.488327	-4.727983	-12.746477	4.823909	-5.131928	3.236406	1.484539
61	1	5.537240	3.796996	-0.768763	6.092877	-3.948667	-2.371382	2.162822	1.917275	2.403795	4.142446
63	1	3.842558	1.579417	-5.968119	-3.790921	6.258252	9.592842	-0.172955	3.669607	3.730252	3.150068
64	1	5.188169	3.901827	-13.200325	-12.737469	5.731231	1.427277	-5.414998	1.119274	1.689247	2.055509
65	1	3.168884	3.399876	6.830043	4.522364	-6.150232	-13.887527	6.953871	-4.641975	4.797415	2.428644
68	1	5.233121	4.041534	7.613231	0.560880	-8.296292	-10.116463	7.753342	0.648792	4.294673	4.171915
69	1	6.171102	3.594332	2.906538	0.886477	-3.896881	-3.832517	6.770648	6.338188	2.146026	-1.663873
