120	7	1.587213	6.920338	-17.565100	-8.785460	5.671979	9.848914	-6.135320	7.131843	-0.763899	3.911278	1.587213	6.920338	-17.756220	-12.439982	7.232357	10.564295	-6.135770	7.173861	-6.386218	-0.495781	1.587213	3.226925	4.670254	6.863184	-3.123237	-3.385237	2.806781	1.919863	4.671897	3.387759	1.587213	3.226922	-12.312085	-7.101540	5.670942	9.848912	-6.135320	7.131798	-0.763899	3.911278	1.587213	6.920338	-11.265122	-6.158991	5.667857	9.606614	-2.884294	4.170632	4.896463	3.911278	1.587213	3.226922	-12.503206	-10.756098	7.232351	10.564295	-6.135770	7.173860	-6.386218	-0.495781	1.587213	3.226927	-6.012058	-4.475052	5.578667	9.605679	-2.884282	4.166639	4.896463	3.911278
183	7	0.789536	-3.962874	-11.720928	-8.511503	7.178961	9.374381	-6.879031	5.387786	-6.929274	0.390369	5.950709	1.398790	-6.531884	-5.854184	1.211073	5.376210	-2.691573	5.261224	-1.089791	6.168747	5.950709	1.398790	-11.902349	-8.511523	7.178961	9.374381	-6.879031	5.387786	-6.929274	0.390369	5.950709	4.558883	-15.106876	-9.324595	7.178961	9.374381	-6.879031	5.387786	-6.929274	0.390369	0.789536	-3.962874	-6.350346	-5.854124	1.211009	5.376117	-2.691548	5.261198	-1.089791	6.168747	5.950709	4.558883	-9.736730	-6.667395	1.211293	5.376412	-2.691662	5.261316	-1.089791	6.168747	5.950709	1.398790	-2.523586	0.967955	0.819103	0.240323	-2.575385	4.951389	-1.556271	4.698458
186	7	7.074951	1.139135	-9.039258	-6.501021	6.344515	10.799196	2.041055	7.021954	-5.363612	1.091576	7.074951	5.607504	-12.760380	-11.857579	6.115122	6.883236	2.044158	6.742654	1.182020	7.144370	7.074951	5.607504	-12.822910	-11.990904	6.344614	10.801690	2.041055	7.021955	-5.363612	1.091576	7.074951	1.139135	-8.976976	-6.367696	6.114991	6.880632	2.044158	6.742652	1.182020	7.144370	7.074951	5.607504	-6.246883	-7.715097	6.114988	6.331996	2.961949	2.049681	6.200533	7.144370	7.074951	1.139135	2.171762	0.406285	-4.714847	0.086927	7.201265	2.460089	1.172331	4.822478	7.074951	1.139135	-2.461399	-2.225178	3.541669	6.040017	3.023112	1.952617	6.200533	7.144370
320	7	1.004522	-5.215273	-5.428382	-10.624394	6.055247	8.433963	-3.561430	9.281596	-2.388255	2.296975	7.378115	6.147780	-8.270899	-12.725581	6.084422	8.348818	-2.363201	8.358062	3.834457	2.296975	7.378115	6.147780	-11.290891	-16.115411	6.088616	8.433965	-3.561475	9.281598	-2.388255	2.296975	7.378115	6.147780	-9.032331	-14.298139	0.114881	2.731548	1.591213	7.573815	-2.226462	7.515348	1.004522	-5.215272	-3.077012	-8.744792	-0.047413	2.727868	1.594722	7.317233	-2.226462	7.515064	7.378115	6.147780	-5.469894	-8.053248	0.166134	1.753515	2.996701	6.650973	4.004934	6.992365	1.004523	-5.215272	-2.407069	-7.234540	5.835063	8.333996	-2.362734	8.358050	3.834457	2.296975
396	7	8.695959	0.328034	2.030543	1.197573	-3.589584	-9.635960	1.758108	3.548400	0.838839	-2.328525	8.695959	5.061385	-7.279605	-5.002548	6.767239	-0.099504	0.542747	8.207153	2.945115	0.149261	8.695959	0.328039	-2.017997	-2.329652	6.764227	-2.353191	-0.750564	8.221146	1.894018	-0.832197	8.695959	0.328039	-2.601337	-2.943830	6.764742	-0.478942	-1.085372	8.221370	1.437080	-1.203901	8.695959	0.328039	-4.030692	-3.274661	6.765816	0.156858	-1.418505	8.221524	1.733307	0.182865	8.695959	0.328039	-2.991179	-2.187364	6.765859	-1.555728	-0.865347	8.221196	2.380482	-0.139946	8.695959	0.328039	-4.302016	-2.952754	6.766013	-0.221475	-1.343885	8.221529	2.107458	0.225477
397	7	5.471023	-0.936053	1.988692	6.086651	-7.206256	-1.575004	0.986536	1.338381	-2.644347	-2.464957	-0.293358	-2.470808	1.988693	6.107507	-7.206256	-1.575046	0.986536	1.338381	-2.644347	-2.464957	5.471023	5.310477	-1.461934	3.804766	-4.577251	0.825704	0.986534	1.338381	-0.022292	3.942210	5.471023	5.310477	-1.219453	3.851473	-4.649006	0.496916	0.986535	1.338381	-0.012328	3.163667	5.471023	5.310477	-1.452487	3.799979	-4.630906	0.732300	0.986534	1.338381	-0.006078	4.036000	5.471023	5.310477	-1.219151	3.838256	-4.764196	0.185570	0.986535	1.338381	0.030253	3.440456	5.471023	5.310477	-1.443713	3.816016	-4.513915	0.949015	0.986534	1.338381	-0.052599	3.695451
431	7	9.402634	-0.658301	-3.335033	-8.974124	6.786375	5.651845	0.714698	2.793599	3.939011	-1.189712	9.402634	5.064686	0.632872	-10.805915	3.265878	0.633159	0.712001	2.745751	3.927890	-1.203671	9.402634	-0.658301	-6.840991	-13.220395	6.880623	9.658520	-4.507781	5.989949	-2.420236	-1.189712	9.402634	-0.658301	4.559570	-3.328905	1.740140	-0.312409	0.733124	2.476032	3.814485	-1.346435	9.402634	5.064686	-9.206602	-16.172994	6.881357	9.658520	-4.507781	5.989949	-2.420236	-1.189712	9.402634	5.064686	-5.701092	-11.926743	6.877688	5.659601	0.714698	2.793651	3.939011	-1.189712	9.402634	5.064686	2.087757	-4.268921	2.069513	-1.901613	1.297903	1.073223	6.146544	1.813376
630	7	7.896886	-0.065139	-8.785721	-6.860506	0.043964	11.002287	-1.210243	5.346864	0.427376	0.709504	7.896886	6.482501	-13.878626	-11.117192	0.043964	11.002287	-1.210243	5.346864	0.427376	0.709504	7.896886	-0.065139	-7.699258	-2.715958	-0.079495	5.500788	-1.021596	5.344372	1.520872	5.886156	7.896886	6.482501	-10.830924	-4.367843	0.043853	9.092534	3.556574	1.647889	5.874620	0.709504	7.896886	6.482501	-12.813815	-6.974835	-0.068712	5.500965	-1.037873	5.344392	1.520872	5.886156	7.896886	-0.065139	0.851424	-2.379075	-5.508417	2.059479	1.254732	-0.431942	0.423232	0.701810	7.896886	-0.065139	3.809959	0.108486	-9.277975	0.548354	1.258089	-0.481094	1.412656	4.135937
1008	7	7.156978	-0.284220	-3.283622	0.960554	-2.926289	2.880459	4.393041	2.807898	1.765503	7.239405	1.166278	-3.384684	-3.283405	0.960555	-2.926291	2.880457	4.393044	2.807897	1.765503	7.239404	7.156978	-0.284220	-3.883470	-4.600207	1.277643	8.710682	-1.285092	5.596091	1.765503	7.550519	1.166278	-3.384684	-3.883256	-4.600204	1.277641	8.710682	-1.285092	5.596090	1.765503	7.550519	7.156978	4.656731	-8.956329	-0.671232	-2.901048	2.953691	4.360203	2.824668	1.765503	7.266892	7.156978	4.656731	-9.473255	-6.227329	1.281532	8.711727	-1.285306	5.597887	1.765503	7.550519	7.156978	4.656731	-3.511543	-4.152401	1.371373	3.543887	-1.192930	0.189216	7.359842	7.419006
1537	7	6.538214	-0.379487	-3.755870	1.129202	0.417010	0.905968	4.138032	4.844504	-0.822272	5.940097	6.538214	5.543609	-5.218736	0.728149	0.939525	1.229272	3.675171	3.236779	5.739498	6.718893	6.538214	5.543609	-12.232054	-10.495519	2.408625	8.046548	0.471832	7.093364	-0.814943	6.990302	6.538214	5.543609	-6.395259	0.219014	1.866092	2.178827	1.728681	4.191342	5.739587	6.922126	6.538214	5.543609	-6.383959	0.245757	1.635762	2.092410	1.945955	4.023921	5.739741	6.928475	6.538214	5.543609	-6.111654	0.413217	1.270974	1.801667	2.655690	3.668281	5.739771	6.901401	6.538214	5.543609	-6.218672	0.272236	2.174790	2.227465	1.598503	4.352428	5.738891	6.886773
1744	7	6.601330	9.144268	-16.895574	-19.288741	5.127176	7.239114	-3.934979	7.527767	-7.548805	-0.065676	2.385464	7.083790	-15.354484	-19.085876	5.127177	7.238992	-3.934979	7.527767	-7.548805	-0.065676	2.385464	7.083790	-7.691067	-17.171711	1.805251	4.955124	-3.835524	6.793253	-1.942710	5.839865	2.385464	0.972756	-2.245839	-11.435597	1.812836	3.929354	-3.838002	6.796575	-1.943721	5.804220	6.601330	9.144268	-9.248238	-17.377330	1.805002	4.979278	-3.835441	6.793144	-1.942700	5.840244	2.385464	0.972756	-10.620081	-13.725514	5.127177	7.234058	-3.934979	7.527767	-7.548805	-0.065679	2.385464	0.972756	0.721201	-6.963026	-2.808643	2.037456	0.348728	3.614998	-1.982500	5.311244
1820	7	1.359948	3.827562	6.689884	3.192224	-2.499211	-3.038132	3.775739	2.524973	4.394117	-5.318079	7.242033	9.195968	-9.633755	-7.066494	8.339396	11.173492	0.037912	5.620278	4.503815	-0.389696	1.359948	-2.261376	7.037648	3.316096	-2.520013	-3.082860	3.777722	2.524766	4.394117	-5.318181	7.242033	9.195968	-4.572996	-3.596047	2.015344	4.070141	0.293878	4.432770	8.321739	5.645344	1.359948	3.827562	-3.771115	-4.332011	8.286966	11.034073	0.037912	5.620278	4.503815	-0.389696	1.359948	-2.261376	-3.422828	-4.201631	8.206011	10.997809	0.037912	5.620278	4.503815	-0.389696	7.242033	9.195968	1.408832	1.030112	-0.359237	-0.732399	0.422003	3.786821	7.312323	3.233536
1848	7	5.737863	6.187864	-8.519728	-5.430828	0.726599	-0.249007	-0.761940	-1.619276	-2.422274	3.787497	5.737863	0.394990	-4.477313	-8.071624	0.739995	2.235338	-0.930921	-1.602386	-2.548280	0.438405	5.737863	0.394990	5.633413	5.396607	-3.582465	-8.601392	6.422761	-9.898296	3.834948	-5.754713	5.737863	0.394990	-2.096463	-3.604372	0.709391	-0.290674	-0.753346	-1.640969	-2.424830	3.722265	5.737863	6.187864	-5.784429	-5.153227	2.777013	0.302592	2.945650	-5.968509	3.852267	-0.978989	5.737863	6.187864	-11.008358	-9.691923	0.739100	2.299494	-0.929812	-1.603514	-2.547883	0.455121	5.737863	0.394990	-0.365468	-1.102582	-3.183641	-0.492502	1.315339	-3.724498	-2.438292	3.391608
