120	7	-3.6385	1.6998	-21.178	-13.606	-1.2151	-1.586	-11.307	1.7956	-4.9413	-2.4361	-3.6385	1.6998	-21.369	-17.261	0.34526	-0.87064	-11.307	1.8376	-10.564	-6.8432	-3.6385	-1.9936	1.0573	2.0424	-10.01	-14.82	-2.3646	-3.4164	0.49446	-2.9596	-3.6385	-1.9936	-15.925	-11.922	-1.2162	-1.586	-11.307	1.7955	-4.9413	-2.4361	-3.6385	1.6998	-14.878	-10.98	-1.2192	-1.8283	-8.0556	-1.1656	0.71903	-2.4361	-3.6385	-1.9936	-16.116	-15.577	0.34526	-0.87064	-11.307	1.8376	-10.564	-6.8432	-3.6385	-1.9936	-9.625	-9.2958	-1.3084	-1.8293	-8.0556	-1.1696	0.71903	-2.4361
183	7	-7.2605	-11.055	-16.349	-13.896	-0.24335	-0.56297	-13.064	-2.5064	-12.177	-6.2554	-2.0993	-5.6934	-11.16	-11.239	-6.2112	-4.5611	-8.8768	-2.6329	-6.3374	-0.47698	-2.0993	-5.6934	-16.531	-13.896	-0.24335	-0.56297	-13.064	-2.5064	-12.177	-6.2554	-2.0993	-2.5333	-19.735	-14.709	-0.24335	-0.56297	-13.064	-2.5064	-12.177	-6.2554	-7.2605	-11.055	-10.979	-11.238	-6.2113	-4.5612	-8.8767	-2.633	-6.3374	-0.47698	-2.0993	-2.5333	-14.365	-12.052	-6.211	-4.5609	-8.8769	-2.6329	-6.3374	-0.47698	-2.0993	-5.6934	-7.1522	-4.4164	-6.6032	-9.697	-8.7606	-2.9428	-6.8039	-1.9473
186	7	-0.9753	-5.0583	-15.892	-12.056	-0.68029	-0.80054	-5.1208	3.7844	-10.661	-6.135	-0.9753	-0.58989	-19.613	-17.413	-0.90968	-4.7165	-5.1177	3.5051	-4.115	-0.082239	-0.9753	-0.58989	-19.675	-17.546	-0.68019	-0.79804	-5.1208	3.7844	-10.661	-6.135	-0.9753	-5.0583	-15.829	-11.923	-0.90982	-4.7191	-5.1177	3.5051	-4.115	-0.082239	-0.9753	-0.58989	-13.099	-13.27	-0.90982	-5.2677	-4.1999	-1.1879	0.90352	-0.082239	-0.9753	-5.0583	-4.6806	-5.149	-11.74	-11.513	0.039368	-0.77751	-4.1247	-2.4041	-0.9753	-5.0583	-9.3137	-7.7805	-3.4831	-5.5597	-4.1388	-1.285	0.90352	-0.082239
320	7	-5.1435	-11.261	-10.246	-15.506	-1.937	-2.2431	-8.7871	4.0611	-6.0012	-2.5238	1.2301	0.10243	-13.089	-17.607	-1.9078	-2.3283	-7.5889	3.1375	0.22154	-2.5238	1.2301	0.10243	-16.109	-20.997	-1.9036	-2.2431	-8.7871	4.0611	-6.0012	-2.5238	1.2301	0.10243	-13.85	-19.18	-7.8773	-7.9455	-3.6345	2.3533	-5.8394	2.6946	-5.1435	-11.261	-7.895	-13.627	-8.0396	-7.9492	-3.6309	2.0967	-5.8394	2.6943	1.2301	0.10243	-10.288	-12.935	-7.8261	-8.9236	-2.229	1.4305	0.39202	2.1716	-5.1435	-11.261	-7.225	-12.116	-2.1571	-2.3431	-7.5884	3.1375	0.22154	-2.5238
396	7	3.5246	-5.0082	-2.1469	-5.1498	-11.66	-20.07	-5.3377	-4.3924	-5.8527	-7.8376	3.5246	-0.2749	-11.457	-11.35	-1.3032	-10.534	-6.5531	0.26635	-3.7464	-5.3598	3.5246	-5.0082	-6.1954	-8.6771	-1.3062	-12.788	-7.8464	0.28034	-4.7975	-6.3412	3.5246	-5.0082	-6.7788	-9.2912	-1.3057	-10.913	-8.1812	0.28057	-5.2544	-6.7129	3.5246	-5.0082	-8.2081	-9.6221	-1.3046	-10.277	-8.5143	0.28072	-4.9582	-5.3262	3.5246	-5.0082	-7.1686	-8.5348	-1.3046	-11.99	-7.9612	0.28039	-4.311	-5.649	3.5246	-5.0082	-8.4795	-9.3002	-1.3044	-10.656	-8.4397	0.28072	-4.584	-5.2836
397	7	1.6889	-5.6968	-3.5028	0.71426	-14.486	-12.529	-6.3665	-4.6335	-9.1822	-8.6638	-4.0755	-7.2316	-3.5028	0.73512	-14.486	-12.529	-6.3665	-4.6335	-9.1822	-8.6638	1.6889	0.5497	-6.9534	-1.5676	-11.857	-10.128	-6.3665	-4.6335	-6.5601	-2.2567	1.6889	0.5497	-6.7109	-1.5209	-11.929	-10.457	-6.3665	-4.6335	-6.5501	-3.0352	1.6889	0.5497	-6.944	-1.5724	-11.911	-10.222	-6.3665	-4.6335	-6.5439	-2.1629	1.6889	0.5497	-6.7106	-1.5341	-12.044	-10.768	-6.3665	-4.6335	-6.5076	-2.7584	1.6889	0.5497	-6.9352	-1.5564	-11.794	-10.005	-6.3665	-4.6335	-6.5904	-2.5034
431	7	2.9687	-4.438	-9.8187	-17.385	0.51193	-2.8619	-4.3841	-3.5716	-1.57	-8.0168	2.9687	1.285	-5.8508	-19.217	-3.0086	-7.8806	-4.3868	-3.6195	-1.5811	-8.0308	2.9687	-4.438	-13.325	-21.631	0.60618	1.1448	-9.6066	-0.37526	-7.9293	-8.0168	2.9687	-4.438	-1.9241	-11.74	-4.5343	-8.8262	-4.3657	-3.8892	-1.6945	-8.1735	2.9687	1.285	-15.69	-24.584	0.60691	1.1448	-9.6066	-0.37526	-7.9293	-8.0168	2.9687	1.285	-12.185	-20.338	0.60324	-2.8541	-4.3841	-3.5716	-1.57	-8.0168	2.9687	1.285	-4.3959	-12.68	-4.2049	-10.415	-3.8009	-5.292	0.63751	-5.0137
630	7	1.1299	-3.8426	-14.148	-13.926	-6.0859	-0.025189	-6.3816	0.010583	-3.7501	-5.6379	1.1299	2.7051	-19.241	-18.183	-6.0859	-0.025189	-6.3816	0.010583	-3.7501	-5.6379	1.1299	-3.8426	-13.061	-9.7815	-6.2093	-5.5267	-6.1929	0.0080915	-2.6566	-0.46125	1.1299	2.7051	-16.193	-11.433	-6.086	-1.9349	-1.6148	-3.6884	1.6972	-5.6379	1.1299	2.7051	-18.176	-14.04	-6.1986	-5.5265	-6.2092	0.0081115	-2.6566	-0.46125	1.1299	-3.8426	-4.5107	-9.4446	-11.638	-8.968	-3.9166	-5.7682	-3.7542	-5.6456	1.1299	-3.8426	-1.5522	-6.9571	-15.408	-10.479	-3.9133	-5.8174	-2.7648	-2.2115
1008	7	1.9856	-5.6205	-7.4611	-5.3869	-10.997	-7.5539	-2.7028	-5.1329	-4.926	1.058	-4.0051	-8.721	-7.4608	-5.3868	-10.997	-7.5539	-2.7028	-5.1329	-4.926	1.058	1.9856	-5.6205	-8.0609	-10.948	-6.7928	-1.7236	-8.3809	-2.3447	-4.926	1.3691	-4.0051	-8.721	-8.0607	-10.948	-6.7928	-1.7236	-8.3809	-2.3447	-4.926	1.3691	1.9856	-0.67955	-13.134	-7.0186	-10.971	-7.4806	-2.7356	-5.1161	-4.926	1.0854	1.9856	-0.67955	-13.651	-12.575	-6.7889	-1.7226	-8.3811	-2.3429	-4.926	1.3691	1.9856	-0.67955	-7.689	-10.5	-6.699	-6.8904	-8.2888	-7.7516	0.66834	1.2376
1537	7	-0.87378	-5.5593	-10.196	-5.7276	-6.6465	-7.2774	-1.9983	1.4308	-4.4575	-1.7534	-0.87378	0.36379	-11.659	-6.1287	-6.1239	-6.9541	-2.4611	-0.17694	2.1042	-0.97458	-0.87378	0.36379	-18.672	-17.352	-4.6548	-0.13687	-5.6645	3.6796	-4.4502	-0.70317	-0.87378	0.36379	-12.836	-6.6378	-5.1974	-6.0046	-4.4076	0.77762	2.1043	-0.77134	-0.87378	0.36379	-12.824	-6.6111	-5.4277	-6.091	-4.1903	0.6102	2.1045	-0.76499	-0.87378	0.36379	-12.552	-6.4436	-5.7925	-6.3817	-3.4806	0.25456	2.1045	-0.79207	-0.87378	0.36379	-12.659	-6.5846	-4.8887	-5.9559	-4.5378	0.93871	2.1036	-0.8067
