36	10	2.831381	0.564905	-8.507517	-3.991440	2.108586	11.151277	-2.070076	5.488141	3.387739	3.399342	2.831381	0.564905	-4.034931	0.458233	-1.455114	9.224990	1.035081	5.300600	3.387739	3.399342	2.831381	0.564905	0.143109	4.934402	-2.848814	0.226657	-0.942406	3.802369	1.951640	1.139196	2.831381	0.564905	1.421116	4.659298	-6.795708	-0.149511	0.402066	1.992569	2.905655	2.347455	2.831381	0.564905	0.309568	5.233447	-2.975044	-0.690487	-0.873114	3.451874	1.987137	-0.685620	2.831381	0.564905	0.882736	5.251710	-3.387942	-1.083847	-0.467592	2.364071	2.218514	0.306253	2.831381	0.564905	1.441842	4.160006	-7.034891	0.201366	0.633900	2.149627	3.167054	2.888408	2.831381	0.564905	0.483811	5.286731	-3.071886	-1.262845	-0.779498	3.117580	2.037253	-0.551985	2.831381	0.564905	1.164954	5.118012	-4.135127	-0.695098	-0.128280	2.042004	2.449798	1.185327	2.831381	0.564905	1.306856	3.486499	-6.534668	0.627305	0.654139	2.520649	3.326352	3.251172
86	10	3.974158	2.321574	0.691020	3.959503	-5.105901	0.230080	0.074587	2.863046	1.490996	-3.157366	3.974158	2.321574	0.167446	-3.998417	3.707472	7.314681	0.337904	3.050305	3.809484	0.890466	3.974158	2.321574	1.185172	3.998422	-5.729473	-0.260118	0.144947	3.517162	1.625947	-2.731888	3.974158	2.321574	1.359917	3.979479	-5.563253	-0.330198	0.200856	3.694360	1.709226	-2.406886	3.974158	2.321574	0.242156	3.705891	-3.014629	1.191448	0.066651	3.807084	1.471837	-1.574214	3.974158	2.321574	0.988496	4.003089	-5.746189	-0.091105	0.104644	3.282504	1.556407	-3.045307	3.974158	2.321574	-0.020693	3.516420	-1.763228	1.684675	0.072584	4.140624	1.723255	-0.541075	3.974158	2.321574	0.060694	3.587397	-2.215403	1.507522	0.067646	4.040863	1.538153	-0.894578	3.974158	2.321574	1.604507	3.933595	-5.192684	-0.284714	0.326200	3.905911	1.871563	-1.924858	3.974158	2.321574	0.884548	3.487012	-2.133692	1.564185	0.522611	4.217785	2.816594	-0.088926
95	10	5.851577	2.410936	0.490112	5.763661	-1.970182	-1.995563	3.061970	0.486355	2.568281	2.470215	5.851577	2.410936	0.607174	5.839613	-2.153847	-2.579214	3.806402	0.074092	2.673181	2.376863	5.851577	2.410936	0.609390	5.819593	-1.770045	-2.784437	3.477422	0.089971	2.586406	2.244381	5.851577	2.410936	0.579637	5.794636	-1.621703	-2.620159	3.186038	0.221774	2.533188	2.219707	5.851577	2.410936	0.510655	5.792728	-2.285008	-2.000748	3.452751	0.371072	2.651628	2.534130	5.851577	2.410936	0.616782	5.830589	-1.891792	-2.774116	3.625320	0.054065	2.619402	2.281402	5.851577	2.410936	0.547982	5.818359	-2.374642	-2.168445	3.707860	0.246984	2.689672	2.509007	5.851577	2.410936	0.531188	5.767119	-1.612131	-2.306595	2.926588	0.410467	2.503317	2.283192	5.851577	2.410936	0.598252	5.808893	-1.690834	-2.735332	3.347052	0.140269	2.560853	2.225630	5.851577	2.410936	0.495939	5.777349	-2.156710	-1.966937	3.265451	0.435530	2.615159	2.518080
104	10	4.727556	2.559878	2.966202	-11.996521	1.211175	0.828374	-3.269726	2.722527	2.218179	1.620233	4.727556	2.559878	2.354860	-12.693893	1.088160	0.950803	-2.962319	2.175273	2.272375	2.152776	4.727556	2.559878	2.240590	-13.472167	1.030506	1.375657	-3.308673	2.776260	2.220820	2.664202	4.727556	2.559878	3.021014	-12.134927	1.240128	1.035757	-3.458194	3.008013	2.182532	1.645409	4.727556	2.559878	2.545566	-12.426559	1.140713	0.879900	-3.042548	2.322424	2.256844	1.971907	4.727556	2.559878	2.377015	-13.301941	1.110726	1.403282	-3.437918	2.958155	2.189184	2.578882	4.727556	2.559878	2.704234	-12.750856	1.223010	1.304802	-3.531260	3.102201	2.165729	2.173490	4.727556	2.559878	2.106680	-13.468354	0.948930	1.251183	-3.060821	2.402502	2.272063	2.626614	4.727556	2.559878	2.742688	-12.200274	1.178219	0.833722	-3.138635	2.498371	2.240342	1.803465	4.727556	2.559878	-0.299407	-11.497219	3.044251	1.317556	1.203567	0.946756	4.306061	3.079542
105	10	5.289459	1.120209	6.523186	-1.240786	-2.509745	-2.171964	2.682379	2.800929	2.370679	-2.975048	5.289459	1.120209	6.604729	-0.595849	-2.558406	-2.526494	4.180754	2.795529	2.949581	-2.502434	5.289459	1.120209	6.477781	-0.649817	-1.589364	-1.720152	5.252280	2.798385	3.347621	-1.908294	5.289459	1.120209	6.294095	-0.842250	-0.943765	-1.205185	5.738388	2.802849	3.560260	-1.462521	5.289459	1.120209	5.496501	-5.486352	-0.041278	1.220362	6.321207	2.821872	4.131778	1.364888	5.289459	1.120209	5.878014	-2.910755	-0.000752	0.123420	6.343954	2.747280	3.989317	-0.013749	5.289459	1.120209	5.444164	-5.510905	-0.047722	1.388875	6.284383	2.841908	4.135408	1.512560	5.289459	1.120209	6.551393	-0.592038	-1.997344	-2.055124	4.865374	2.796114	3.198211	-2.163457	5.289459	1.120209	6.607164	-0.654509	-2.775505	-2.657401	3.802488	2.796278	2.813583	-2.648935	5.289459	1.120209	5.525940	-5.456001	-0.038070	1.141625	6.335080	2.812868	4.128912	1.286025
108	10	4.209169	4.232378	4.431434	-4.171198	-0.488869	-4.891303	2.812980	0.658580	1.576776	1.168294	4.209169	4.232378	0.458096	-6.990792	-0.161003	3.368094	5.527219	4.139383	3.935495	5.783312	4.209169	4.232378	-0.215839	-6.663113	3.451311	1.871537	2.827523	5.379514	3.863340	4.125123	4.209169	4.232378	-0.109911	-7.404274	0.912332	4.277573	4.682962	5.157319	3.935494	5.751232	4.209169	4.232378	-0.435373	-6.918927	3.293793	2.598928	2.299730	5.528999	3.926636	4.818866	4.209169	4.232378	0.065657	-6.306234	3.161798	0.587564	3.526414	5.015348	3.430176	2.270278	4.209169	4.232378	0.764165	-6.363509	-1.912787	0.971858	5.677677	1.701264	3.935488	5.488746	4.209169	4.232378	0.712686	-6.509478	-1.482283	1.860912	5.671173	2.538106	3.935495	5.781379	4.209169	4.232378	0.661822	-6.189513	2.204690	-0.519262	5.035419	3.152361	3.880634	2.972794	4.209169	4.232378	0.161473	-7.267050	0.531682	3.971632	5.158314	4.815593	3.935494	5.767694
117	10	4.524359	3.604207	-5.875015	-0.538437	-0.041708	-1.193430	1.614314	1.668554	0.793566	0.598160	4.524359	3.604207	-5.959809	-1.401150	0.493055	0.338375	1.017201	1.811772	0.087131	0.039150	4.524359	3.604207	-6.872575	-3.439949	1.178662	5.258027	0.858676	2.978586	3.514566	4.019166	4.524359	3.604207	-6.584406	-3.124210	1.240327	4.945912	0.592526	3.296079	3.357493	4.006865	4.524359	3.604207	-7.869561	-3.604781	1.002610	3.831674	1.589976	1.875713	3.536425	4.020436	4.524359	3.604207	-6.433515	-2.821439	1.272986	4.475866	0.502334	3.366455	3.016803	3.975924	4.524359	3.604207	-6.676394	-3.255999	1.218991	5.110873	0.675315	3.203133	3.444273	4.013969	4.524359	3.604207	-7.199049	-3.578687	1.116411	5.066631	1.135827	2.593977	3.534638	4.020367	4.524359	3.604207	-8.157172	-3.309820	0.910165	2.103439	1.937950	1.311844	3.534367	4.012266	4.524359	3.604207	-7.164480	-3.570536	1.123287	5.109323	1.107625	2.635673	3.534077	4.020340
122	10	2.200943	2.289047	0.481645	-7.483030	2.607888	-1.041998	6.203365	4.131009	2.951221	1.802630	2.200943	2.289047	0.435373	-7.503828	2.801613	-0.866843	6.067178	4.278439	2.927326	1.713470	2.200943	2.289047	0.290405	-7.589607	3.348365	-0.040884	5.670154	4.603555	2.858861	1.523988	2.200943	2.289047	-4.357602	-7.973983	0.784110	4.442382	6.566987	4.353616	3.142161	3.895298	2.200943	2.289047	-1.172841	-7.840621	3.561075	3.629691	4.616046	5.091031	2.792017	3.479226	2.200943	2.289047	-2.969501	-8.068107	1.982647	5.467120	4.114653	5.262165	2.986425	3.887391	2.200943	2.289047	-3.294765	-8.094804	1.725388	5.526529	4.518193	5.211995	3.017146	3.891855	2.200943	2.289047	0.041460	-7.660265	3.726271	0.793032	5.369344	4.783282	2.808637	1.574420	2.200943	2.289047	-4.319311	-8.001922	0.827282	4.551161	6.484382	4.438111	3.134720	3.895382	2.200943	2.289047	0.225742	-7.616801	3.497168	0.253284	5.553646	4.678397	2.839006	1.507066
125	10	4.703544	1.943340	-2.631741	-0.706626	4.373490	-2.512196	0.756237	2.301184	3.105338	2.439741	4.703544	1.943340	-2.692991	-0.780884	4.450581	-2.415579	0.709135	2.419610	3.053493	2.425414	4.703544	1.943340	-2.277539	-0.366645	4.079748	-2.528066	1.030141	1.547990	3.430438	2.550420	4.703544	1.943340	-3.449770	-1.177018	4.539313	0.552335	1.370766	-0.182922	4.942249	3.964780	4.703544	1.943340	-5.345398	-2.345991	4.862033	2.432941	0.803268	1.635339	4.828667	4.228404	4.703544	1.943340	-1.827703	-0.364531	4.191687	-1.593312	1.407233	0.197320	4.092496	2.903869	4.703544	1.943340	-4.109975	-2.702027	5.427683	1.965568	-0.314390	3.794123	3.698019	3.986743	4.703544	1.943340	-4.477620	-1.374801	4.555571	0.917767	1.316458	0.006406	4.956732	4.079065	4.703544	1.943340	-2.619081	-0.970107	4.533859	0.098328	1.423001	-0.340365	4.884414	3.771293	4.703544	1.943340	-4.307340	-2.729588	5.342316	2.287148	-0.266938	3.508546	4.111772	4.104041
190	10	4.025868	2.796803	-8.090882	-5.142619	3.790045	6.776983	0.479452	6.263424	2.362655	4.261328	4.025867	2.796803	0.949140	5.463773	0.933537	-0.306884	4.740508	6.090336	2.226806	2.342621	4.025867	2.796803	0.968207	5.548062	1.079614	-0.298656	4.738244	6.107430	2.203012	1.983564	4.025867	2.796803	0.775060	5.479818	1.245746	-0.020821	4.525601	6.165313	2.190629	2.084432	4.025867	2.796803	0.711321	5.335313	0.986144	-0.090204	4.521833	6.148537	2.234856	2.721252	4.025867	2.796803	0.654529	5.419149	1.277092	0.101918	4.419206	6.184269	2.193040	2.316115	4.025867	2.796803	0.556866	5.295108	1.083099	0.050453	4.384363	6.180411	2.228541	2.840978	4.025867	2.796803	0.500748	5.322046	1.218901	0.163551	4.316325	6.197099	2.209924	2.737714	4.025867	2.796803	0.982681	5.497842	0.953027	-0.339633	4.770834	6.084050	2.221377	2.229660	4.025867	2.796803	0.550002	5.360116	1.261105	0.163485	4.343137	6.194876	2.200968	2.575236
207	10	4.796380	4.950872	5.543376	-0.353069	-2.324623	-6.825484	5.402540	1.085721	1.501342	1.021800	4.796380	4.950872	-6.658381	-10.699723	1.944223	7.229436	1.031752	4.578522	4.312084	4.297517	4.796380	4.950872	5.442407	-3.272431	-0.821157	-3.325298	5.074260	3.999623	1.291692	1.386201	4.796380	4.950872	5.485411	1.300241	-2.110765	-5.535200	5.574896	2.130620	2.722465	1.163701	4.796380	4.950872	5.306751	0.134546	-0.873855	-3.313048	5.304582	4.372234	4.302214	3.106546	4.796380	4.950872	5.470020	-3.095967	-0.949142	-3.759841	5.090219	3.600250	1.094416	1.071375	4.796380	4.950872	5.427902	1.380017	-1.791868	-4.914665	5.581675	2.806379	3.575473	1.435966	4.796380	4.950872	5.380324	1.255883	-1.551983	-4.493657	5.547729	3.290432	4.043987	1.785076	4.796380	4.950872	5.509366	-2.698017	-1.234306	-5.337405	5.130702	2.640703	1.090257	1.002041	4.796380	4.950872	5.536585	0.070673	-2.354975	-6.530059	5.453256	1.262499	1.689643	1.034431
