94	2	-0.93458	-2.2409	-3.4207	1.1792	-12.058	-20.437	-5.0557	-5.1969	-2.8409	-4.9761	-0.93458	-2.2409	-8.6967	-6.2546	-6.3877	-5.3283	-6.1828	-1.5884	-2.0236	-0.4813
97	2	-0.5384	-3.5913	-3.629	-6.116	-13.714	-21.9	1.6263	-8.8298	-1.2516	-2.0499	-0.5384	-3.5913	-9.8635	-11.455	-3.5001	-9.5475	-2.6747	-4.6195	-1.1852	-2.0252
110	2	-2.0099	-3.7437	-7.4404	-9.0088	-3.7117	-0.6128	-0.97947	-6.0552	-2.7272	-5.8138	-2.0099	-3.7437	-3.0746	-4.2737	-6.3261	-12.326	-1.0426	-6.1454	-3.0552	-8.8022
118	2	-3.1265	-5.9587	-5.7566	0.15722	-12.229	-16.902	0.62658	-5.107	-3.1284	-7.6324	-3.1265	-5.9587	-10.37	-10.04	-4.536	-1.5618	-3.5386	-2.8733	-1.7636	-2.4862
124	2	-3.4771	-2.6655	-14.578	-13.882	2.7733	-3.7202	-1.4864	-4.377	0.82385	-2.2805	-3.4771	-2.6655	-4.6223	-1.8204	-7.6669	-19.684	2.586	-4.9652	-0.38887	-4.6631
128	2	0.2385	-3.5737	-5.1662	-8.8079	-12.829	-11.603	-2.0198	-5.1497	1.9658	-4.0409	0.2385	-3.5737	-11.393	-14.477	-8.5413	-7.629	-1.7401	-5.1602	2.1112	-3.4893
138	2	-1.075	-1.8895	-4.0682	-6.1959	-9.7173	-18.971	0.42277	-11.487	-3.0984	-7.7918	-1.075	-1.8895	-12.499	-12.497	-4.566	-5.0909	-5.4713	-9.0226	-2.7316	-3.3031
139	2	-0.0046148	-4.5044	-4.4797	-6.5438	-14.849	-19.694	-0.4376	-10.591	-1.2513	-5.3591	-0.0046148	-4.5044	-11.461	-15.91	-5.7933	-9.149	-5.5247	-6.6147	-0.69843	-2.9749
140	2	1.8191	-4.0056	-2.1251	-5.175	-11.382	-17.019	-3.8056	-8.2523	-5.5138	-6.4384	1.8191	-4.0056	-12.379	-17.612	-0.90611	-1.7307	-7.8042	-2.2437	-5.5072	-3.501
142	2	1.2839	-1.7482	-2.8821	-15.884	-5.8417	-19.467	0.42003	-7.3516	-2.6631	-4.7367	1.2839	-1.7482	-7.1941	-15.889	-0.74185	-13.441	-5.4144	-6.0363	-2.6631	-4.7367
143	2	0.11691	-4.8309	-0.51433	-4.2323	-9.2187	-13.859	-6.8471	-4.5743	-3.6724	-7.0869	0.11691	-4.8309	-11.682	-9.9527	-2.2055	-3.5342	-8.2134	-4.1627	0.069628	-1.687
144	2	-2.9755	-1.781	-6.2427	-8.8082	-0.86045	-6.7	-3.8419	-2.9007	-1.1123	-5.0657	-2.9755	-1.781	1.9141	-2.093	-9.0807	-25.204	0.23545	-8.7351	-1.1991	-6.0874
146	2	-0.85313	-8.2731	-1.7365	-1.4539	-8.4351	-16.755	-8.2971	-6.9813	-3.3861	-3.9853	-0.85313	-8.2731	-10.06	-9.5544	2.8503	-0.98136	-10.072	-1.9722	-1.9336	-1.8446
149	2	-3.5897	-4.8032	-0.99549	-3.0925	-11.838	-14.475	-4.5927	-6.9515	-3.1511	-5.5765	-3.5897	-4.8032	-10.447	-11.214	-2.1859	-6.9908	-5.2844	-4.7013	0.25629	-2.1546
150	2	-0.39856	-3.6354	-19.025	-15.013	-0.99754	-2.2345	-9.0175	0.71846	-3.8354	-3.3454	-0.39856	-3.6354	-5.9613	-7.0904	-9.5984	-15.942	-3.4841	-3.9573	-4.1126	-5.1802
153	2	-1.7865	-2.4766	-4.5964	-1.442	-4.8345	-13.915	0.19599	-2.5244	-4.7652	-2.5133	-1.7865	-2.4766	-14.224	-11.267	1.8447	-0.98213	-5.0491	0.069353	-4.3336	-2.1542
156	2	-3.3894	-1.9773	-18.855	-9.461	-0.28047	-0.22445	-7.3972	-1.3767	-4.4667	-3.4882	-3.3894	-1.9773	-7.894	-1.2403	-7.7246	-21.986	-2.0096	-7.7381	-4.5103	-8.8329
157	2	2.5663	-3.9482	-7.8684	-3.7127	-8.696	-11.423	-4.1763	-3.7217	-6.9037	-7.5944	2.5663	-3.9482	-17.124	-7.0592	-2.8201	-3.3569	-7.1036	0.22866	-4.0704	-3.4199
160	2	-5.3932	-1.9335	-6.9643	-3.186	-3.2191	-11.392	-4.98	0.14764	-1.3004	-1.7472	-5.3932	-1.9335	-12.638	-8.5042	0.20284	-6.1395	-5.2442	0.09881	-1.2079	-1.2172
173	2	-1.5557	-1.852	2.1361	-2.5222	-11.302	-21.99	-1.0838	-9.7721	-0.44873	-2.0069	-1.5557	-1.852	-8.9593	-15.031	-1.3671	-5.97	-5.6183	-3.9527	-0.40707	-1.8582
177	2	-1.9257	-3.3989	-2.1454	0.99576	-6.5268	-19.54	2.4686	-6.7273	1.1112	-7.4062	-1.9257	-3.3989	-13.046	-8.1565	1.7907	-4.1632	-3.5348	-1.8146	1.3929	-5.8059
186	2	-3.1507	-0.74362	-15.055	-16.509	-0.76847	-4.9488	-7.909	-3.7119	-2.676	-2.7574	-3.1507	-0.74362	-3.9816	-6.8009	-10.69	-13.239	-3.3335	-9.5467	-3.6819	-4.3845
187	2	-2.6936	-3.9599	-15.495	-13.471	1.5223	-1.9692	-6.029	-2.2746	-3.1203	-2.1708	-2.6936	-3.9599	-5.4501	-4.431	-6.6468	-10.446	-4.1864	-2.0548	-4.0035	-3.4412
189	2	-2.2528	-2.7509	-6.203	-5.986	-8.8988	-6.2987	-8.4281	-3.5859	-2.2094	1.6266	-2.2528	-2.7509	-1.8333	-1.7417	-13.595	-11.715	-7.0774	-5.8837	-3.6833	0.61871
198	2	-1.5354	-3.3945	-17.758	-13.077	-2.8403	1.9182	-8.813	-2.5515	-2.327	-4.2486	-1.5354	-3.3945	-13.502	-4.2999	-8.6536	-7.5209	-3.1061	-7.6744	-2.327	-4.2492
199	2	-7.7202	-6.9252	-13.504	-14.92	-3.2268	-7.2789	-4.3313	-2.9093	-3.3207	-2.3129	-7.7202	-6.9252	-4.3065	-4.2755	-11.705	-15.867	-2.3817	-7.818	-4.8669	-6.4279
200	2	-0.96448	-3.7928	-6.5711	-2.2468	-15.832	-15.395	0.96746	-8.1644	-1.3409	-5.7279	-0.96448	-3.7928	-13.692	-9.5259	-5.901	-4.0936	-4.3363	-4.251	-1.3382	-4.5657
201	2	-0.91784	-3.7975	-2.9201	-2.2851	-7.7344	-18.236	-4.1445	-3.0425	-3.6118	-6.2515	-0.91784	-3.7975	-15.126	-12.224	-0.91637	-2.4505	-9.9946	-4.5169	-2.6912	-4.7939
202	2	-1.7398	-1.8947	-9.2134	-14.133	-4.7635	-6.7357	-4.9765	-2.995	-4.1994	-1.0479	-1.7398	-1.8947	-3.0396	-3.1727	-11.986	-16.424	-0.55482	-5.9937	-4.6361	-3.1202
203	2	-0.36604	-3.1135	-1.0401	-8.5167	-12.023	-17.073	-6.0604	-3.66	-9.3135	-9.3946	-0.36604	-3.1135	-11.641	-20.049	-1.0402	-0.13841	-11.279	2.2703	-8.3453	-4.209
209	2	-1.8658	1.055	-15.474	-14.741	-2.681	-1.8731	-6.1642	2.2558	-3.7375	-1.3006	-1.8658	1.055	-4.2994	-6.395	-7.4955	-10.316	-0.20133	1.1382	-3.7656	-1.6504
210	2	-0.061631	-4.6133	-15.985	-10.862	-3.726	-6.5796	-2.4976	-0.36174	-0.065172	-1.8968	-0.061631	-4.6133	-6.5508	-3.283	-7.3468	-18.507	0.46302	-1.0055	-2.3843	-3.2883
211	2	-3.5153	-3.3463	-1.3242	0.073152	-11.428	-20.256	-3.0346	-9.1237	-3.294	-6.2826	-3.5153	-3.3463	-6.6637	-11.208	-1.4279	-1.3612	-5.4652	-4.9789	-2.4653	-3.3825
214	2	-2.1393	-2.9353	0.73974	-1.3004	-7.4326	-16.653	-4.2777	-3.7159	-2.5536	-6.7974	-2.1393	-2.9353	-8.9529	-12.319	-0.42415	-5.0677	-7.6334	-1.6168	-1.2238	-4.181
215	2	-1.3446	-4.7413	-9.3873	-5.1129	0.76708	-10.85	-1.2032	-3.1262	-0.81163	-1.6727	-1.3446	-4.7413	-12.908	-11.194	1.966	-6.0882	-1.2036	-3.1262	-0.81163	-1.2836
216	2	-0.36657	-3.2272	-4.3906	-3.5278	-9.2187	-20.316	-0.42822	-10.47	-2.5689	-5.2308	-0.36657	-3.2272	-12.422	-12.564	-0.58038	-2.7562	-4.6514	-3.8944	-2.5689	-5.0692
220	2	-1.3191	-5.4037	-11.094	-7.4263	-5.8264	-4.1609	-6.2194	-0.14649	-3.3571	-1.1763	-1.3191	-5.4037	-5.4337	0.89939	-12.408	-14.055	-1.843	-2.2362	-4.8526	-5.5147
221	2	-2.6368	-5.2591	-14.699	-11.56	1.5559	3.7764	-6.4864	-1.2012	-5.1376	-3.3195	-2.6368	-5.2591	-4.7148	-0.82136	-5.3923	-12.366	-0.98488	-3.3495	-5.2316	-6.5963
228	2	0.43775	-1.7146	-10.021	-15.797	0.082899	-0.53258	-3.98	-6.3482	1.4757	-0.85552	0.43775	-1.7146	-2.4244	-6.1073	-4.7358	-11.757	0.78318	-6.1472	1.2548	-2.8474
230	2	-2.8188	-5.0948	0.16511	-6.9764	-8.048	-12.837	-0.89685	-5.7444	1.6966	-0.53676	-2.8188	-5.0948	0.2225	-0.94304	-14.246	-19.015	-0.86944	-8.5652	1.6959	-0.53973
232	2	-1.121	-2.5222	-4.609	-6.9268	-10.32	-27.755	-4.0692	-8.8213	-6.3447	-4.3305	-1.121	-2.5222	-13.077	-17.273	0.13069	-7.1333	-6.0713	-3.955	-2.7698	-2.7974
233	2	-5.028	-1.1304	-2.3115	2.5664	-7.7783	-10.724	-2.9642	-2.9775	-3.1291	-4.3016	-5.028	-1.1304	-11.646	-6.529	0.11325	0.56758	-7.9575	-0.13562	-3.0696	-3.0915
234	2	-3.2336	-1.5783	-10.117	-10.344	-2.4183	-5.7486	0.043232	-7.7817	-2.6319	-6.3831	-3.2336	-1.5783	-0.66831	-0.6251	-12.1	-17.657	2.2234	-10.486	-4.1085	-9.4546
236	2	2.8884	-4.5608	-10.112	-6.6221	1.3478	-12.56	-3.1409	-6.6101	-1.7198	-1.7271	2.8884	-4.5608	-5.1593	-1.9824	-8.8482	-16.185	-3.1266	-8.1436	-2.6003	-4.8895
239	2	3.2213	-1.8161	-14.088	-19.13	-2.0574	-4.636	-3.744	-4.0749	-3.5656	-1.8732	3.2213	-1.8161	-3.8135	-8.7045	-7.7648	-22.569	-1.4871	-8.5356	-3.9332	-5.1937
241	2	-0.8274	-2.2996	-4.3178	-9.6565	-1.8367	-13.525	0.066746	-1.2406	-5.6402	-5.0746	-0.8274	-2.2996	-10.28	-15.917	-1.1664	-6.5019	-1.438	-1.1045	-5.1254	-3.6958
242	2	0.6939	-1.0888	-17.694	-12.734	0.11522	-3.5944	-5.4097	0.28646	2.5605	-4.7899	0.6939	-1.0888	-5.1599	-1.1072	-9.8126	-24.304	-0.13761	-5.5614	2.5464	-5.8837
243	2	-1.0303	-3.2585	-8.5328	-7.0243	-1.1315	-7.8931	-4.3554	0.17723	0.46017	-2.3423	-1.0303	-3.2585	-5.5586	-5.0839	-6.4175	-8.2702	-1.4356	1.2635	-0.047556	-3.2321
246	2	-0.98938	-4.0538	-17.471	-8.8588	-2.8509	-1.2555	-8.5711	-0.48847	-4.0251	-2.9738	-0.98938	-4.0538	-6.235	-2.9847	-9.3556	-9.7107	-4.6613	-5.9377	-4.4755	-4.3384
252	2	-3.6226	-4.4246	-4.1886	-2.3009	-10.344	-8.354	-5.1632	-5.3456	-3.1869	-3.7256	-3.6226	-4.4246	-4.6959	-10.02	-5.3132	-2.4555	-10.656	-3.2167	-3.1827	-3.708
253	2	-1.2556	-4.6677	5.2622	0.51091	-14.553	-15.652	0.42162	-5.7024	0.55113	-4.7817	-1.2556	-4.6677	-5.7872	-5.804	-3.0183	-5.9105	-4.8042	-0.62946	0.8203	-1.4892
259	2	0.27875	-1.5032	-7.4074	-6.9095	-7.2658	-14.195	1.9623	-8.2203	-3.8142	-7.8559	0.27875	-1.5032	-8.4439	-11.905	-3.1697	-4.7962	-3.4127	-4.4301	-2.311	-3.1134
261	2	-1.134	-2.6955	-8.7262	-5.7281	-11.329	-7.6323	-1.9633	-5.1486	0.36561	-8.6325	-1.134	-2.6955	-16.469	-12.687	-4.7669	1.3227	-6.2462	-1.0303	0.64797	-3.8282
265	2	-1.6096	-4.5358	-7.1298	-0.21929	-14.355	-22.407	-4.0132	-7.0725	-3.0644	-6.037	-1.6096	-4.5358	-16.266	-8.5196	-2.4661	-3.2596	-10.535	-2.2412	-2.8422	-4.9485
268	2	-2.096	-0.91701	-4.5454	0.33554	-13.012	-16.482	-1.9293	-13.201	-1.5155	0.31	-2.096	-0.91701	-13.864	-7.6315	-1.1034	-7.721	-7.9318	-8.2161	-1.2261	1.3487
272	2	-1.138	-3.5397	-10.576	0.16881	-6.556	-13.051	-3.2004	-9.1009	-1.7971	-5.1259	-1.138	-3.5397	-14.414	-7.9686	-4.5216	-6.2746	-4.2231	-5.4558	-1.786	-4.9492
274	2	-1.3853	2.8797	-8.8244	-4.9472	-8.9929	-14.189	-10.072	-6.7911	-8.8108	-4.1198	-1.3853	2.8797	-13.43	-12.912	-4.7878	-5.9946	-6.2511	-2.1651	-5.6363	-0.89194
278	2	-4.9225	-4.9332	-10.275	-12.822	-2.4257	1.3465	-8.2454	0.11941	-0.4921	-2.1383	-4.9225	-4.9332	1.3114	-1.762	-12.695	-12.922	-2.2761	-2.3829	-1.2694	-6.667
282	2	-1.9115	-4.9058	-4.8099	-7.1641	-2.6995	-17.298	-4.2521	-2.9353	-4.9952	-0.29117	-1.9115	-4.9058	-0.50657	-2.3727	-7.6514	-18.133	-2.9193	-7.832	-4.9952	-0.35092
284	2	-2.8446	-3.8616	-11.65	-9.5506	-0.41478	-4.8974	-4.2699	-1.0566	-2.5568	-1.7923	-2.8446	-3.8616	-2.0423	-1.5445	-12.035	-13.157	-7.2085	-4.9977	-5.138	-5.0715
285	2	-0.53728	-7.3844	-13.061	-9.9187	-2.7721	-7.4137	-4.8272	-7.6017	-1.5679	-4.8897	-0.53728	-7.3844	-4.9947	-1.5668	-7.4194	-18.721	0.65265	-8.5793	-1.5681	-5.9795
295	2	-3.6188	-4.714	-9.748	-8.8179	-5.419	-11.631	-4.4829	-7.3178	-4.5263	-0.83313	-3.6188	-4.714	-10.022	-8.8303	-5.3641	-11.404	-4.8393	-7.3161	-4.5184	-0.74648
299	2	-1.8998	-3.455	-7.6678	-2.9706	-7.2237	-15.743	-0.13917	-0.94008	-2.6632	-10.205	-1.8998	-3.455	-11.295	-9.1729	-4.0885	-1.1531	-4.0452	2.2852	-0.023255	-4.532
303	2	-2.8231	0.049973	-18.272	-17.138	1.7198	-4.9166	-7.5858	-3.5241	-3.5774	-5.6102	-2.8231	0.049973	-8.1885	-7.1137	-9.9864	-16.236	-1.2513	-8.6326	-3.5781	-8.26
306	2	-1.4019	-3.8671	-14.682	-10.461	-3.2184	-9.023	-3.8258	-3.7466	-2.375	-2.0038	-1.4019	-3.8671	-5.4485	-5.0863	-12.419	-17.482	-0.98937	-7.2589	-3.1174	-6.9035
316	2	0.23134	-3.0533	-6.8364	-2.5406	-6.8598	-21.107	-3.3159	0.20799	-3.1511	-5.8834	0.23134	-3.0533	-11.24	-14.679	-0.40392	-9.1008	-7.2224	-1.4365	-1.9822	-4.413
317	2	-1.5369	-3.9205	-4.77	-1.261	-6.6282	-8.6009	2.0302	-4.3619	-3.5242	-4.0733	-1.5369	-3.9205	-9.5096	-8.7783	1.258	-3.1579	-3.2079	-1.607	-2.0269	-2.53
319	2	-2.5129	-4.3054	-2.2978	-0.26242	-7.833	-15.367	-0.41648	-4.7899	-2.0005	-5.7399	-2.5129	-4.3054	-10.49	-10.067	-0.84124	-5.3447	-3.4571	-3.4962	-1.953	-3.9238
324	2	-5.1069	-5.108	-2.6899	-1.1976	-7.8995	-15.507	0.78467	1.7605	-6.5642	-7.9053	-5.1069	-5.108	-11.735	-9.0957	2.4165	-5.3849	-4.1147	-1.7988	-4.7591	-4.6802
326	2	-1.4819	-3.0825	-6.3642	-2.4753	-6.2249	-24.963	-3.7149	-8.8514	-3.0525	-8.1912	-1.4819	-3.0825	-9.7028	-5.2894	1.2642	-12.139	-6.3132	-3.1817	-3.0432	-8.1634
327	2	-1.078	-5.83	-8.463	-1.8006	-3.4139	-12.236	-1.3691	-7.3952	-7.4906	-6.9165	-1.078	-5.83	-14.721	-9.1549	2.2929	-3.2157	-5.1451	-5.0698	-4.1054	-3.25
331	2	-3.2321	-2.7651	-14.11	-8.9791	-1.0091	-6.6523	-8.277	-0.5223	1.1285	-1.4807	-3.2321	-2.7651	-11.941	-0.14607	-5.194	-12.11	-8.3799	-0.93755	0.97716	-3.1047
332	2	-1.7511	-5.1135	-12.961	-11.881	-8.576	-4.1215	-4.456	-4.5618	0.4163	-3.4525	-1.7511	-5.1135	-10.727	-7.7847	-12.224	-10.587	-4.0333	-7.206	-1.075	-4.635
341	2	-3.1019	-1.8973	-9.8132	-7.2053	1.3516	-11.251	-6.3527	-1.9574	-2.4079	-4.6476	-3.1019	-1.8973	-4.8595	-2.1706	-4.3812	-22.768	0.1317	-1.813	-2.5269	-5.0991
350	2	0.344	-2.1258	-8.5252	-4.305	-3.5701	-10.641	-2.8998	-0.93778	-0.32871	-8.6276	0.344	-2.1258	-11.352	-10.776	1.251	-2.613	-6.5972	1.413	1.8995	-5.4355
352	2	-1.062	-6.1113	-5.9081	-3.2255	-10.148	-8.3007	-4.6039	0.3967	-4.4969	-6.203	-1.062	-6.1113	-10.163	-10.074	-6.3583	-2.214	-7.3672	0.40352	-4.4969	-5.3313
353	2	-1.7728	-2.1756	-12.122	-7.9425	-3.2213	-10.304	-0.6466	-4.5006	-4.649	-0.48837	-1.7728	-2.1756	-2.5415	0.62998	-11.13	-19.43	1.012	-7.5605	-5.4289	-3.3897
355	2	-0.008867	-4.6263	-14.192	-12.916	0.62214	-1.816	-12.272	-1.6812	-4.1586	-2.5849	-0.008867	-4.6263	-6.3071	-3.4663	-10.02	-18.158	-5.925	-7.0456	-4.5018	-3.3847
362	2	-0.15906	-3.9149	-5.9475	1.498	-12.452	-19.884	-3.4805	-7.2807	-1.3833	-4.8113	-0.15906	-3.9149	-15.784	-7.0496	-1.18	-6.2381	-7.5903	-1.9112	0.022601	-1.9715
365	2	-1.8152	-3.4436	-2.3757	1.1962	-8.9919	-24.533	-1.9418	-5.2375	-3.7417	-4.1231	-1.8152	-3.4436	-10.345	-7.9041	-1.3539	-7.1041	-5.2046	0.57127	-3.4443	-1.6181
366	2	1.6665	-4.4731	-8.9043	-11.654	-0.59327	-5.4289	-5.4318	-5.4477	-5.2536	-2.982	1.6665	-4.4731	-5.0589	-5.0097	-5.8334	-20.891	-5.2375	-9.5924	-9.9865	-8.2621
374	2	-1.547	-4.4017	-10.225	-19.105	-0.39729	-1.7437	-7.2336	-0.6283	-4.1756	-3.2673	-1.547	-4.4017	-3.9937	-6.108	-10.431	-12.622	-4.1509	-5.3824	-6.3915	-6.6253
376	2	-0.72574	-2.3187	-11.257	0.6964	-4.8661	-14.75	3.2931	-6.9649	-2.6977	-2.6356	-0.72574	-2.3187	-16.752	-10.069	0.43702	-6.7099	-1.4133	-3.224	-2.0736	1.8265
381	2	-1.4558	-3.1572	-5.3687	-10.881	-3.5472	-6.5947	-2.73	-6.1064	-0.58546	-2.6295	-1.4558	-3.1572	-7.9539	-7.0475	-7.8645	-8.9779	1.3336	-8.1967	-3.6509	-4.8342
384	2	-2.0086	-8.5669	-6.7762	-1.0216	-5.4826	-18.983	-2.2406	-8.1948	-5.5998	-7.3296	-2.0086	-8.5669	-18.237	-11.748	1.6797	-7.6144	-6.6189	-1.9428	-5.1564	-5.7204
388	2	-3.1665	-2.0896	-6.9625	-10.307	-2.731	-3.113	-10.455	1.16	-4.8131	-1.862	-3.1665	-2.0896	-0.5418	-6.8906	-14.007	-9.2522	-7.878	-2.1004	-5.0143	-2.4305
392	2	-1.2171	-3.8564	-1.0998	-2.4502	-13.689	-11.381	-5.0023	-5.0187	-3.9151	-5.3514	-1.2171	-3.8564	-9.3632	-10.772	-2.3812	3.1239	-8.0804	0.98237	-2.9931	-1.0439
393	2	-1.0889	-2.7731	-11.207	3.4193	-14.397	-18.317	-2.1252	-10.494	-4.1203	-5.4658	-1.0889	-2.7731	-22.882	-2.448	-3.3567	-5.9666	-4.4275	-4.3843	-3.9772	-4.6671
396	2	-1.577	-0.21275	-6.664	-9.5995	-5.8353	-10.501	-4.1971	-0.51011	-6.273	-2.3085	-1.577	-0.21275	-14.655	-15.187	-1.8238	-5.1627	-6.4467	0.28234	-5.9597	-2.1781
397	2	-0.26473	-5.0897	-19.396	-13.338	-2.7516	0.28305	-6.9674	1.5575	-6.0694	-3.7642	-0.26473	-5.0897	-14.984	-7.9819	-7.1621	-0.67426	-6.7201	-0.24734	-6.0694	-3.7642
406	2	-1.7398	0.77736	-14.877	-18.913	-0.25028	0.23562	-5.5452	0.2946	-6.1257	-0.88785	-1.7398	0.77736	-4.6152	-6.5473	-7.1488	-11.709	-0.86127	-5.9799	-6.2346	-2.7611
