367	6	-1.0029	-3.5784	-14.443	-12.743	-1.4052	-4.358	-5.5908	-2.0214	-3.0949	-4.7143	-1.0029	-3.5784	-10.93	-1.9732	-6.1117	-9.5661	-0.87421	-5.3635	-3.9639	-7.3847	-1.0029	-3.5784	-10.142	-1.979	-6.1812	-9.6106	-0.78694	-5.6586	-3.659	-7.2132	-1.0029	-3.5784	-10.074	-1.9631	-6.203	-9.9058	-0.73985	-5.7486	-3.9128	-7.5049	-1.0029	-3.5784	-10.527	-1.9612	-6.1558	-9.8456	-0.79839	-5.5411	-4.097	-7.5928	-1.0029	-3.5784	-10.64	-1.9817	-6.1352	-9.5028	-0.85418	-5.4765	-3.7252	-7.1892
951	6	-2.1634	-2.6624	-8.064	-0.9881	-11.048	-12.04	-3.1071	-2.8149	-3.2426	-5.0056	-2.1634	-2.6624	-7.9494	-0.91664	-11.084	-12.258	-2.8703	-2.8452	-3.1791	-4.959	-2.1634	-2.6624	-15.676	-11.487	-4.6017	-1.3952	-5.0285	-0.28898	-3.0665	-4.7355	-2.1634	-2.6624	-7.9319	-0.95636	-11.071	-12.496	-3.0004	-2.844	-3.3293	-5.1932	-2.1634	-2.6624	-8.0077	-0.9417	-11.069	-12.109	-2.9501	-2.8308	-3.1845	-4.9436	-2.1634	-2.6624	-8.032	-1.0108	-11.042	-12.268	-3.1891	-2.8189	-3.3711	-5.1853
2726	6	-1.3452	-2.2195	-13.751	-14.031	-2.3891	-5.1276	-5.6417	-4.0759	-1.8976	-2.132	-1.3452	-2.2195	-2.2335	-7.4018	-4.8477	-11.092	-0.82514	-5.1318	-1.9528	-2.6827	-1.3452	-2.2195	-2.1921	-7.3434	-5.0379	-11.173	-0.76021	-5.3563	-1.9529	-2.7378	-1.3452	-2.2195	-2.1692	-7.2856	-4.8271	-11.312	-0.67249	-5.5684	-2.0282	-3.0498	-1.3452	-2.2195	-2.1644	-7.2858	-5.0704	-11.276	-0.68715	-5.593	-1.9788	-2.8892	-1.3452	-2.2195	-2.2407	-7.3884	-4.6752	-11.119	-0.79722	-5.1498	-1.9937	-2.8232
2808	6	-2.9306	-2.3093	-12.763	-10.22	-3.6043	-6.88	-2.1487	-2.0436	-2.056	-0.42654	-2.9306	-2.3093	-5.5234	-2.9307	-10.34	-10.02	-2.4743	-6.3127	-3.7451	-4.1208	-2.9306	-2.3093	-11.668	-10.032	-3.4667	-7.1027	-2.2495	-2.0351	-2.0643	-0.59014	-2.9306	-2.3093	-12.334	-10.089	-3.6355	-7.0995	-1.9906	-2.0614	-2.0588	-0.50152	-2.9306	-2.3093	-11.829	-10.015	-3.5692	-7.1855	-2.0522	-2.0558	-2.0629	-0.5853	-2.9306	-2.3093	-12.055	-10.137	-3.4774	-6.9407	-2.3358	-2.0255	-2.0598	-0.49612
3136	6	-1.0217	-1.0743	-6.162	-11.873	-6.6293	-10.085	2.0318	-5.587	-4.8273	-6.8917	-1.0217	-1.0743	-5.6728	-11.727	-8.4229	-10.024	2.04	-5.4884	-4.6116	-6.3745	-1.0217	-1.0743	-6.4285	-11.986	-6.2347	-9.4661	2.0295	-5.0885	-4.8857	-6.8099	-1.0217	-1.0743	-6.1152	-11.878	-8.3552	-8.914	2.0347	-5.0046	-4.5641	-4.9257	-1.0217	-1.0743	-6.5914	-12.036	-6.8539	-8.5825	2.0286	-4.7157	-4.8537	-5.6085	-1.0217	-1.0743	-5.807	-11.794	-8.8393	-9.3999	2.0394	-5.1829	-4.5206	-5.4589
3300	6	-2.6677	-4.4785	-11.389	-10.349	0.5346	-6.3693	-6.5737	-7.1384	-1.456	-4.8238	-2.6677	-4.4785	-0.33686	-6.8191	-5.7694	-13.371	-1.3717	-0.91809	-3.6982	-5.8759	-2.6677	-4.4785	-0.34571	-6.8758	-5.6866	-13.082	-1.5755	-0.91455	-3.6872	-5.834	-2.6677	-4.4785	-0.3553	-6.8834	-5.706	-13.267	-1.4793	-0.91064	-3.7247	-5.8741	-2.6677	-4.4785	-0.32422	-6.8061	-5.7433	-13.135	-1.4961	-0.92414	-3.65	-5.826	-2.6677	-4.4785	-0.32304	-6.7933	-5.7658	-13.217	-1.4393	-0.92463	-3.656	-5.8389
3521	6	-1.2291	-4.119	-9.4463	-7.9481	-8.4731	-6.5501	-0.33973	-1.8709	-2.004	-3.5592	-1.2291	-4.119	-2.6981	-7.9851	-14.572	-11.16	-0.22916	-1.516	-2.0571	-3.7036	-1.2291	-4.119	-2.6722	-7.6931	-14.818	-11.982	-0.18233	-1.5941	-2.4114	-4.524	-1.2291	-4.119	-2.8782	-8.0295	-14.582	-11.425	-0.59002	-1.2679	-3.1461	-4.4746	-1.2291	-4.119	-2.6829	-7.6743	-14.825	-12.066	-0.25786	-1.4763	-2.699	-4.8003	-1.2291	-4.119	-2.6707	-7.7198	-14.793	-11.913	-0.15893	-1.6443	-2.302	-4.3729
4095	6	-1.2089	-2.1648	-9.3629	-3.4666	-3.871	-9.365	-4.9932	0.031653	-3.7052	-1.9706	-1.2089	-2.1648	-5.8743	-4.7467	-7.0451	-10.671	-4.2103	-1.7651	-4.3515	-2.6693	-1.2089	-2.1648	-5.8873	-4.9911	-7.0654	-10.556	-4.2305	-1.7666	-4.5087	-2.9131	-1.2089	-2.1648	-5.9796	-4.8894	-7.0334	-10.192	-4.2402	-1.7677	-4.2451	-2.4145	-1.2089	-2.1648	-6.0767	-5.4432	-7.06	-9.5527	-4.298	-1.7712	-4.4826	-2.4631	-1.2089	-2.1648	-6	-5.3455	-7.0717	-9.7874	-4.2809	-1.772	-4.5806	-2.7725
4180	6	-3.509	-4.5351	-15.973	-18.043	-3.9442	-1.9222	-7.0772	-5.2097	-0.83067	-2.4254	-3.509	-4.5351	-8.3913	-11.547	-8.7914	-5.3231	-2.3251	-9.1916	-0.83172	-2.4714	-3.509	-4.5351	-5.267	-6.0278	-13.654	-9.6749	-2.7558	-7.3188	-1.9982	-4.6656	-3.509	-4.5351	-5.2227	-6.2265	-13.559	-9.5507	-2.9366	-7.1822	-2.2199	-4.6817	-3.509	-4.5351	-5.5956	-6.3651	-13.394	-8.4033	-2.7364	-7.3806	-1.2361	-3.8042	-3.509	-4.5351	-5.7103	-6.2379	-13.553	-8.3806	-2.584	-7.7045	-1.0839	-3.6958
4226	6	-1.0523	-5.4849	-7.2841	-6.6813	-2.7415	-12.276	-9.3677	0.75849	-3.0644	-5.5047	-1.0523	-5.4849	-4.326	-6.2915	-8.7773	-14.151	-11.288	-3.2957	-5.1966	-7.7433	-1.0523	-5.4849	-12.168	-11.175	-0.68226	-3.7282	-9.2567	0.23973	-2.4525	-4.6696	-1.0523	-5.4849	-7.3008	-6.6686	-2.7723	-12.348	-9.3645	0.75628	-3.1282	-5.5727	-1.0523	-5.4849	-7.807	-7.2773	-2.3881	-10.775	-9.8355	0.84161	-2.8905	-4.8556	-1.0523	-5.4849	-7.2858	-6.7811	-2.5983	-11.875	-9.4186	0.77666	-2.8412	-5.2256
