55	5	2.205671	6.200028	-6.963064	1.134729	-2.522242	-0.295624	-0.072245	1.674746	-0.824569	8.969149	2.205671	6.200028	-13.802174	-8.300960	3.911908	8.701863	-3.396062	8.251779	-0.823343	8.999398	6.833341	7.898841	-13.834181	-9.256244	3.911910	8.701894	-3.396062	8.251779	-0.823343	8.999399	6.833341	7.898841	-7.961990	0.139100	-2.517750	0.365809	-0.072246	1.674720	-0.823421	8.997447	6.833341	7.898841	-7.211004	-3.961815	3.537044	8.571401	1.677291	7.407935	4.308394	8.999399
63	5	9.191631	6.599256	-13.751240	-18.319142	5.708050	8.597354	-0.678158	5.924322	-8.362545	0.934179	9.191631	0.344667	-8.112636	-12.257498	5.708050	8.597354	-0.678158	5.924322	-8.362545	0.934179	9.191631	0.344667	-3.204744	-1.714419	-1.090204	2.208785	3.023446	5.308141	-2.895085	6.350105	9.191631	0.344667	2.613460	-0.030904	-8.308307	-5.776618	3.268144	5.296525	-2.904150	4.833682	9.191631	6.599256	-8.908994	-7.942899	-0.530359	2.341877	2.920408	5.321234	-2.895085	6.358147
70	5	4.475600	6.195103	-16.699421	-14.677423	5.566648	5.999581	-6.241021	5.571082	-0.391548	9.261582	4.475600	0.700740	-11.558364	-11.470764	5.566648	5.998642	-6.241021	5.571082	-0.391548	9.261582	4.475600	6.195103	0.934210	2.802065	-2.154973	-6.368020	5.899085	-2.281350	6.164242	3.251140	4.475600	0.700740	6.153473	6.008727	-2.408856	-9.961099	5.902759	-2.282961	6.164242	3.251140	4.475600	6.195103	-4.200357	-6.404560	5.566643	1.325194	-0.323853	3.366328	6.181952	9.042904
109	5	6.319834	1.323571	-7.332550	-9.251492	7.901328	9.196351	-5.380150	7.221978	-4.370984	-1.696302	6.319834	7.327196	-12.959753	-15.411640	7.909542	9.201961	-5.381338	7.221978	-4.370984	-1.696302	-0.220833	-1.723845	2.341403	1.605510	-1.233713	-6.965236	-0.060696	1.262900	-4.860261	-4.010880	-0.220833	-1.723845	-7.332505	-9.236603	7.901242	9.196351	-5.380138	7.221978	-4.370984	-1.696302	6.319834	1.323571	2.338360	1.590621	-1.223850	-6.955214	-0.065312	1.262968	-4.860261	-4.010880
119	5	-2.718357	-0.419667	-8.613094	-11.976506	6.524220	9.568907	-2.496833	6.376783	-5.827892	2.219746	-2.718357	5.677675	-10.475501	-17.174892	6.524220	9.568907	-2.496833	6.376783	-5.827892	2.219746	-2.718357	5.677675	-6.041604	-16.517126	3.946104	6.177061	-2.491766	6.118105	0.666451	7.255977	-2.718357	-0.419667	-4.179197	-11.318738	3.946099	6.176742	-2.491766	6.118105	0.666451	7.255976	-2.718357	5.677675	3.756491	-5.887855	-1.985562	-0.670952	1.244096	2.650294	0.665881	5.632660
131	5	6.156771	0.686608	-8.286352	-12.138159	6.025525	10.403449	-6.598104	8.789885	-2.774256	-0.110823	0.780812	-3.121996	-8.277424	-12.103416	6.025525	10.403399	-6.598104	8.789885	-2.774256	-0.110823	0.780812	-3.121996	-7.632785	-9.766015	4.287943	7.017379	-6.594808	8.613942	0.482583	5.178923	6.156771	5.353531	-13.406889	-16.998812	6.025525	10.411309	-6.598104	8.789885	-2.774256	-0.110823	6.156771	0.686608	-7.641713	-9.800759	4.287943	7.017456	-6.594808	8.613942	0.482583	5.178923
147	5	9.046852	-0.276571	-8.479889	-6.794383	7.286546	5.305469	-3.931714	2.429675	2.936076	0.164690	9.046852	-0.276571	2.013032	3.198939	-3.969302	-8.663778	1.924981	-3.776597	2.888014	-5.834788	9.046852	6.115809	-16.939042	-13.422668	7.279485	10.239980	-6.401329	5.474707	-2.928699	0.185835	9.046852	-0.276571	-10.386206	-10.332657	7.279485	10.239980	-6.401329	5.474707	-2.928699	0.185835	9.046852	6.115809	-15.032725	-9.884394	7.286546	5.305469	-3.931714	2.429675	2.936076	0.164690
169	5	0.232298	-2.371508	2.886106	4.228643	-6.897846	-9.695764	5.141783	-3.233685	3.459294	-3.942805	6.424397	5.580816	-3.884326	1.856271	-0.340879	-3.545602	5.137685	-2.975951	3.459294	-3.942804	6.424397	5.580816	-8.239893	-3.764307	4.926289	3.866864	1.012131	1.088152	6.321977	2.078679	0.232298	2.496997	-1.191459	3.391978	-0.865402	-9.321281	5.141319	-3.141249	3.459294	-3.942805	0.232298	2.496997	-5.906920	-2.335502	4.924750	3.653654	1.012130	1.088143	6.321974	2.078669
175	5	0.231430	-1.708222	0.621478	2.228975	-3.688620	-3.033544	1.718648	0.515101	-5.282135	-5.074268	0.231430	4.086998	-11.631149	-7.280997	5.348697	7.818676	-1.884850	6.282527	-5.282132	-0.655014	5.533483	8.243688	-15.497573	-13.484703	5.348697	7.818676	-1.884850	6.282527	-5.282132	-0.655014	0.231430	-1.708225	-11.487916	-6.973584	5.348697	7.818676	-1.884849	6.282527	-5.282132	-0.655014	0.231430	4.086998	0.478244	1.899849	-3.318206	-2.698044	1.703123	0.595187	-5.282135	-4.693926
204	5	0.730151	-6.267594	-2.927978	-1.853205	-1.202097	1.814413	1.561990	-1.639670	1.620207	1.555375	6.273892	5.848994	-16.253838	-7.826314	4.701028	6.698857	-1.097083	3.529851	1.764429	2.154444	6.273892	5.848994	-16.267329	-7.841240	4.701285	7.328403	-1.101916	5.329768	-4.604730	2.154444	0.730151	-6.267594	-10.684304	-4.330662	4.464823	6.209757	-0.936238	3.529845	1.764429	2.154444	0.730151	-6.267594	-10.699466	-4.346747	4.467471	6.843759	-0.942711	5.329763	-4.604730	2.154444
