17	8	7.339045	0.100788	-4.533085	-6.588744	2.822265	4.608374	-9.540847	6.941399	0.193522	7.048837	7.339045	6.134661	4.804258	-0.427564	-0.170849	-2.075997	1.189912	-1.726178	6.697386	3.531791	7.339045	6.134661	-6.281893	-9.786806	2.893976	4.386720	-4.512800	2.219108	6.700911	7.048401	7.339045	6.134661	-8.318406	-11.904154	2.917638	4.611791	-9.551643	6.944723	0.193522	7.048843	7.339045	0.100788	6.368764	2.917022	-5.045486	-1.955797	-3.134883	2.381117	0.192706	3.954110	7.339045	6.134661	2.799513	-3.517963	-0.044230	-0.251246	-4.063161	3.186138	0.193522	6.281799	1.546809	-2.312677	-4.528292	-6.562878	2.821934	4.608344	-9.540805	6.941386	0.193522	7.048837	1.546809	-2.312677	6.372623	2.942754	-5.039591	-1.957710	-3.134883	2.381117	0.192693	3.949659
72	8	0.414510	-4.719371	4.482246	5.581726	-6.304774	-3.909687	1.338021	-3.569615	3.732356	-3.173573	6.515768	5.764736	-8.943528	-11.762473	3.472989	11.903199	-6.991342	1.209305	-1.757431	-0.956221	6.515768	0.094250	4.480982	5.459244	-6.304751	-3.909687	1.338021	-3.569615	3.732356	-3.173573	6.515768	5.764736	-6.501366	-7.182151	3.470520	11.743357	-3.896156	0.383090	3.732356	-0.956221	0.414510	-4.719371	1.982252	1.001375	-6.230907	-2.731989	-1.755206	-2.743418	-1.757431	-1.777385	0.414510	-4.719371	-5.507646	-5.130102	3.431171	11.903173	-6.956709	1.208966	-1.757431	-0.956221	6.515768	0.094250	-5.509670	-5.253400	3.437632	11.903177	-6.962267	1.209021	-1.757431	-0.956221	6.515768	0.094250	1.969957	0.878765	-6.218064	-2.584746	-1.755206	-2.743417	-1.757431	-1.658944
168	8	6.648840	-0.474443	-10.364082	-6.625407	3.831067	4.308937	-4.753387	5.411118	-2.768033	7.080535	1.693540	-6.847001	-10.624890	-6.857958	7.257705	10.909784	-5.574263	5.478371	-7.436819	2.061327	1.693540	-6.847001	1.078176	1.424005	0.428089	-3.331461	0.117359	2.867461	-2.819726	4.977460	1.693540	-6.847001	-10.364082	-6.625390	3.831067	4.308937	-4.753387	5.411118	-2.768033	7.080535	6.648840	-0.474443	-10.624890	-6.857975	7.257705	10.909784	-5.574263	5.478371	-7.436819	2.061327	6.648840	6.048768	-16.063393	-8.856636	3.842911	4.311921	-4.768494	5.412197	-2.768033	7.080536	6.648840	6.048768	-16.323816	-9.087940	7.267793	10.912069	-5.574281	5.478379	-7.436819	2.061327	6.648840	-0.474443	1.078174	1.423988	0.428093	-3.331444	0.117358	2.867466	-2.819723	4.977470
384	8	1.920933	-0.844627	3.935137	5.919506	-4.468253	-6.283315	8.766812	1.318189	4.691828	-4.008217	1.920933	-0.844627	-2.763538	-5.717908	5.869348	6.127927	3.089448	5.675992	4.698795	0.724281	7.276081	-0.577800	-2.763939	-5.721225	5.869425	6.128002	3.089448	5.675992	4.698795	0.724281	7.276081	-0.577800	3.934673	5.916189	-4.466382	-6.283077	8.766812	1.318188	4.691828	-4.008217	1.920933	5.699304	-7.176935	-10.307276	5.937370	6.411124	3.089448	5.675992	4.698795	0.724281	1.920933	5.699304	-2.915481	-9.547136	3.198046	-0.232815	3.091398	2.501375	6.584371	5.033055	7.276081	5.966061	-7.217345	-10.548041	5.937522	6.411553	3.089448	5.675992	4.698795	0.724281	7.276081	5.966061	-2.955074	-9.786056	3.195828	-0.231902	3.091399	2.501296	6.585238	5.038608
435	8	0.788694	5.827061	-12.763605	-14.000633	7.279204	11.475387	-8.198226	4.567715	-0.363868	0.385459	6.272202	6.657497	-7.089989	-9.164697	7.279223	6.994285	-2.137763	0.702384	6.210533	0.384864	0.788694	5.827061	-7.065738	-8.801898	7.279222	6.994283	-2.137763	0.702384	6.210533	0.384864	6.272202	6.657497	-12.787855	-14.363432	7.279204	11.475387	-8.198226	4.567715	-0.363868	0.385459	0.788694	5.827061	-9.283296	-13.224733	2.302388	9.194041	-7.291296	4.567498	1.242637	6.863280	6.272202	6.657497	-3.865863	-8.157155	2.302023	4.507846	-1.255696	0.535708	7.755295	6.844724	6.272202	6.657497	-9.307546	-13.587531	2.302388	9.194041	-7.291296	4.567498	1.242637	6.863280	0.788694	5.827061	-3.841564	-7.794349	2.301993	4.507833	-1.255654	0.535708	7.755295	6.844724
581	8	7.211879	6.366186	-10.844987	-13.515506	4.801002	9.468858	1.678625	8.608803	-2.202989	0.183869	7.211879	0.322860	0.827459	3.785006	-7.476657	-5.289091	7.375014	8.306759	-2.203017	-5.265098	1.525777	-1.313856	2.130240	3.868815	-7.487836	-5.304531	7.375014	8.306759	-2.203017	-5.265098	1.525777	4.571961	-10.844961	-13.514770	4.801002	9.468858	1.678625	8.608803	-2.202989	0.183869	1.525777	-1.313856	-3.533764	-2.243276	-1.817625	5.269916	7.375014	8.307211	-2.202989	0.183869	7.211879	0.322860	-6.022695	-7.276684	4.699560	9.468780	1.678857	8.608753	-2.202989	0.183869	7.211879	0.322860	-4.844025	-2.332118	-1.757519	5.301134	7.375014	8.307271	-2.202989	0.183869	1.525777	-1.313856	-4.718320	-7.185700	4.677440	9.467664	1.678922	8.608741	-2.202989	0.183869
606	8	0.935311	-1.007486	-10.926408	-14.249975	6.146223	12.682382	-1.485124	5.002212	-2.301148	-0.869650	0.935311	5.263804	-15.298704	-19.457055	6.146223	12.682382	-1.485124	5.002212	-2.301148	-0.869650	7.420114	-0.775024	-11.302707	-14.249984	6.146223	12.682382	-1.485124	5.002212	-2.301148	-0.869650	7.420114	5.707576	-15.298705	-19.604026	6.146223	12.682382	-1.485124	5.002212	-2.301148	-0.869650	0.935311	-1.007486	-3.586911	-6.617020	3.313226	1.705988	2.184953	0.814592	6.344441	4.659452	7.420114	-0.775024	-3.960089	-6.620630	3.309265	1.708597	2.187570	0.814301	6.344475	4.665679	0.935311	5.263804	-7.953453	-11.830803	3.305924	1.710846	2.189791	0.814053	6.344503	4.671014	7.420114	5.707576	-7.953454	-11.977774	3.305924	1.710846	2.189791	0.814053	6.344503	4.671014
723	8	5.415529	-1.829040	-3.004097	-8.186819	2.194885	10.087773	1.526729	4.686409	5.694977	0.262698	5.415529	4.138584	-4.190466	-14.216988	3.069108	10.214953	1.498516	4.821668	5.694977	0.262698	5.415529	-1.829040	3.940581	1.935463	-5.528408	-5.220233	5.658919	2.867680	3.995605	-6.516190	1.055975	-5.091732	3.941053	1.952240	-5.541671	-5.226773	5.659303	2.866085	3.995605	-6.516190	1.055975	-5.091732	-3.003626	-8.170040	2.194251	10.087688	1.526764	4.686286	5.694977	0.262698	5.415529	4.138584	-3.778875	-14.083178	0.705618	2.773786	1.776675	2.890802	8.754956	6.029306	5.415529	-1.829040	-2.561534	-7.024730	-0.242509	1.998161	2.335934	2.491960	8.747325	5.989728	1.055975	-5.091732	-2.560922	-7.005390	-0.243590	1.996984	2.336857	2.491459	8.747297	5.989583
732	8	7.951893	-0.340002	1.095819	3.811062	-4.717098	-5.633758	2.143680	0.773321	-7.098495	-3.040967	7.951893	-0.340002	-9.216049	-4.178538	6.343756	4.972181	-3.316127	7.360076	-3.805388	1.383710	7.951893	-0.340002	-8.553433	-4.118485	5.581109	4.535414	-3.315992	7.359539	-1.696301	7.077894	1.996834	-3.483609	-9.212044	-4.152282	6.343765	4.967534	-3.316127	7.360076	-3.805510	1.383548	7.951893	6.238602	-14.806859	-10.035111	6.343199	5.270993	-3.316127	7.360076	-3.798230	1.393197	1.996834	-3.483609	1.097464	3.836844	-4.717791	-5.644337	2.143680	0.773321	-7.101384	-3.046358	1.996836	-3.483608	-8.547931	-4.091798	5.581108	4.530357	-3.315992	7.359539	-1.696311	7.077744	7.951893	6.238602	-14.232957	-9.998135	5.581125	4.865970	-3.315992	7.359539	-1.695707	7.086692
896	8	5.535707	0.279762	-7.118980	-3.924472	7.200775	5.554150	3.370034	2.689664	5.308437	-1.780583	5.535707	0.279762	2.859617	6.602942	-2.619850	-10.372499	7.156030	-3.894615	5.308375	-4.804953	5.535707	6.132348	-4.427244	-8.792047	4.357103	1.522449	3.746966	1.492040	7.756180	4.719319	5.535707	0.279762	-2.930184	-3.705951	4.349578	1.520926	3.746966	1.492040	7.756180	4.719318	5.535707	6.132348	-8.612845	-9.009706	7.200782	5.554165	3.370034	2.689664	5.308437	-1.780583	5.535707	6.132348	-2.542641	1.606742	0.657313	-3.511912	4.115990	1.331262	7.756179	4.385534	5.535707	6.132348	1.223072	1.517708	-2.581652	-8.149022	7.155935	-3.892718	5.308375	-4.754294	5.535707	0.279763	-1.044739	6.710784	-0.108235	-4.774378	5.811136	0.087732	7.756108	3.327272
