708	5	1.4935	-8.7174	-6.3215	-0.22279	-14.331	-8.5339	-2.5352	-12.994	-3.876	-5.2576	1.4935	-8.7174	-6.2307	-0.20951	-14.401	-8.5309	-2.5045	-13.057	-3.8114	-5.2428	1.4935	-8.7174	-6.169	-0.17672	-14.78	-8.603	-2.4252	-13.163	-3.9283	-5.3191	1.4935	-8.7174	-6.1539	-0.19675	-14.488	-8.5361	-2.4719	-13.11	-3.7763	-5.2396	1.4935	-8.7174	-6.2548	-0.18929	-14.729	-8.605	-2.456	-13.103	-3.9912	-5.3327
2422	5	-0.90373	-2.6854	-8.2852	-3.3784	-6.8096	-16.472	1.6421	-5.0923	-3.1905	-5.5949	-0.90373	-2.6854	-12.323	-10.891	-2.3626	-7.9403	-3.3262	-5.9908	0.14962	-1.9642	-0.90373	-2.6854	-12.197	-10.89	-2.5503	-8.0032	-3.319	-5.9913	0.15078	-1.9383	-0.90373	-2.6854	-11.889	-10.894	-1.7691	-8.0174	-3.3519	-5.9886	0.005531	-2.1449	-0.90373	-2.6854	-12.135	-10.894	-2.3984	-8.0158	-3.337	-5.9902	0.12252	-1.9799
6144	5	-3.8952	-0.61323	-15.645	-14.863	-3.2474	-2.0063	0.037966	-0.76614	-4.2869	0.79993	-3.8952	-0.61323	-5.7252	-5.0237	-13.941	-14.529	1.7945	-4.6679	-5.465	-1.8634	-3.8952	-0.61323	-6.2796	-5.6501	-9.1021	-9.5647	1.4287	-1.8149	-4.357	-0.086784	-3.8952	-0.61323	-5.4837	-5.0355	-11.967	-11.992	1.9275	-3.5389	-4.8891	-1.4638	-3.8952	-0.61323	-5.7449	-5.208	-10.729	-10.818	1.8505	-2.8107	-4.598	-0.98621
6323	5	-1.2702	-2.2905	-10.06	-5.8979	-4.539	-10.978	-5.715	-0.50463	-3.1004	-0.65611	-1.2702	-2.2905	-4.5104	-5.8832	-9.6179	-20.516	-0.86226	-3.1963	-3.106	-2.102	-1.2702	-2.2905	-10.083	-5.9079	-4.7859	-10.738	-5.784	-0.38762	-3.0973	-0.14864	-1.2702	-2.2905	-10.093	-5.9224	-4.3787	-10.533	-6.3511	-0.30115	-3.1037	-0.44229	-1.2702	-2.2905	-10.107	-5.9246	-4.5111	-10.47	-6.3728	-0.27559	-3.1025	-0.087485
6514	5	1.8872	-2.2961	-6.7261	-5.0039	-9.8609	-11.828	-6.6751	-8.8513	-3.8042	-5.4596	1.8872	-2.2961	-6.6166	-4.7521	-9.9949	-12.388	-6.4955	-8.8553	-3.9978	-6.7315	1.8872	-2.2961	-11.984	-13.248	0.47262	-5.1779	-6.7084	-4.0042	-3.5448	-4.2129	1.8872	-2.2961	-6.5843	-4.614	-9.9358	-12.379	-6.4177	-8.8549	-3.8224	-6.0637	1.8872	-2.2961	-6.7163	-5.0213	-9.9312	-11.945	-6.712	-8.8513	-3.9716	-6.1117
6760	5	-3.3817	-4.436	-1.902	-1.3148	-10.26	-18.275	-2.6773	-7.9287	-4.1697	-6.6061	-3.3817	-4.436	-7.4789	-4.5624	-2.2322	-11.012	-3.8286	-2.5288	-3.7856	-5.697	-3.3817	-4.436	-7.5524	-4.524	-2.1275	-11.038	-3.9293	-2.2329	-4.0138	-6.0751	-3.3817	-4.436	-7.5289	-4.6142	-2.1261	-10.905	-3.9194	-2.348	-3.8835	-5.7467	-3.3817	-4.436	-7.5041	-4.2551	-2.3466	-11.621	-3.8016	-2.319	-4.0719	-6.4587
7186	5	-4.1858	-6.7132	-7.1104	-6.0514	-6.3664	-14.888	0.27811	-13.472	-3.2455	-6.6135	-4.1858	-6.7132	-9.8898	-7.3121	-4.1239	-12.916	-1.1097	-8.1807	-3.2416	-6.6104	-4.1858	-6.7132	-9.5819	-7.342	-4.1005	-11.872	-2.5288	-7.7363	-3.0543	-6.4875	-4.1858	-6.7132	-10.324	-8.2555	-3.3551	-11.649	-2.372	-7.1496	-3.2317	-6.5885	-4.1858	-6.7132	-10.277	-8.1023	-3.4666	-11.8	-2.1934	-7.2053	-3.2352	-6.5952
8765	5	3.3516	-2.157	-4.7757	-4.2946	-8.6186	-23.338	1.254	-13.015	-3.8213	-5.483	3.3516	-2.157	-6.2611	-7.8999	-2.8927	-12.272	-1.857	-6.7203	-3.82	-4.9073	3.3516	-2.157	-6.2609	-8.0219	-2.7689	-11.503	-2.1849	-6.7087	-3.82	-4.8715	3.3516	-2.157	-6.2638	-7.8615	-3.0061	-12.229	-1.7751	-6.7231	-3.8198	-4.7745	3.3516	-2.157	-6.2683	-8.0298	-2.9377	-11.161	-2.2647	-6.7047	-3.8198	-4.5105
8850	5	-1.9052	-3.6527	-4.5427	-4.4708	-10.442	-18.546	4.0768	-9.4802	-3.6649	-4.2409	-1.9052	-3.6527	-3.6442	-9.8094	-6.2589	-14.01	2.7052	-8.3971	-3.2717	-3.7919	-1.9052	-3.6527	-12.422	-11.44	-4.6405	-8.4505	1.2067	-5.4337	-3.0782	-2.3541	-1.9052	-3.6527	-3.8758	-9.9498	-6.3966	-12.928	2.2762	-8.1492	-3.1556	-3.4123	-1.9052	-3.6527	-3.7813	-9.9173	-6.1928	-13.013	2.24	-7.9868	-3.2333	-3.6209
9704	5	-0.13479	-2.3489	-8.0029	-5.0343	-9.2223	-9.5341	-7.9302	-5.1324	-8.2782	-3.2467	-0.13479	-2.3489	-16.601	-8.4048	-2.2862	-1.3338	-7.8516	-3.3491	-4.8682	-1.9573	-0.13479	-2.3489	-7.7859	-4.6448	-9.1246	-9.6356	-7.9308	-5.3028	-7.1258	-2.9916	-0.13479	-2.3489	-8.1762	-5.2051	-9.102	-9.3967	-7.9305	-5.1125	-8.1028	-2.9855	-0.13479	-2.3489	-8.0897	-5.0475	-8.9444	-9.3819	-7.9315	-5.1812	-7.0228	-2.7053
