174	6	3.0558	-5.2376	-7.1877	-6.0281	-9.417	-19.844	-3.0672	-5.711	-9.0306	-6.5832	3.0558	-5.2376	-12.92	-9.0881	-5.2041	-7.0714	-7.0452	-0.94787	-6.1272	-2.6424	3.0558	-5.2376	-12.579	-8.9815	-5.6415	-7.1246	-5.9766	-1.2402	-6.1118	-2.651	3.0558	-5.2376	-13.091	-9.0142	-4.3314	-7.059	-7.4715	-0.8436	-6.2924	-2.597	3.0558	-5.2376	-12.635	-8.7129	-3.6516	-7.4378	-6.2715	-1.1269	-7.9796	-5.2075	3.0558	-5.2376	-13.04	-8.9796	-4.1333	-7.0267	-7.3612	-0.8622	-6.4139	-2.6104
866	6	-1.7395	-3.7365	-5.97	-10.807	-4.0857	-10.826	-6.9428	0.83546	-7.149	-2.469	-1.7395	-3.7365	-7.0298	-12.331	-2.7917	-10.639	-9.2508	0.93515	-7.1202	-1.8945	-1.7395	-3.7365	-7.5141	-13.288	-1.8633	-10.364	-9.7046	0.93558	-7.1302	-2.0814	-1.7395	-3.7365	-7.0878	-12.454	-2.5521	-10.632	-9.3602	0.93516	-7.1282	-2.0698	-1.7395	-3.7365	-7.8468	-13.979	-1.6782	-10.03	-9.8138	0.93581	-7.119	-1.7981	-1.7395	-3.7365	-7.0378	-12.355	-2.6932	-10.654	-9.285	0.93511	-7.1248	-1.9995
1123	6	-4.1183	-0.99673	-2.4137	-4.9991	-12.291	-10.382	-0.67405	-2.7254	-5.073	0.61783	-4.1183	-0.99673	-2.435	-5.0066	-12.251	-10.293	-0.83519	-2.6961	-5.2	0.66922	-4.1183	-0.99673	-2.3921	-4.9961	-12.24	-10.442	-0.62754	-2.7623	-5.3747	0.38407	-4.1183	-0.99673	-2.3909	-4.9919	-12.295	-10.482	-0.55865	-2.7627	-5.1439	0.47636	-4.1183	-0.99673	-2.4277	-5.0052	-12.204	-10.285	-0.84157	-2.7111	-5.467	0.56201	-4.1183	-0.99673	-2.4088	-5.0012	-12.208	-10.349	-0.74001	-2.7379	-5.4784	0.45114
4539	6	-0.71426	-4.2639	-9.7575	-6.0899	-5.6879	-14.975	-5.6043	-2.9164	-4.524	-1.8722	-0.71426	-4.2639	-6.7925	-7.9584	-0.35291	-11.546	-3.3964	-2.1598	-2.2656	-1.0651	-0.71426	-4.2639	-7.6207	-8.5377	-0.36375	-11.69	-6.1109	-1.0305	-3.8472	-1.8075	-0.71426	-4.2639	-7.0035	-8.1051	-0.41508	-12.134	-4.8583	-1.6677	-3.3827	-1.7996	-0.71426	-4.2639	-6.8536	-8.0124	-0.34385	-11.444	-3.3754	-2.1053	-2.1118	-0.84466	-0.71426	-4.2639	-7.9932	-8.7683	-0.31637	-10.885	-6.6657	-0.76188	-3.9827	-1.1607
5098	6	1.9156	-2.7063	-6.7726	-4.2855	-8.4545	-16.217	1.4756	-4.3765	-4.4535	-6.0652	1.9156	-2.7063	-11.726	-13.009	-1.9712	-3.1625	-3.4973	-0.80233	-2.1706	-3.9324	1.9156	-2.7063	-6.8176	-4.4813	-8.1361	-15.851	1.4747	-3.5035	-4.5335	-6.0784	1.9156	-2.7063	-6.7645	-4.3419	-8.1732	-14.326	1.4749	-3.0715	-4.3606	-6.0171	1.9156	-2.7063	-6.7488	-4.2535	-8.3655	-15.265	1.4754	-3.766	-4.3755	-6.0397	1.9156	-2.7063	-6.791	-4.4448	-8.0487	-13.989	1.4746	-2.7284	-4.4078	-6.021
5408	6	-3.9779	-2.6158	-2.1088	-7.1198	-5.8395	-11.938	-7.4436	-2.7133	-6.5794	-7.0116	-3.9779	-2.6158	-8.296	-11.912	-0.83636	-5.7558	-2.9435	-0.10475	-2.0665	-2.6913	-3.9779	-2.6158	-2.1454	-7.3954	-5.7025	-10.566	-7.4153	-2.7104	-6.4775	-5.0607	-3.9779	-2.6158	-2.1236	-5.8394	-6.1579	-13.553	-5.5027	-2.8458	-5.3961	-5.3501	-3.9779	-2.6158	-2.124	-7.3262	-5.7173	-10.888	-7.4431	-2.7098	-6.5735	-6.1736	-3.9779	-2.6158	-2.1116	-6.0367	-6.1	-14.329	-6.6967	-2.8169	-6.2232	-6.2748
5430	6	-1.3735	-4.3907	-6.9978	-9.8985	-13.779	-5.5437	-2.7869	-15.14	-1.7648	-2.2478	-1.3735	-4.3907	-3.7082	-8.7152	-13.705	-10.28	-3.9691	-10.039	-3.7925	-5.1581	-1.3735	-4.3907	-4.7595	-7.6928	-13.967	-9.1763	-3.9278	-10.501	-1.8076	-3.3375	-1.3735	-4.3907	-3.7423	-4.7253	-14.082	-10.083	-3.241	-12.868	-1.8124	-4.0736	-1.3735	-4.3907	-3.9443	-4.9068	-14.086	-9.9752	-3.2895	-12.582	-1.7902	-3.9139	-1.3735	-4.3907	-4.3698	-5.3946	-14.084	-9.7671	-3.4049	-12.035	-1.7731	-3.6295
5783	6	-0.57065	-5.2954	-1.777	-6.9291	-11.59	-13.517	1.4562	-9.0942	-5.4106	-4.9847	-0.57065	-5.2954	-7.1214	-8.8292	-2.7401	-10.439	-0.31021	-5.2567	-4.3229	-3.7773	-0.57065	-5.2954	-7.1144	-8.6458	-3.5019	-10.592	0.23599	-5.8615	-4.3732	-3.9262	-0.57065	-5.2954	-7.1084	-8.6032	-3.3438	-10.519	-0.032345	-5.5111	-4.3248	-3.8409	-0.57065	-5.2954	-7.145	-9.05	-2.5912	-10.43	-0.096507	-5.2435	-4.3878	-3.8091	-0.57065	-5.2954	-7.1084	-8.613	-3.2683	-10.501	-0.10388	-5.4396	-4.318	-3.8244
5991	6	-2.3643	-2.3733	-8.6642	-9.0707	-6.3055	-7.4277	-2.0846	-3.4915	-3.3435	-2.6491	-2.3643	-2.3733	-2.8454	-4.8392	-7.6722	-17.716	-1.5152	-6.5455	-3.5294	-5.0697	-2.3643	-2.3733	-2.853	-4.8371	-9.1547	-17.796	-1.4574	-8.1308	-3.462	-4.7788	-2.3643	-2.3733	-2.8662	-4.8371	-10.34	-15.081	-1.4633	-7.0598	-3.4026	-4.275	-2.3643	-2.3733	-2.8595	-4.8367	-10.211	-16.457	-1.4533	-7.6048	-3.4246	-4.5244	-2.3643	-2.3733	-2.8727	-4.8391	-9.4693	-13.611	-1.4925	-6.3931	-3.4016	-4.0601
6231	6	-0.42882	-0.30651	-8.0647	-6.0396	-4.8932	-11.813	-4.9212	-4.7663	-7.4204	-2.8771	-0.42882	-0.30651	-7.9928	-5.8453	-4.9687	-12.835	-4.9204	-4.8582	-7.7047	-3.3139	-0.42882	-0.30651	-7.9688	-6.6523	-4.9897	-11.917	-4.9215	-4.9278	-8.6612	-3.9539	-0.42882	-0.30651	-12.557	-13.173	1.3006	-2.5319	-10.418	0.46828	-5.924	-2.0985	-0.42882	-0.30651	-8.0445	-7.3062	-4.8122	-11.119	-4.9222	-4.8339	-8.4789	-3.0223	-0.42882	-0.30651	-8.0036	-7.1772	-4.9182	-11.273	-4.922	-4.9032	-8.8453	-3.4695
7395	6	-0.99302	-4.2228	-16.765	-8.6406	1.8945	-6.8729	-4.6768	-5.7203	-4.7053	-5.5898	-0.99302	-4.2228	-9.3958	-3.5439	-4.2603	-12.124	-3.5632	-9.5643	-6.9173	-7.2804	-0.99302	-4.2228	-8.4993	-3.6927	-4.3023	-11.46	-3.6846	-9.5547	-6.5732	-6.778	-0.99302	-4.2228	-8.1303	-3.4673	-4.9573	-12.426	-3.1761	-9.5798	-6.6282	-7.2638	-0.99302	-4.2228	-8.0507	-3.5985	-4.6571	-11.777	-3.3888	-9.572	-6.5179	-6.8957	-0.99302	-4.2228	-9.8868	-3.7319	-3.9903	-11.487	-3.9644	-9.5343	-6.9047	-6.9056
8621	6	-0.98034	-3.1089	-2.943	-8.8182	-2.605	-7.8944	-13.282	-0.35654	-9.3374	-8.9776	-0.98034	-3.1089	-3.6383	-6.4807	-2.1471	-8.153	-13.289	-0.34669	-7.5507	-8.431	-0.98034	-3.1089	-13.988	-9.6949	3.6267	-1.8919	-12.49	-0.50053	-5.9401	-5.0156	-0.98034	-3.1089	-3.096	-6.5711	-2.8123	-9.4916	-13.286	-0.34936	-8.8383	-9.6419	-0.98034	-3.1089	-3.297	-9.6495	-2.446	-7.6082	-13.288	-0.34728	-8.1668	-8.3226	-0.98034	-3.1089	-2.8079	-7.788	-2.7829	-8.5466	-13.275	-0.3659	-9.4748	-9.8334
9550	6	-4.6367	-8.2053	-10.907	-11.853	-0.4557	-2.3232	-7.2026	-3.5185	-2.1968	-0.53758	-4.6367	-8.2053	-3.0484	-0.9784	-10.497	-16.674	-3.7495	-6.4117	-3.1981	-5.2189	-4.6367	-8.2053	-3.4824	-5.1857	-6.6743	-14.353	-3.545	-6.3488	-3.1092	-3.5827	-4.6367	-8.2053	-3.5204	-5.1482	-6.589	-14.035	-3.4678	-6.6104	-2.9183	-2.5748	-4.6367	-8.2053	-3.5509	-5.1859	-6.4193	-13.38	-3.5524	-6.7174	-2.6147	-1.7201	-4.6367	-8.2053	-3.5339	-5.5095	-6.0378	-12.123	-4.1209	-5.7207	-2.7719	-1.1798
9738	6	-0.68392	-3.0566	-2.0882	-2.5389	-3.7248	-16.851	-1.8581	-2.0031	-5.3683	-2.7029	-0.68392	-3.0566	-1.8424	-2.2855	-4.5826	-19.921	-1.8459	-2.7878	-5.281	-2.2379	-0.68392	-3.0566	-7.5674	-6.6269	-1.8786	-5.5894	-5.6068	-2.0146	-5.0402	0.61958	-0.68392	-3.0566	-6.9874	-6.2066	-1.5182	-6.1087	-5.4053	-2.0053	-5.0879	0.51437	-0.68392	-3.0566	-5.2586	-4.7158	-0.75211	-9.3373	-4.0347	-1.9934	-5.3546	-2.0284	-0.68392	-3.0566	-1.9743	-2.4204	-4.0404	-17.281	-1.8504	-2.0475	-5.3529	-2.6245
9746	6	-0.10947	-6.204	-8.6749	-0.28613	-4.1766	-4.9709	-7.0263	-1.0208	-1.6172	-0.37429	-0.10947	-6.204	-2.5419	0.8154	-7.8379	-10.676	-4.3864	-6.2471	-1.7032	-0.76327	-0.10947	-6.204	-2.6155	0.87045	-6.7836	-10.723	-4.3956	-4.7215	-2.1043	-1.4797	-0.10947	-6.204	-2.8604	0.82152	-7.4679	-8.1391	-4.4207	-4.3764	-1.813	-0.4268	-0.10947	-6.204	-2.5062	0.84305	-7.3666	-11.789	-4.3815	-6.3017	-1.8146	-1.1608	-0.10947	-6.204	-2.5967	0.79858	-7.9419	-9.9952	-4.3916	-6.0214	-1.6878	-0.59986
