228	4	3.671819	0.564902	2.533421	3.883162	-3.540480	-10.877706	-3.461267	1.397015	-0.453018	-1.477389	3.671819	0.564902	-2.425892	2.966779	1.831691	-1.217212	-9.060581	5.785037	-0.391931	0.551167	3.671819	0.564902	-1.445309	2.981641	1.715250	-1.895009	-8.949799	5.764417	-0.274876	-0.076160	3.671819	0.564902	-2.398333	2.938053	1.785080	-1.108404	-9.035831	5.792182	-0.160368	1.311986
295	4	4.233378	1.359885	-3.004918	-5.198727	6.490951	9.171342	0.585583	3.400038	7.510868	3.397804	4.233378	1.359885	5.081921	-0.886924	2.587505	-1.556167	0.585725	3.372388	7.445134	2.295336	4.233378	1.359885	1.377732	-0.950926	5.053252	-0.692671	0.585583	3.403471	7.506166	3.165173	4.233378	1.359885	6.989187	5.576247	-1.633173	-12.745214	6.320501	-1.091373	5.243841	0.128725
443	4	0.863765	-0.579131	-4.940524	-3.719522	4.794429	7.081638	1.016597	6.447526	3.973929	4.376371	0.863765	-0.579131	1.052939	1.996485	-0.105454	1.509315	1.016541	5.474933	3.938989	3.914758	0.863765	-0.579131	3.237849	-0.316766	-1.048864	0.708543	0.956156	4.885476	1.947061	2.548112	0.863765	-0.579131	0.419588	1.132075	0.570420	1.797460	1.016495	6.190726	3.934448	3.899310
953	4	5.731537	3.645136	-4.235269	-0.928538	6.262482	-2.959913	4.258032	8.352574	3.396918	2.306224	5.731537	3.645136	1.235636	1.247266	-1.289924	-6.286649	3.539662	3.626007	1.651497	-0.706686	5.731537	3.645136	1.561473	2.456515	-1.407242	-6.890135	4.856205	4.396303	1.922447	-0.712611	5.731537	3.645136	1.580817	2.410532	-0.472507	-6.592456	5.753449	5.263930	2.284671	-0.685835
1302	4	4.063473	1.604818	-2.178881	-0.309350	5.021578	3.224296	-0.663503	1.493739	3.618989	3.332602	4.063473	1.604818	4.493734	4.622242	-3.289357	-6.098572	0.960627	1.752748	0.853902	0.668810	4.063473	1.604818	-0.647493	2.331398	3.095485	-0.892075	0.015484	2.049890	2.616266	1.471364	4.063473	1.604818	-1.044691	1.181494	3.962643	0.614937	0.052389	2.072794	3.535733	2.795589
1327	4	4.470436	3.711920	-5.852629	-7.162411	5.310208	2.756936	0.630252	6.376878	3.023595	3.806258	4.470436	3.711920	1.570607	4.662963	-2.418129	-5.372118	4.013030	5.127162	2.914714	1.572824	4.470436	3.711920	1.496182	-3.347910	1.208155	-0.012972	3.261854	6.407363	2.945204	1.837884	4.470436	3.711920	-2.052522	-6.376059	6.883555	0.363615	0.612084	6.394838	2.978907	2.152410
1411	4	4.219019	1.875368	6.077370	2.990031	-5.235943	-5.583574	3.780684	-5.363670	3.035327	-1.678049	4.219019	1.875368	-5.486959	-8.796495	5.063602	6.559031	2.647243	0.458269	4.763385	3.065435	4.219019	1.875368	1.443953	-1.103525	2.915838	-2.744557	2.558141	0.489915	4.524900	1.264532	4.219019	1.875368	1.161324	-1.920388	3.104256	-1.473256	1.996392	0.617098	4.616795	2.822270
1475	4	5.813664	4.433189	-3.634321	-10.359692	6.031077	4.291902	2.177732	4.664331	4.313498	0.434762	5.813664	4.433189	-0.705078	-6.632115	5.933799	1.687827	1.709249	5.133149	4.311062	0.431185	5.813664	4.433189	-1.173699	-6.188959	5.872264	2.321835	1.468876	5.450467	4.298611	0.417626	5.813664	4.433189	1.260459	-5.647487	3.600318	-1.107033	2.022107	4.808894	4.074416	-0.354959
2163	4	5.415624	3.554678	3.996324	4.544107	-3.052760	-8.517630	2.444275	-4.562041	3.591853	2.883889	5.415624	3.554678	-0.632997	0.701735	1.900735	-3.260057	-1.970127	0.518449	3.591860	3.192023	5.415624	3.554678	-0.643742	0.883415	1.214363	-2.028331	-0.176176	0.562234	3.591862	3.719143	5.415624	3.554678	-0.497147	0.890864	1.326212	-2.785146	-0.255111	0.405480	3.591862	3.548563
2253	4	4.662272	3.903705	-0.987548	-1.693443	-1.174924	-0.987418	7.209122	-0.057968	3.010491	2.952617	4.662272	3.903705	-9.847347	-14.138508	3.093235	10.017117	2.816468	4.121437	3.140111	3.077911	4.662272	3.903705	-0.997264	-1.679483	-1.196745	-1.154486	7.254260	-0.228646	2.992463	2.937745	4.662272	3.903705	-1.027206	-1.659934	-1.162694	-1.424427	7.321776	-0.378687	2.955238	2.909435
2257	4	4.562493	3.140621	-0.274125	-4.037915	1.232753	4.167291	6.868279	5.239549	5.620566	3.419999	4.562493	3.140621	0.882885	-3.198124	2.614395	0.564587	3.379446	6.633895	5.614777	2.642207	4.562493	3.140621	5.288329	2.661482	-3.261264	-12.676971	7.021034	0.496505	5.558937	1.179697	4.562493	3.140621	-4.560121	-6.950003	5.604354	10.926413	0.708028	6.654030	5.620624	3.434314
4050	4	5.415001	3.480258	-5.349947	-3.399129	6.040741	2.139797	2.262168	0.500962	4.227564	3.897662	5.415001	3.480258	4.136718	1.124388	-5.214881	-8.229018	5.763653	-2.662722	3.332770	1.092834	5.415001	3.480258	-1.788266	0.397608	0.613968	-1.864682	5.178412	2.276998	3.567156	1.337435	5.415001	3.480258	-1.900625	0.326141	0.491402	-2.525720	5.197738	2.261486	3.389844	1.132868
4610	4	4.374546	3.126959	-6.775688	-6.503068	7.767344	10.645005	1.092506	5.070773	2.634750	3.054825	4.374546	3.126959	2.893884	3.162816	-1.847754	-8.387587	6.392303	-0.813040	2.379532	-0.811094	4.374546	3.126959	-1.305746	2.366530	1.596246	-2.968997	5.617312	3.985712	2.395318	0.571907	4.374546	3.126959	-5.319023	1.499043	1.697330	1.233889	5.852718	4.231369	2.634395	3.052703
5056	4	4.848094	0.635568	-7.443395	-1.314040	1.880361	6.803133	1.546600	3.079634	3.852499	3.820274	4.848094	0.635568	4.914472	2.270903	-1.246275	-2.849205	3.538085	3.448902	2.280676	0.374917	4.848094	0.635568	-7.695734	-4.262931	4.744448	7.008159	0.693450	3.079669	3.852555	3.820320	4.848094	0.635568	-3.059567	2.236056	2.105963	0.971189	1.437522	3.109962	3.154222	3.355515
5214	4	5.494054	2.020769	1.097563	0.788628	-0.638342	-3.511938	4.406622	2.151812	-0.053398	1.434427	5.494054	2.020769	2.031023	-0.923095	2.218774	-3.395666	4.193992	1.599331	2.521425	2.784870	5.494054	2.020769	1.507604	-2.656771	2.986880	-0.949397	3.149190	2.425635	1.624461	2.736996	5.494054	2.020769	1.884868	-1.699304	2.649156	-2.719068	3.881116	1.898460	2.111437	2.462022
5662	4	4.362389	4.032990	-5.165392	-2.815607	4.180416	3.157846	-0.311200	4.261055	2.966736	3.945586	4.362389	4.032990	2.960590	0.782379	0.090294	-6.812378	-1.394713	1.537889	1.028510	1.211096	4.362389	4.032990	2.683267	0.597332	0.462025	-5.882138	-1.711148	2.043589	1.183042	1.364241	4.362389	4.032990	-0.444698	-0.959062	3.239923	-1.664403	-1.042347	4.197044	2.761589	3.111289
6060	4	5.155682	4.782848	1.451450	-0.190224	-3.451029	-2.878138	3.925339	2.616347	0.107436	2.454746	5.155682	4.782848	-10.912311	-9.413744	4.850380	6.181112	-1.443721	5.150550	1.275122	4.451686	5.155682	4.782848	1.451567	-0.091545	-3.479596	-3.309444	3.960529	2.615344	0.070208	1.703515	5.155682	4.782848	1.451507	-0.216204	-3.447028	-2.913361	3.923035	2.616057	0.060218	2.163230
6078	4	2.826759	1.812501	-1.715362	1.990417	-4.432755	-2.407258	2.297095	3.568265	2.199339	0.409212	2.826759	1.812501	-1.742072	1.786593	-4.147634	-2.696408	1.970017	3.578971	1.651075	0.102104	2.826759	1.812501	-1.539058	2.143503	-4.650338	-2.775238	2.589218	3.522530	2.325862	0.410867	2.826759	1.812501	-1.442376	2.055044	-4.602575	-3.358842	2.361210	3.499471	1.863612	0.106181
6618	4	5.608465	3.533958	5.116481	-0.307131	-1.628484	0.165988	6.806129	3.842640	2.545735	1.955494	5.608465	3.533958	1.635351	-5.805554	2.422243	1.160070	6.311287	6.096254	3.141932	3.508455	5.608465	3.533958	2.434133	-5.034195	1.769437	0.657401	6.436809	6.004856	3.357230	3.543552	5.608465	3.533958	1.794284	-5.498480	2.633410	1.060464	6.343462	6.093373	3.043872	3.227484
