174	6	5.856341	3.436471	-0.337554	0.979993	-2.690184	-12.065811	3.119013	2.084309	-2.683694	0.033043	5.856341	3.436471	-6.069431	-2.080005	1.522624	0.706518	-0.858996	6.847484	0.219769	3.973798	5.856341	3.436471	-5.729240	-1.973456	1.085312	0.653335	0.209612	6.555137	0.235120	3.965187	5.856341	3.436471	-6.240527	-2.006125	2.395376	0.718876	-1.285325	6.951755	0.054488	4.019231	5.856341	3.436471	-5.784737	-1.704828	3.075191	0.340058	-0.085363	6.668427	-1.632688	1.408701	5.856341	3.436471	-6.189830	-1.971520	2.593471	0.751193	-1.174973	6.933156	-0.066993	4.005822
866	6	4.909264	3.852435	0.868692	-5.955225	1.275976	-1.386986	-1.252727	6.732886	-0.373308	4.173787	4.909264	3.852435	-0.191100	-7.478617	2.569955	-1.200200	-3.560740	6.832571	-0.344582	4.748321	4.909264	3.852435	-0.675424	-8.436128	3.498402	-0.924438	-4.014535	6.833004	-0.354588	4.561394	4.909264	3.852435	-0.249104	-7.602597	2.809575	-1.193249	-3.670135	6.832587	-0.352542	4.572994	4.909264	3.852435	-1.008113	-9.126871	3.683495	-0.590728	-4.123679	6.833230	-0.343326	4.844723	4.909264	3.852435	-0.199163	-7.502811	2.668454	-1.214891	-3.594927	6.832533	-0.349173	4.643294
1123	6	2.633769	2.801040	4.029942	1.727362	-5.412380	-0.413057	3.683727	3.672197	2.503689	2.798603	2.633769	2.801040	4.008643	1.719909	-5.373011	-0.324469	3.522589	3.701513	2.376659	2.849988	2.633769	2.801040	4.051558	1.730411	-5.361544	-0.473233	3.730242	3.635330	2.202042	2.564836	2.633769	2.801040	4.052771	1.734557	-5.417048	-0.513086	3.799123	3.634891	2.432797	2.657131	2.633769	2.801040	4.015981	1.721255	-5.326331	-0.316642	3.516207	3.686458	2.109687	2.742783	2.633769	2.801040	4.034882	1.725340	-5.330115	-0.380588	3.617765	3.659675	2.098292	2.631906
4539	6	5.860320	2.443111	-3.116928	1.305810	-0.317142	-4.415808	0.718044	0.751576	1.815780	0.571537	5.860320	2.443111	-0.151944	-0.562616	5.017814	-0.987120	2.925974	1.508132	4.074158	1.378640	5.860320	2.443111	-0.980177	-1.141981	5.006973	-1.130547	0.211486	2.637435	2.492525	0.636171	5.860320	2.443111	-0.362984	-0.709324	4.955642	-1.574904	1.464036	2.000240	2.957072	0.644127	5.860320	2.443111	-0.213108	-0.616665	5.026877	-0.884676	2.947011	1.562708	4.227991	1.599057	5.860320	2.443111	-1.352691	-1.372544	5.054351	-0.325408	-0.343276	2.906077	2.357034	1.282973
5098	6	5.378682	1.565792	-0.166839	2.178726	-0.965931	-6.575761	5.822906	1.160861	1.744891	1.554515	5.378682	1.565792	-5.119964	-6.544656	5.517414	6.478914	0.850045	4.734999	4.027752	3.687366	5.378682	1.565792	-0.211883	1.982909	-0.647483	-6.209396	5.822045	2.033857	1.664925	1.541369	5.378682	1.565792	-0.158806	2.122364	-0.684606	-4.685036	5.822266	2.465814	1.837819	1.602617	5.378682	1.565792	-0.143063	2.210694	-0.876882	-5.623410	5.822709	1.771324	1.822871	1.580026	5.378682	1.565792	-0.185319	2.019405	-0.560116	-4.347099	5.821902	2.808914	1.790633	1.598771
5408	6	3.793711	4.234404	4.899251	-0.393049	-1.310560	-0.725323	-0.615571	3.168747	-0.187906	-0.123282	3.793711	4.234404	-1.287906	-5.185618	3.692573	5.456776	3.884603	5.777304	4.325038	4.196991	3.793711	4.234404	4.862710	-0.668617	-1.173528	0.646264	-0.587210	3.171702	-0.085962	1.827652	3.793711	4.234404	4.884515	0.887353	-1.629010	-2.340529	1.325361	3.036299	0.995423	1.538191	3.793711	4.234404	4.884088	-0.599384	-1.188352	0.324296	-0.615006	3.172241	-0.181944	0.714741	3.793711	4.234404	4.896444	0.690081	-1.571051	-3.115988	0.131349	3.065106	0.168317	0.613557
5430	6	5.896946	3.039244	-0.323902	-2.006296	-7.994307	3.631456	3.147410	-8.121079	3.830630	4.827665	5.896946	3.039244	2.965763	-0.822983	-7.920099	-1.104786	1.965129	-3.019744	1.802883	1.917331	5.896946	3.039244	1.914407	0.199367	-8.181952	-0.001108	2.006418	-3.482127	3.787793	3.737908	5.896946	3.039244	2.931648	3.166937	-8.297132	-0.907934	2.693316	-5.848996	3.783013	3.001812	5.896946	3.039244	2.729651	2.985432	-8.300918	-0.800100	2.644768	-5.563272	3.805196	3.161551	5.896946	3.039244	2.304109	2.497583	-8.298714	-0.591918	2.529381	-5.015712	3.822269	3.445947
5783	6	2.130114	1.648273	4.667573	0.153164	-6.104460	-3.948103	7.291262	-3.317359	2.415062	2.135132	2.130114	1.648273	-0.676737	-1.746953	2.745234	-0.870141	5.524888	0.520125	3.502808	3.342538	2.130114	1.648273	-0.669789	-1.563574	1.983426	-1.023254	6.071089	-0.084704	3.452519	3.193587	2.130114	1.648273	-0.663765	-1.520984	2.141542	-0.949920	5.802752	0.265752	3.500833	3.278899	2.130114	1.648273	-0.700380	-1.967773	2.894164	-0.861354	5.738590	0.533301	3.437859	3.310691	2.130114	1.648273	-0.663830	-1.530755	2.216986	-0.932238	5.731217	0.337194	3.507679	3.295424
5991	6	4.419427	5.310099	-3.257311	-3.277865	0.484206	3.850706	-0.075529	2.696658	3.970868	5.065904	4.419427	5.310099	2.561475	0.953631	-0.882468	-6.437957	0.493854	-0.357284	3.784954	2.645302	4.419427	5.310099	2.553859	0.955732	-2.364985	-6.517073	0.551649	-1.942653	3.852367	2.936196	4.419427	5.310099	2.540669	0.955800	-3.550360	-3.802548	0.545833	-0.871649	3.911714	3.439982	4.419427	5.310099	2.547325	0.956210	-3.421311	-5.178868	0.555761	-1.416589	3.889761	3.190611	4.419427	5.310099	2.534183	0.953749	-2.679630	-2.333032	0.516585	-0.204936	3.912688	3.654973
6231	6	4.614537	3.682812	-0.091902	-0.168321	-1.529659	-1.043869	1.949922	0.329069	0.169148	2.818883	4.614537	3.682812	-0.020040	0.025941	-1.605163	-2.065941	1.950727	0.237158	-0.115191	2.382003	4.614537	3.682812	0.003971	-0.781091	-1.626139	-1.147954	1.949605	0.167649	-1.071660	1.742042	4.614537	3.682812	-4.584591	-7.302121	4.664095	8.236716	-3.547348	5.563689	1.665544	3.597453	4.614537	3.682812	-0.071697	-1.435004	-1.448682	-0.350604	1.948897	0.261527	-0.889371	2.673644	4.614537	3.682812	-0.030857	-1.306010	-1.554678	-0.504373	1.949135	0.192172	-1.255833	2.226409
