72	10	2.2526	-6.1217	-5.6124	-8.8628	-9.3443	-14.758	0.18433	-7.6999	-5.6782	-6.7943	2.2526	-6.1217	-6.9436	-9.508	-6.7417	-14.837	-0.34264	-5.5641	-6.0877	-6.8015	2.2526	-6.1217	-9.8196	-11.371	-2.1464	-7.1304	-2.6991	-3.4524	-2.1239	-2.2395	2.2526	-6.1217	-5.5602	-9.6638	-6.0758	-10.497	0.43207	-4.5186	-2.1242	-2.847	2.2526	-6.1217	-6.8355	-9.4244	-6.9555	-15.092	-0.30588	-5.8233	-6.0748	-6.8013	2.2526	-6.1217	-3.8947	-7.4804	-9.5605	-13.635	0.6223	-7.1336	-4.666	-6.7292	2.2526	-6.1217	-6.6131	-9.3197	-7.3689	-15.372	-0.21798	-6.3853	-6.0379	-6.801	2.2526	-6.1217	-5.4923	-10.54	-5.8809	-11.155	0.97051	-3.661	-3.2781	-5.9534	2.2526	-6.1217	-3.7978	-6.0335	-7.3958	-11.801	0.87388	-5.5478	-2.2797	-5.2458	2.2526	-6.1217	-2.8914	-5.9312	-8.5108	-12.652	0.90851	-6.3283	-3.2994	-6.3462
100	10	-0.93555	-2.9977	-1.1195	-6.2683	-4.7871	-13.176	2.3464	-4.7007	-5.3322	-7.4809	-0.93555	-2.9977	-12.046	-14.241	-2.9002	-2.5676	-1.4476	-1.4787	-3.4181	-2.3348	-0.93555	-2.9977	-1.0844	-5.6481	-5.6261	-13.588	2.3426	-5.6394	-5.1288	-7.3519	-0.93555	-2.9977	-1.0983	-4.3444	-6.4455	-13.792	2.3316	-5.9163	-4.5577	-6.9053	-0.93555	-2.9977	-1.7229	-7.341	-3.8417	-10.142	2.2674	-2.5327	-5.3001	-6.6843	-0.93555	-2.9977	-1.1507	-6.3929	-4.6194	-13.065	2.3458	-4.3597	-5.3606	-7.4936	-0.93555	-2.9977	-1.1436	-3.5035	-6.4915	-12.712	2.3116	-5.7676	-3.7473	-6.0755	-0.93555	-2.9977	-1.1566	-3.4755	-6.4684	-12.49	2.3066	-5.6764	-3.6366	-5.8946	-0.93555	-2.9977	-2.4942	-6.3439	-3.7207	-8.7188	1.9977	-2.1276	-3.4363	-3.9126	-0.93555	-2.9977	-1.4985	-7.0254	-4.0322	-11.231	2.3123	-2.9653	-5.4126	-7.3225
103	10	-1.17	0.21874	-4.2077	-3.0247	-6.9103	-12.721	-1.9902	-4.5123	-4.9247	1.0098	-1.17	0.21874	-6.0331	-5.1626	-4.2102	-11.2	-6.335	-3.8781	-3.1868	2.5105	-1.17	0.21874	-6.5005	-4.4979	-3.3104	-11.015	-6.4954	-3.5619	-3.2496	2.4086	-1.17	0.21874	-4.765	-3.2567	-6.749	-12.793	-3.2471	-4.0857	-5.4711	0.78393	-1.17	0.21874	-5.4078	-5.4798	-5.4781	-11.24	-6.1495	-3.9078	-3.1953	2.4808	-1.17	0.21874	-3.4787	-3.0763	-7.3206	-11.964	-0.80213	-5.0472	-3.3454	2.0919	-1.17	0.21874	-3.8542	-4.1132	-6.8092	-11.507	-2.6281	-4.2187	-3.2109	2.4107	-1.17	0.21874	-3.565	-3.3245	-7.2217	-11.823	-1.1254	-4.7704	-3.2777	2.2204	-1.17	0.21874	-4.2	-4.811	-6.3769	-11.319	-4.3498	-4.0021	-3.198	2.467	-1.17	0.21874	-3.5333	-3.2346	-7.2612	-11.87	-0.99814	-4.8646	-3.2965	2.1806
104	10	-2.6122	-4.7731	-6.0917	-3.1978	-4.5214	-12.406	-1.665	0.96352	-5.4509	0.1425	-2.6122	-4.7731	-6.0423	-3.1973	-4.7184	-12.383	-1.565	0.8832	-5.4208	0.16669	-2.6122	-4.7731	-4.6269	-3.2472	-10.694	-11.498	0.58222	-2.983	-4.2565	0.94682	-2.6122	-4.7731	-4.6813	-3.5398	-8.0335	-10.69	-0.19069	-1.2563	-3.7225	1.4924	-2.6122	-4.7731	-7.4125	-3.7226	-1.7826	-10.859	-4.2652	1.3626	-5.7687	0.33539	-2.6122	-4.7731	-6.4622	-3.2634	-3.2521	-12.554	-2.4091	1.2521	-5.6335	-0.026445	-2.6122	-4.7731	-7.0611	-3.5464	-1.9618	-12.313	-3.5865	1.3504	-5.7934	-0.21823	-2.6122	-4.7731	-4.3889	-3.3301	-10.411	-11.127	0.51623	-3.0363	-3.9266	1.2251	-2.6122	-4.7731	-5.4878	-3.2068	-7.2163	-12.077	-0.47912	-2.1586	-5.01	0.453	-2.6122	-4.7731	-4.586	-3.2527	-10.776	-11.46	0.59718	-3.014	-4.2154	0.97734
106	10	1.9956	-0.036891	-5.9761	-7.5994	-9.8286	-8.9148	-3.1329	-4.1536	-3.1659	-4.9668	1.9956	-0.036891	-6.3234	-7.1408	-10.586	-8.9032	-2.1912	-4.2843	-2.7829	-4.9602	1.9956	-0.036891	-5.8045	-7.7081	-9.4089	-9.5688	-3.3862	-4.1553	-3.6034	-5.0607	1.9956	-0.036891	-5.4903	-7.3154	-9.4249	-12.169	-2.5946	-4.3273	-3.702	-8.176	1.9956	-0.036891	-5.9827	-6.5682	-10.598	-11.977	-1.4214	-4.6354	-2.669	-6.3688	1.9956	-0.036891	-6.165	-7.3666	-10.253	-8.6173	-2.5952	-4.209	-2.9171	-4.9593	1.9956	-0.036891	-5.7916	-6.6293	-10.317	-12.547	-1.4625	-4.6467	-2.7997	-6.8444	1.9956	-0.036891	-6.2047	-6.5639	-10.951	-11.356	-1.457	-4.5887	-2.6011	-5.8267	1.9956	-0.036891	-5.5181	-6.8759	-9.8503	-13.578	-1.8027	-4.553	-3.1739	-7.6449	1.9956	-0.036891	-5.7039	-7.6417	-9.2503	-10.079	-3.2447	-4.1878	-3.9906	-5.8633
109	10	-3.3889	-4.3551	-12.01	-9.9739	0.45283	-4.304	-1.9885	-0.98354	-2.6595	-2.9005	-3.3889	-4.3551	-12.199	-5.6715	-4.6277	-12.829	1.1026	-2.5931	-6.5794	-7.8873	-3.3889	-4.3551	-11.818	-5.3042	-4.6302	-13.007	1.2145	-2.6089	-6.4262	-7.9	-3.3889	-4.3551	-12.736	-6.2211	-4.6244	-12.318	0.89629	-2.5754	-6.7847	-7.7578	-3.3889	-4.3551	-10.183	-3.7715	-4.6555	-13.691	1.5833	-2.7207	-5.6775	-7.8519	-3.3889	-4.3551	-9.424	-3.0765	-4.6857	-13.955	1.7369	-2.8081	-5.2563	-7.7539	-3.3889	-4.3551	-10.044	-3.6433	-4.6596	-13.745	1.6115	-2.7347	-5.6047	-7.8396	-3.3889	-4.3551	-11.648	-5.1423	-4.6315	-13.079	1.2592	-2.6169	-6.3559	-7.9016	-3.3889	-4.3551	-12.953	-6.5016	-4.6213	-11.768	0.79526	-2.5696	-6.8551	-7.2179	-3.3889	-4.3551	-10.017	-3.6187	-4.6605	-13.756	1.6169	-2.7375	-5.5905	-7.837
112	10	-1.8937	-4.629	-3.5314	-10.565	-4.9549	-9.3499	-1.5837	-1.9442	-3.4412	-2.4338	-1.8937	-4.629	-1.9544	-9.3141	-3.8915	-10.355	-3.8321	-1.5021	-4.1862	-4.9277	-1.8937	-4.629	-2.1005	-9.4727	-3.8312	-10.242	-3.9813	-1.4612	-4.1832	-4.9081	-1.8937	-4.629	-2.7848	-10.166	-3.6984	-9.4691	-4.6058	-1.3419	-4.0895	-4.4581	-1.8937	-4.629	-1.0029	-7.5154	-5.1595	-10.969	-2.5883	-2.5039	-4.1314	-4.8371	-1.8937	-4.629	-9.1343	-16.392	-2.9835	-5.0451	-5.7859	-1.5557	-3.3874	-1.9397	-1.8937	-4.629	-1.1246	-7.9684	-4.7331	-10.837	-2.8256	-2.0933	-4.1609	-4.9003	-1.8937	-4.629	-1.19	-8.1684	-4.5747	-10.789	-2.936	-1.9693	-4.1687	-4.9161	-1.8937	-4.629	-3.5892	-10.957	-3.9828	-8.7402	-4.5579	-1.3763	-3.6792	-3.2382	-1.8937	-4.629	-3.3569	-10.72	-3.8545	-8.8622	-4.7695	-1.3431	-3.7884	-3.5218
113	10	3.2366	-5.2744	-1.513	-5.6343	-11.651	-10.332	-4.2738	-1.1896	-7.1577	-4.9828	3.2366	-5.2744	-1.5935	-5.7236	-11.581	-10.423	-4.29	-1.1684	-7.2665	-5.3088	3.2366	-5.2744	-1.7693	-5.7652	-11.634	-9.9355	-4.2832	-1.1779	-7.0503	-4.575	3.2366	-5.2744	-1.8938	-5.849	-11.598	-9.8502	-4.2937	-1.1645	-7.0914	-4.5656	3.2366	-5.2744	-2.057	-5.9644	-11.528	-9.7874	-4.3079	-1.1436	-7.2049	-4.6638	3.2366	-5.2744	-1.7295	-5.8278	-11.514	-10.367	-4.3026	-1.15	-7.3229	-5.4844	3.2366	-5.2744	-2.0924	-6.014	-11.457	-9.8717	-4.3152	-1.1307	-7.3194	-4.9615	3.2366	-5.2744	-2.0254	-5.9939	-11.44	-10.007	-4.3152	-1.1302	-7.3488	-5.2125	3.2366	-5.2744	-1.5905	-5.654	-11.668	-10.122	-4.2704	-1.1932	-7.0573	-4.6996	3.2366	-5.2744	-1.8361	-5.8968	-11.474	-10.267	-4.3089	-1.1402	-7.3441	-5.4923
114	10	-3.9933	-7.1521	-5.1409	-5.2345	-4.2882	-9.7033	0.26296	-1.635	-3.3026	-4.0338	-3.9933	-7.1521	-3.083	-6.7622	-6.3074	-12.995	1.6148	-6.4853	-5.8145	-8.558	-3.9933	-7.1521	-2.9356	-6.3578	-7.2035	-12.768	1.8221	-6.4917	-5.6325	-8.5206	-3.9933	-7.1521	-6.1292	-1.8592	-7.4131	-10.777	3.3527	-4.1101	-3.3829	-5.8586	-3.9933	-7.1521	-4.3952	-8.6081	-3.9106	-9.317	0.63002	-1.6045	-5.9553	-5.0235	-3.9933	-7.1521	-6.1078	-2.2677	-6.8143	-10.423	2.895	-3.2366	-3.139	-5.075	-3.9933	-7.1521	-4.1524	-3.814	-8.471	-11.75	2.8085	-5.9301	-4.5988	-7.8272	-3.9933	-7.1521	-5.8095	-2.94	-6.0421	-10.168	2.165	-2.6145	-3.1065	-4.6024	-3.9933	-7.1521	-5.0086	-5.99	-4.0148	-9.6132	0.24709	-1.5004	-3.4241	-3.9893	-3.9933	-7.1521	-5.9089	-2.7109	-6.2917	-10.243	2.4302	-2.7953	-3.1069	-4.7309
129	10	0.67109	-0.48277	-7.1352	-10.306	-2.9429	-12.094	-0.4735	-3.4155	-4.9817	-3.8898	0.67109	-0.48277	-7.285	-9.0622	-2.9197	-12.617	-0.45886	-3.345	-5.1465	-4.1228	0.67109	-0.48277	-7.4686	-11.815	-2.9592	-11.608	-0.61413	-3.4048	-4.9411	-3.6675	0.67109	-0.48277	-8.7867	-10.569	-2.9413	-11.351	-0.95014	-3.3755	-5.3041	-3.7667	0.67109	-0.48277	-8.3268	-8.8409	-3.0195	-12.595	-0.73016	-3.4414	-5.4589	-4.2699	0.67109	-0.48277	-7.7243	-8.7903	-2.9682	-12.883	-0.55332	-3.3455	-5.3166	-4.2504	0.67109	-0.48277	-7.4857	-8.8652	-2.9375	-12.795	-0.49719	-3.329	-5.2351	-4.1994	0.67109	-0.48277	-8.0355	-8.7845	-3.0026	-12.827	-0.63844	-3.3936	-5.4006	-4.2798	0.67109	-0.48277	-8.5395	-8.9561	-3.017	-12.319	-0.80559	-3.465	-5.4846	-4.2268	0.67109	-0.48277	-8.4532	-8.8958	-3.0201	-12.442	-0.77401	-3.4574	-5.4765	-4.2494
