4	3	2.380522	0.716141	-7.061386	-6.495973	5.366046	5.650215	-0.522391	2.144862	3.462628	2.008439	2.380522	0.716141	3.585666	3.687718	-5.537372	-12.790302	5.300539	-3.959655	3.106952	-3.564909	2.380522	0.716141	3.552782	-2.347882	0.130913	-6.903832	4.654633	0.580855	3.106952	-3.564909
53	3	6.294861	3.902102	7.374527	-0.577332	-1.453797	-14.691809	7.014974	0.672510	0.842875	0.469988	6.294861	3.902102	2.525814	-5.092713	4.554820	-0.596179	2.626731	7.238707	0.843061	0.478568	6.294861	3.902102	-3.494448	-9.866923	7.425249	4.796890	2.608103	7.238153	1.007163	1.865187
83	3	4.001578	3.010805	-10.501924	-9.548293	3.392739	9.471139	-0.465049	6.264925	1.434690	2.629304	4.001578	3.010805	-4.585542	1.860641	-0.854163	0.033825	4.502633	4.085688	1.429753	1.981715	4.001578	3.010805	2.258200	1.981710	-5.351209	-10.772334	4.220954	1.484524	1.013832	-0.552194
206	3	5.213387	4.390810	-7.695348	-7.869834	4.058342	9.077049	1.596423	4.340825	3.965309	3.475218	5.213387	4.390810	2.902011	3.012238	-3.882913	-3.758418	8.114011	0.568853	3.262684	-2.379637	5.213387	4.390810	-2.463628	-3.110334	-0.910668	6.920089	6.637063	4.086285	3.965309	3.474827
219	3	3.670489	-0.219052	-6.461821	5.086422	1.172299	1.272971	4.724343	7.827536	0.072104	1.529926	3.670489	-0.219052	1.270707	6.522838	-4.148368	-7.671010	5.269055	1.403175	0.060990	-0.816528	3.670489	-0.219052	-6.761642	-4.857245	4.916176	9.701715	0.276350	7.828877	0.126503	2.047650
241	3	4.651316	2.083364	-4.488824	-0.508198	0.496195	4.639912	5.637249	1.572671	5.661645	3.869237	4.651316	2.083364	-4.514908	1.569905	0.924324	1.414881	4.049324	2.940619	5.646217	3.459921	4.651316	2.083364	7.644655	4.727553	-4.534725	-6.217141	7.111552	-1.422228	4.834498	1.538986
258	3	5.927947	1.864643	-5.214611	-6.987641	7.257054	6.961611	-1.849847	6.613780	3.578119	3.087651	5.927947	1.864643	3.295689	2.720732	1.157539	-0.555107	0.068976	8.215492	2.601603	2.241655	5.927947	1.864643	-1.777804	-1.683797	6.840121	-0.146056	-2.027522	7.123489	3.304942	2.724799
273	3	5.709358	4.464790	-7.614276	-7.593188	4.219752	5.874223	-0.673664	5.089308	2.330238	4.236471	5.709358	4.464790	-0.148397	3.918072	-4.513270	-1.622946	1.005253	0.008100	0.746204	0.390993	5.709358	4.464790	-1.528327	-1.648789	-0.380918	3.317954	3.478707	2.329005	2.329248	4.197447
353	3	5.158439	2.145014	-5.436558	-8.196843	4.761084	10.003053	0.427142	4.261397	3.690500	4.378818	5.158439	2.145014	2.411681	3.337650	-5.290814	-10.084351	6.940415	-1.456013	3.063571	1.517299	5.158439	2.145014	2.116447	-2.223379	0.767419	-3.868086	6.097686	1.852265	3.063572	1.517299
390	3	6.102010	1.803875	2.113313	1.319851	-2.855395	-8.817095	5.787134	0.164618	-1.313311	-1.126458	6.102010	1.803875	1.481154	-2.532800	1.361641	0.006673	2.383671	4.721859	1.114100	2.650146	6.102010	1.803875	-2.049222	-5.219550	2.854004	6.894639	2.715140	3.697267	2.856597	3.228595
410	3	3.699580	1.324513	-4.053825	-6.760178	5.402432	10.957004	-0.703308	7.044150	2.396488	0.219916	3.699580	1.324513	6.377752	4.458609	-5.431049	-3.089765	3.824411	2.002340	2.395883	-1.168330	3.699580	1.324513	0.239105	-1.390774	-2.019761	8.658949	3.826394	4.627095	2.396488	0.219916
423	3	5.752018	5.433447	1.447744	4.048342	-3.308675	-8.895292	5.967741	-0.399461	3.790090	0.183315	5.752018	5.433447	-6.487764	-5.955667	2.734492	4.966269	1.972605	5.814686	3.912768	4.637765	5.752018	5.433447	-0.023558	-4.800163	2.238487	0.028015	3.093407	5.705216	3.910629	4.109218
429	3	3.837060	1.498237	0.884845	4.721567	-7.093584	-5.600666	-1.227253	1.242269	0.033344	2.297849	3.837060	1.498237	-4.672954	-2.911273	3.413622	7.008239	-0.065615	5.229185	3.220046	3.614622	3.837060	1.498237	-3.381350	4.704586	-2.242451	-0.711163	-1.603087	3.212655	0.033569	2.298086
654	3	5.795365	3.330261	2.803709	0.517878	-4.456927	-7.660827	5.838040	0.248003	2.345956	0.432257	5.795365	3.330261	-7.179909	-5.345973	7.896112	3.933606	4.857827	3.696736	3.925155	3.401191	5.795365	3.330261	-3.781332	0.757031	1.678402	-0.308655	5.881040	2.783360	3.818579	3.144728
656	3	6.060055	4.001493	2.443687	-3.398317	-0.559003	4.855481	-3.611876	4.070982	1.409341	2.848950	6.060055	4.001493	5.393715	0.131385	-0.858617	-0.907063	-2.458912	3.634434	1.409324	1.896489	6.060055	4.001493	-3.701710	-8.737621	5.238041	10.260929	-4.757012	7.733987	1.409341	2.848956
663	3	3.975293	3.541425	4.223558	3.777259	-3.601023	-15.623725	5.983733	2.124164	3.798958	0.846832	3.975293	3.541425	-6.676217	-6.059695	4.662193	6.383993	2.423002	6.681377	5.090914	4.575743	3.975293	3.541425	3.523346	-2.095298	0.303994	1.504140	2.507586	6.151765	5.054710	4.113029
673	3	2.832893	1.176935	-1.378764	-3.927609	5.629646	-0.999577	2.831048	7.360742	3.043830	2.678214	2.832893	1.176935	3.061001	2.436943	-3.716417	-11.991829	6.930144	3.442737	2.752825	2.429203	2.832893	1.176935	0.711331	-4.164900	2.318749	-6.226508	4.991802	7.084172	2.752831	2.429209
705	3	5.422607	2.855154	-4.912594	-3.616606	3.823957	4.947543	-2.597232	6.215601	4.286259	5.181159	5.422607	2.855154	7.239154	5.520718	-0.328736	0.418931	1.383263	6.807528	3.522675	3.694426	5.422607	2.855154	0.801336	-0.888009	3.708114	0.893589	-2.561503	6.445362	4.067783	4.317955
732	3	4.977515	3.385373	3.940226	0.520119	-4.497777	-3.312901	-3.330922	0.656438	-0.903849	0.922884	4.977515	3.385373	0.093183	-3.051970	0.659299	3.431793	-2.878954	6.330634	-0.149878	2.151851	4.977515	3.385373	-6.233859	-6.192708	6.633941	9.854857	-6.265809	7.140347	-0.039326	2.195033
