166	8	-1.726	-7.6646	-1.8565	-0.67998	-11.999	-21.189	-1.7523	-6.8189	-5.2458	-6.4187	-1.726	-7.6646	-7.4135	-7.3579	-3.7829	-8.3835	-4.9335	-1.2242	-2.569	-3.6007	-1.726	-7.6646	-7.4635	-7.1366	-2.9911	-7.7541	-5.9527	-0.90972	-4.92	-4.3649	-1.726	-7.6646	-7.5098	-7.1466	-2.9795	-7.659	-5.9728	-0.89823	-4.8777	-4.2429	-1.726	-7.6646	-7.8534	-7.3562	-3.6361	-7.7265	-5.4515	-0.97636	-2.7374	-3.2938	-1.726	-7.6646	-6.9672	-7.2061	-3.068	-9.5747	-4.9834	-1.4889	-3.676	-4.7486	-1.726	-7.6646	-7.1053	-7.2939	-3.391	-9.0557	-4.8022	-1.4385	-2.9448	-4.1016	-1.726	-7.6646	-6.9864	-7.2253	-3.1056	-9.4973	-4.9234	-1.5086	-3.5028	-4.6081
404	8	-1.0593	-3.1258	-15.891	-12.564	-1.4428	-2.2216	-3.078	-4.9648	-2.0295	-2.0255	-1.0593	-3.1258	-5.8037	-1.2807	-6.1591	-10.391	-2.2535	-8.2017	-2.0438	-2.5953	-1.0593	-3.1258	-7.3715	-1.2922	-4.2893	-9.1495	-1.9697	-5.3956	-2.1995	-2.2158	-1.0593	-3.1258	-7.5235	-1.3799	-4.7765	-8.9695	-2.1758	-5.6959	-2.0745	-2.0682	-1.0593	-3.1258	-5.5871	-1.178	-5.7412	-12.299	-1.4922	-8.595	-2.1616	-4.2353	-1.0593	-3.1258	-6.1257	-1.1756	-5.0783	-12.245	-1.6987	-7.1502	-2.2481	-4.7247	-1.0593	-3.1258	-5.6821	-1.2642	-6.2566	-10.614	-2.1135	-8.4591	-2.0494	-2.7721	-1.0593	-3.1258	-5.764	-1.1724	-5.4993	-12.495	-1.5687	-8.0679	-2.1965	-4.4627
487	8	-1.5879	0.74928	-1.773	-14.322	-7.61	-9.5438	0.9005	-3.7934	-6.1705	1.5875	-1.5879	0.74928	-1.7811	-14.357	-7.7895	-9.6907	0.92318	-4.4097	-6.1276	1.5707	-1.5879	0.74928	-1.8484	-14.429	-7.6838	-9.3526	0.90211	-3.494	-6.0657	1.7802	-1.5879	0.74928	-1.8875	-14.495	-7.8478	-9.338	0.92022	-3.8738	-6.0201	1.8324	-1.5879	0.74928	-1.7954	-14.35	-7.5965	-9.4579	0.89516	-3.5674	-6.1452	1.6564	-1.5879	0.74928	-1.8922	-14.51	-7.9387	-9.3946	0.92976	-4.2197	-6.0174	1.816	-1.5879	0.74928	-1.8392	-14.451	-7.9316	-9.5996	0.93288	-4.5413	-6.0623	1.6875	-1.5879	0.74928	-1.764	-14.316	-7.657	-9.6209	0.90856	-4.0395	-6.1697	1.5507
1191	8	-3.5969	-6.9031	-4.2387	-5.0761	-8.3246	-20.592	-1.4932	0.3788	-3.8497	-2.2726	-3.5969	-6.9031	-8.1958	-14.221	-0.54259	-10.644	-4.4166	4.8149	-2.9574	-0.12515	-3.5969	-6.9031	-6.6648	-10.818	-0.4189	-13.167	-4.4414	4.7852	-3.262	-1.9864	-3.5969	-6.9031	-7.1763	-14.238	-0.36862	-11.493	-4.3853	4.8012	-3.0189	-0.67152	-3.5969	-6.9031	-8.6291	-14.164	-0.59409	-10.315	-4.4424	4.8223	-2.9409	0.067491	-3.5969	-6.9031	-7.7524	-10.501	0.17374	-12.809	-4.6523	4.8192	-3.5642	-2.2523	-3.5969	-6.9031	-8.3724	-11.839	0.25342	-11.457	-4.7585	4.8512	-3.6881	-2.1225	-3.5969	-6.9031	-8.4106	-14.196	-0.56976	-10.479	-4.4277	4.8183	-2.9485	-0.028821
1283	8	1.9641	0.22442	-16.601	-14.8	0.16452	0.66926	-2.0625	-0.47477	-2.2639	-4.6468	1.9641	0.22442	-5.94	-3.4827	-6.5378	-15.599	1.1247	-4.0484	-3.0209	-7.3045	1.9641	0.22442	-6.2695	-3.9303	-6.5391	-15.445	1.1516	-3.9297	-3.3472	-7.845	1.9641	0.22442	-5.9204	-3.1336	-6.4417	-14.754	1.0516	-3.9748	-2.6362	-6.4889	1.9641	0.22442	-6.4877	-3.1199	-6.2004	-12.732	0.91516	-3.341	-2.3266	-5.0834	1.9641	0.22442	-6.7143	-3.352	-6.1381	-12.195	0.90916	-3.1185	-2.3772	-5.1053	1.9641	0.22442	-6.0234	-3.0501	-6.3779	-14.203	1.0101	-3.8559	-2.4852	-6.0357	1.9641	0.22442	-5.8935	-3.3295	-6.5098	-15.357	1.1009	-4.045	-2.8752	-7.0273
1984	8	-3.2864	-5.696	-0.89762	-3.1334	-6.8382	-15.013	-2.6818	-3.2457	-3.1793	-5.8417	-3.2864	-5.696	-0.94534	-3.1907	-6.717	-14.605	-3.164	-3.1895	-3.2748	-5.752	-3.2864	-5.696	-0.89661	-3.1186	-6.7905	-15.273	-2.7653	-3.2443	-3.2482	-6.0797	-3.2864	-5.696	-0.91443	-3.1295	-6.7014	-15.301	-2.9938	-3.2219	-3.3148	-6.248	-3.2864	-5.696	-0.91646	-3.1663	-6.8197	-14.728	-2.8186	-3.2216	-3.1676	-5.6709	-3.2864	-5.696	-0.92529	-3.1406	-6.6677	-15.198	-3.0954	-3.2106	-3.3327	-6.2504	-3.2864	-5.696	-0.90447	-3.1216	-6.743	-15.334	-2.8822	-3.2335	-3.2881	-6.1931	-3.2864	-5.696	-0.93274	-3.1847	-6.7746	-14.613	-2.998	-3.2021	-3.2115	-5.6604
2824	8	-1.7466	-5.2572	-4.6683	-2.7691	-11.701	-23.729	-1.2735	-8.5351	-6.2288	-5.736	-1.7466	-5.2572	-7.357	-9.1826	-0.077122	-10.117	-6.3642	-3.9235	-3.7347	-3.693	-1.7466	-5.2572	-7.2452	-9.1766	-0.16899	-11.013	-6.3602	-4.4774	-3.714	-3.8207	-1.7466	-5.2572	-7.34	-9.1817	-0.10988	-10.248	-6.3635	-4.0564	-3.7012	-3.6861	-1.7466	-5.2572	-7.2149	-9.1754	-0.14455	-11.347	-6.3596	-4.5028	-3.7731	-3.9226	-1.7466	-5.2572	-7.3258	-9.1806	0.029668	-9.9466	-6.3642	-3.5975	-4.1028	-4.0988	-1.7466	-5.2572	-7.1988	-9.1754	-0.094238	-11.612	-6.36	-4.3902	-3.8715	-4.0584	-1.7466	-5.2572	-7.2987	-9.1793	-0.15738	-10.557	-6.3619	-4.2903	-3.6792	-3.7184
3339	8	2.4243	-2.3385	-12.877	-14.184	-1.2437	-4.602	-6.2933	-0.29356	-3.7558	-3.7979	2.4243	-2.3385	-3.4346	-7.6959	-4.9177	-10.37	-6.3421	-3.7466	-5.4585	-5.0554	2.4243	-2.3385	-3.0872	-7.2379	-5.1554	-12.144	-6.2139	-4.2368	-5.6461	-5.6508	2.4243	-2.3385	-3.4074	-7.6121	-4.9675	-10.36	-6.272	-3.761	-5.1674	-4.8696	2.4243	-2.3385	-3.4012	-7.6835	-4.9285	-10.599	-6.4225	-3.8411	-5.7964	-5.4706	2.4243	-2.3385	-3.1966	-7.4942	-5.056	-11.47	-6.3731	-4.1312	-5.8873	-5.717	2.4243	-2.3385	-3.1827	-7.1463	-5.138	-11.482	-6.1665	-4.1025	-5.2001	-5.3801	2.4243	-2.3385	-3.2742	-7.2594	-5.0956	-10.909	-6.1861	-3.967	-5.0191	-5.1114
3760	8	-3.4658	-7.7815	-3.8499	-4.6381	-9.6256	-11.142	0.15631	-7.0989	-6.2531	-5.6242	-3.4658	-7.7815	-3.9475	-5.3795	-8.9262	-10.119	-0.40852	-7.0931	-6.1361	-4.8749	-3.4658	-7.7815	-3.8344	-4.9848	-9.5381	-10.356	0.054865	-7.0978	-5.5709	-4.7185	-3.4658	-7.7815	-3.7913	-4.581	-9.9048	-10.743	0.32413	-7.0996	-5.5829	-4.9519	-3.4658	-7.7815	-3.7847	-4.4289	-10.022	-11.084	0.39395	-7.0998	-5.7835	-5.2659	-3.4658	-7.7815	-3.9586	-5.1715	-8.9289	-10.371	-0.3303	-7.095	-6.4452	-5.2487	-3.4658	-7.7815	-3.923	-4.9413	-9.2005	-10.723	-0.13772	-7.0975	-6.4669	-5.5224	-3.4658	-7.7815	-3.8909	-5.3147	-9.1973	-10.138	-0.23671	-7.0952	-5.7628	-4.6867
4404	8	0.059256	-0.86945	-15.142	-4.2549	-1.1097	-16.193	-5.2488	0.33458	-5.488	-6.518	0.059256	-0.86945	-19.32	-10.847	1.9533	-7.5705	-7.104	-0.42802	-3.3716	-2.3932	0.059256	-0.86945	-15.631	-4.0812	-0.99916	-15.207	-5.5533	0.28054	-5.2026	-6.0136	0.059256	-0.86945	-15.821	-4.2584	-0.89049	-15.197	-5.7636	0.30624	-5.3084	-6.1134	0.059256	-0.86945	-14.006	-4.0681	-1.3975	-16.736	-4.664	0.33049	-5.4916	-6.553	0.059256	-0.86945	-15.266	-3.9192	-1.1572	-15.409	-5.2315	0.26564	-5.1766	-6.0752	0.059256	-0.86945	-13.679	-3.7819	-1.5561	-16.342	-4.4382	0.29247	-5.3617	-6.4464	0.059256	-0.86945	-14.39	-3.7783	-1.4117	-15.906	-4.7216	0.2716	-5.2586	-6.297
