3	1	2.876	-5.735	-11.312	-5.6729	-5.684	-0.46946	-2.8238	-1.9055	-3.1786	-4.4544
6	1	-0.61043	-3.4306	-3.0357	-4.1208	-9.528	-11.866	-4.8291	-5.2298	-6.8669	-5.7049
8	1	-4.3046	-0.35337	-0.84902	-2.386	-12.696	-18.167	1.348	-11.12	-4.0504	-0.3321
9	1	-0.86563	-2.2238	-6.1678	-5.6972	-16.655	-10.57	-4.3345	-4.3738	-2.366	-0.069489
10	1	0.08012	-5.803	0.61372	-4.3395	-15.63	-15.452	-0.43982	-11.481	-3.0172	-8.311
11	1	-3.5951	-6.9661	0.64532	-0.47922	-13.229	-21.359	-0.9884	-12.84	-0.2411	-5.861
12	1	-2.7906	-5.4987	-2.7513	-1.7654	-13.523	-11.546	0.98474	-3.8359	-1.4107	-5.2459
13	1	2.192	-1.3159	-12.692	-19.23	-1.2668	-4.8302	-5.5832	-2.2616	-4.518	-3.9285
18	1	-3.6873	-5.6195	-1.8788	2.8061	-14.184	-14.446	0.77077	-9.331	-3.5885	-5.744
19	1	-0.50686	-1.2368	-10.647	-15.989	-1.4798	-4.4252	-7.7339	2.2757	-4.4515	-0.77869
20	1	-0.36502	-2.8303	-4.8678	0.28365	-8.1293	-21.979	1.8597	-4.8186	-5.7884	-5.9108
21	1	-0.64587	-4.0175	2.6578	-2.0058	-9.4704	-24.421	-1.4992	-10.898	-4.6069	-7.5645
23	1	-3.0597	-5.5853	-16.261	-11.129	-5.3677	-2.8427	-2.6683	-1.8011	-3.4637	-0.11737
24	1	-2.0356	-8.3555	1.8354	1.7984	-12.118	-16.537	-3.6214	-8.2756	-4.7333	-2.854
25	1	1.0987	-4.2382	-14.444	-16.011	2.2831	-0.76238	-11.094	0.41309	-5.5108	-1.5996
27	1	-1.7828	-3.5231	-14.529	-12.613	-1.0492	-10.356	-10.701	1.4754	-0.18446	-1.6404
28	1	-4.3055	-4.4217	-15.624	-13.115	-3.5368	1.3099	-7.1705	1.0606	-4.7024	-2.2689
29	1	-2.1477	-7.9474	-15.999	-17.342	3.4029	-3.9331	-6.0779	0.45748	-11.466	-5.5901
30	1	-5.1573	-4.8128	-1.7218	-1.104	-12.113	-17.071	0.60305	-8.1499	-1.7704	-2.8536
