228	4	0.87127	-8.1091	-4.3168	-3.1249	-10.267	-18.656	-9.6475	-6.3983	-6.8	-8.0936	0.87127	-8.1091	-9.2761	-4.0413	-4.8951	-8.9951	-15.247	-2.0103	-6.7389	-6.0651	0.87127	-8.1091	-8.2955	-4.0264	-5.0115	-9.6729	-15.136	-2.0309	-6.6218	-6.6924	0.87127	-8.1091	-9.2485	-4.07	-4.9417	-8.8863	-15.222	-2.0032	-6.5073	-5.3042
295	4	-2.4154	-6.2291	-9.8436	-10.051	1.1293	-0.26785	-5.1045	-2.4974	0.73521	-3.245	-2.4154	-6.2291	-1.7568	-5.7388	-2.7741	-10.995	-5.1044	-2.525	0.66948	-4.3475	-2.4154	-6.2291	-5.4609	-5.8028	-0.3084	-10.132	-5.1045	-2.494	0.73051	-3.4776	-2.4154	-6.2291	0.15052	0.72435	-6.9948	-22.184	0.63041	-6.9888	-1.5318	-6.5141
443	4	-5.8883	-4.3769	-11.384	-10.446	-2.0837	-2.887	-3.3412	0.049934	-3.6028	2.1956	-5.8883	-4.3769	-5.3907	-4.73	-6.9836	-8.4593	-3.3412	-0.92266	-3.6377	1.734	-5.8883	-4.3769	-3.2058	-7.0433	-7.927	-9.2601	-3.4016	-1.5121	-5.6296	0.36734	-5.8883	-4.3769	-6.0241	-5.5944	-6.3077	-8.1712	-3.3413	-0.20687	-3.6423	1.7185
953	4	-0.84304	-3.0619	-10.876	-8.3243	0.89176	-13.519	-2.0643	4.6846	-2.9428	-0.13749	-0.84304	-3.0619	-5.4049	-6.1485	-6.6606	-16.846	-2.7827	-0.041954	-4.6882	-3.1504	-0.84304	-3.0619	-5.0791	-4.9392	-6.778	-17.449	-1.4662	0.72834	-4.4173	-3.1563	-0.84304	-3.0619	-5.0597	-4.9852	-5.8432	-17.152	-0.56893	1.596	-4.0551	-3.1295
1302	4	0.60042	-2.6673	-8.7846	-6.7736	-2.467	-6.4171	-5.0108	-4.0436	-2.5794	-4.2872	0.60042	-2.6673	-2.112	-1.842	-10.778	-15.74	-3.3867	-3.7846	-5.3445	-6.9509	0.60042	-2.6673	-7.2532	-4.1328	-4.3931	-10.533	-4.3318	-3.4874	-3.5821	-6.1484	0.60042	-2.6673	-7.6504	-5.2827	-3.5259	-9.0265	-4.2949	-3.4645	-2.6627	-4.8242
1327	4	-3.3012	-3.1383	-12.861	-13.889	0.78127	-8.4556	-6.1978	0.49483	-3.3679	-3.0821	-3.3012	-3.1383	-5.4375	-2.0638	-6.9471	-16.585	-2.815	-0.75489	-3.4768	-5.3155	-3.3012	-3.1383	-5.5119	-10.075	-3.3208	-11.226	-3.5662	0.52531	-3.4463	-5.0504	-3.3012	-3.1383	-9.0606	-13.103	2.3546	-10.849	-6.216	0.51279	-3.4126	-4.7359
1411	4	-3.0515	-5.5545	-0.59655	-4.9022	-11.021	-14.759	-2.1536	-12.383	-2.5601	-8.7535	-3.0515	-5.5545	-12.161	-16.689	-0.72125	-2.6161	-3.287	-6.5607	-0.83203	-4.01	-3.0515	-5.5545	-5.23	-8.9957	-2.869	-11.92	-3.3761	-6.5291	-1.0705	-5.8109	-3.0515	-5.5545	-5.5126	-9.8126	-2.6806	-10.648	-3.9379	-6.4019	-0.97862	-4.2532
1475	4	3.1129	-2.5105	-10.079	-17.442	0.54574	-5.2772	-3.6574	-1.1125	-3.5122	-6.6851	3.1129	-2.5105	-7.1497	-13.714	0.44846	-7.8813	-4.1258	-0.64369	-3.5146	-6.6886	3.1129	-2.5105	-7.6183	-13.271	0.38693	-7.2473	-4.3662	-0.32638	-3.5271	-6.7022	3.1129	-2.5105	-5.1842	-12.73	-1.885	-10.676	-3.813	-0.96795	-3.7513	-7.4748
2163	4	-1.3681	-4.1288	-1.4105	-1.2488	-9.8424	-19.796	0.43519	-10.75	-3.7225	-4.8311	-1.3681	-4.1288	-6.0399	-5.0911	-4.889	-14.539	-3.9792	-5.6697	-3.7225	-4.523	-1.3681	-4.1288	-6.0506	-4.9095	-5.5753	-13.307	-2.1853	-5.6259	-3.7225	-3.9959	-1.3681	-4.1288	-5.904	-4.902	-5.4635	-14.064	-2.2642	-5.7827	-3.7225	-4.1665
2253	4	-0.38109	-0.085619	-8.9603	-7.5647	-4.5384	-11.756	0.33798	-5.1534	-4.579	-2.7433	-0.38109	-0.085619	-17.82	-20.01	-0.27028	-0.75153	-4.0547	-0.97397	-4.4494	-2.618	-0.38109	-0.085619	-8.97	-7.5507	-4.5603	-11.923	0.38312	-5.3241	-4.597	-2.7582	-0.38109	-0.085619	-9	-7.5312	-4.5262	-12.193	0.45063	-5.4741	-4.6343	-2.7865
2257	4	-0.54977	-2.8737	-7.9299	-10.406	-2.2886	-6.0551	1.018	-0.41456	-3.6564	-5.4719	-0.54977	-2.8737	-6.7729	-9.5666	-0.90699	-9.6578	-2.4708	0.97979	-3.6622	-6.2497	-0.54977	-2.8737	-2.3675	-3.707	-6.7827	-22.899	1.1708	-5.1576	-3.7181	-7.7122	-0.54977	-2.8737	-12.216	-13.319	2.083	0.70398	-5.1422	0.99992	-3.6564	-5.4576
