1	4	6.552577	1.049495	1.215314	3.150322	-3.812305	-8.082544	0.270091	0.506455	-2.146948	-4.621367	1.871791	4.872075	-0.099659	1.896113	-3.507177	-2.967992	0.248873	0.507731	-2.134640	-4.321609	6.552577	6.558941	-1.265230	0.763335	-2.952730	-2.209731	0.198195	0.513686	-2.089296	-3.549829	1.871791	-0.574788	1.329018	3.262466	-3.830935	-8.281564	0.271260	0.506396	-2.146948	-4.621370
4	4	1.261019	1.619738	-4.822964	-9.833134	5.620588	9.124427	-3.283827	4.566098	-3.588037	0.804218	1.261019	1.619738	4.999964	3.200870	-6.026033	-2.329560	1.554189	0.436261	-5.368841	-4.909213	1.261019	-3.982434	5.959102	3.355618	-6.028044	-2.353878	1.554190	0.436237	-5.368974	-4.911748	1.261019	-3.982434	-3.863813	-9.678401	5.619819	9.120789	-3.283825	4.566098	-3.588037	0.804218
7	4	-0.068634	-4.483298	-8.030644	-7.072875	2.896678	10.375840	-4.913274	6.040958	-2.055497	-1.060970	5.272495	-1.657734	-8.030644	-7.072875	2.896678	10.375840	-4.913274	6.040958	-2.055489	-1.060966	-0.068631	-4.483298	1.713777	4.066312	-4.476384	-8.690515	1.027578	0.117032	-2.094561	-7.201853	5.272495	-1.657734	1.713778	4.066312	-4.476384	-8.690515	1.027578	0.117031	-2.094509	-7.201865
11	4	8.097203	4.541751	2.372106	0.014749	-2.845490	1.294238	-0.061965	6.235628	-0.586234	4.295251	8.097203	4.541751	-7.977794	-11.064514	3.308766	7.753227	-4.937858	8.036458	-0.572706	5.009611	8.097203	4.541751	-6.985042	-7.474233	3.308817	6.234715	0.906944	3.368012	5.109492	4.989790	8.097203	4.541751	3.795724	3.864138	-1.656256	-0.804640	5.549748	3.559034	4.748734	3.119375
13	4	6.669121	2.862758	0.885712	1.090209	-3.157873	-4.105678	1.948607	1.404380	-8.044093	-3.412094	1.056119	-1.315145	3.412884	1.140383	-3.197129	-4.129798	1.950263	1.392293	-8.044071	-3.412079	6.669121	2.862758	-7.604765	-5.830896	4.468447	9.706740	-0.145418	7.281327	-3.235855	1.588944	1.056119	-1.315145	-5.077607	-5.777956	4.465882	9.706738	-0.144649	7.281327	-3.235855	1.588944
22	4	8.191398	8.566274	-13.587528	-13.918900	8.780200	4.893351	4.756659	-1.934751	5.414189	0.940768	2.580460	7.287342	-12.604623	-13.767131	8.780200	4.893351	4.756659	-1.934751	5.414189	0.940768	8.191398	8.566274	-10.255528	-12.214622	7.760703	1.811931	4.777141	-2.024116	6.142637	4.866590	2.580460	7.287342	-9.272624	-12.062853	7.760703	1.811931	4.777141	-2.024116	6.142637	4.866590
23	4	-3.662499	2.518909	6.506409	8.036596	-2.755677	-13.862501	8.250851	-4.628650	4.810674	-3.533341	-3.662499	-3.436532	6.989629	8.040690	-2.755677	-13.863086	8.250851	-4.628650	4.810674	-3.533341	-3.662499	2.518909	5.928387	5.237449	-2.755677	-4.852250	3.002310	-0.906530	1.204496	-3.533133	-3.662499	-3.436532	6.411607	5.241543	-2.755677	-4.854423	3.002310	-0.906530	1.204496	-3.533135
30	4	1.125180	-1.242719	-6.462861	-4.033963	6.849310	5.303373	4.081177	6.779315	3.768699	2.981301	1.125180	-1.242719	-10.751193	-9.150837	6.849288	7.951164	-2.169241	7.234801	-1.875626	2.981422	6.342396	8.450991	-12.378881	-9.518481	6.849309	5.326231	4.081177	6.779296	3.768723	2.981309	6.342396	8.450991	-16.654543	-14.635380	6.849288	7.952213	-2.169241	7.234801	-1.875635	2.981422
34	4	-0.810590	-8.561646	-8.830401	-10.928882	6.989377	9.180434	-2.883222	4.780678	-6.452895	-0.355497	-0.810590	-8.561646	-3.689712	-5.129840	2.179346	4.166802	-0.422581	-1.854785	3.708601	5.798462	3.767013	-7.129451	-8.830401	-10.928882	6.989377	9.180434	-2.883222	4.780678	-6.452895	-0.355497	3.767013	-7.129451	-3.689712	-5.129839	2.179346	4.166802	-0.422583	-1.854785	3.708601	5.798462
35	4	1.238136	-9.237821	-10.610230	-5.394787	6.105480	8.991203	-8.442599	5.998005	-4.104361	-0.065669	7.351408	-3.339695	-10.520310	-4.864902	6.103530	8.988768	-5.030106	5.834253	1.174603	-0.065669	1.238136	-9.237821	-10.520310	-4.864902	6.103530	8.988768	-5.030107	5.834253	1.174603	-0.065669	7.351408	-3.339695	-10.610230	-5.394787	6.105480	8.991203	-8.442638	5.998005	-4.104361	-0.065669
