10	3	0.29499	-1.6486	-17.405	-12.936	-3.143	-3.7285	-2.8056	0.059194	-4.3311	-6.6544	-5.7407	-6.6481	-2.0269	-6.4788	-11.039	-13.948	-2.0887	-2.5065	-5.6385	-12.049	-5.7407	-6.6481	-11.308	-11.516	-3.1511	-3.7856	-2.7984	0.059241	-4.3314	-6.6548
14	3	0.051853	-9.3897	-12.675	-13.982	-2.2622	-2.9448	-13.281	-0.53253	-4.3157	-1.9716	0.051853	-3.9696	-4.2809	-8.978	-6.1815	-7.4135	-4.7879	-7.9116	0.85253	-3.0096	0.051853	-3.9696	-12.676	-17.79	-2.2622	-2.9447	-13.281	-0.53253	-4.3157	-1.9716
15	3	-8.7391	-8.3182	-18.957	-19.928	-1.7691	3.8249	-7.5536	-1.5936	-10.124	-5.8618	-8.7391	-8.3182	-6.2828	-9.3947	-11.909	-16.557	-2.5008	-5.6935	-10.145	-6.9582	-8.7391	-8.3182	-18.098	-16.806	-4.2368	-1.5546	-6.1683	-1.625	-5.2914	-0.67331
17	3	-5.7596	-10.097	-20.023	-17.65	2.9988	0.88736	-13.289	4.3118	-10.071	-9.1895	-5.7596	-10.097	-19.797	-17.189	1.6486	-4.7205	-13	4.0573	-5.342	-2.6438	-5.7596	-10.097	-14.619	-12.91	1.6299	-4.7448	-7.2854	2.5095	0.0046863	-2.6438
27	3	3.5017	-1.23	-10.696	-6.8243	-12.223	-7.4081	-1.5026	-6.2957	-5.2413	1.9322	3.5017	-6.1646	-3.4379	-5.1125	-13.007	-12.634	-5.3204	-6.2084	-8.9225	-5.5709	3.5017	-1.23	-10.79	-12.769	-8.8728	-2.1564	-1.4145	-1.1397	-5.2215	4.6805
40	3	-2.1446	-0.70942	-8.9113	-18.068	-3.4064	-7.3459	-7.8682	-4.3832	-4.946	1.0103	-8.6093	-10.673	-2.5485	-12.68	-3.9204	-7.9075	-7.8872	-4.3851	-4.9779	0.5141	-8.6093	-10.673	1.4578	-10.64	-5.6177	-8.6025	-8.6715	-5.0267	-6.518	-1.178
41	3	0.56713	-6.5292	-5.2293	-6.1708	-6.1654	-16.217	-8.4041	-6.2518	-10.178	-4.5743	0.56713	-6.5292	-5.0928	-4.4508	-6.2517	-16.634	-6.2377	-6.8234	-4.0131	-4.5743	0.56713	-0.52829	-10.849	-11.658	1.6423	-8.8381	-6.9942	-6.3074	-1.7781	0.58843
44	3	2.1453	0.43986	-19.421	-19.519	-4.2708	-0.11679	-4.241	-2.2682	-13.437	-6.9212	2.1453	0.43986	-14.285	-11.804	-10.079	-4.8154	2.0111	-7.8521	-6.9814	-1.4167	2.1453	0.43986	-6.5695	-9.1565	-10.974	-7.9992	3.2937	-14.73	-0.69668	-1.8049
50	3	-1.0853	0.66602	-15.973	-16.069	-1.8484	7.0169	-11.901	-0.98463	-8.2601	-5.9994	-1.0853	0.66602	-13.259	-12.362	-5.2095	3.4998	-8.6983	-1.1233	-4.8388	0.26508	-1.0853	0.66602	-10.722	-10.874	-5.2496	-1.8583	-7.2004	-4.8951	-0.91796	0.26348
54	3	1.7475	0.50308	-15.556	-8.2434	2.4375	0.20696	-3.8717	-2.4073	2.0734	0.31831	1.7475	0.50308	-15.585	-8.6073	5.3371	4.0474	-4.4312	-0.2888	-1.2177	-5.7041	1.7475	0.50308	-18.523	-15.038	5.3399	4.1135	-7.5215	0.9122	-6.3401	-5.7041
55	3	-6.1754	-6.0948	-7.3444	-5.049	-13.629	-9.8512	-1.6367	-2.3662	-11.675	-7.4867	-1.661	-3.5672	-7.4837	-5.053	-13.554	-9.8417	-1.6367	-2.3662	-11.674	-7.4355	-1.661	2.1842	-9.5985	-13.668	-6.6337	-8.9303	0.25446	-2.41	-2.0512	-0.12504
69	3	-1.3503	0.6821	-9.7938	-20.545	1.3868	-5.194	-10.535	-0.73464	-8.9163	-9.8867	-6.3621	-10.681	-9.0342	-17.468	1.3868	-5.3919	-10.535	-0.73464	-8.9163	-9.8867	-6.3621	-4.7476	-9.0347	-17.762	1.3868	-5.3916	-10.535	-0.73464	-8.9163	-9.8867
75	3	1.8949	0.28419	-11.867	-14.644	-1.901	-6.3027	-6.8849	-4.1484	2.9337	-0.51553	-3.4837	-8.5869	-0.99214	-2.6391	-9.5278	-18.038	-2.8568	-9.0748	0.59653	-9.6302	-3.4837	-8.5869	-2.6016	-11.616	-3.0515	-11.62	-4.0766	-2.5565	0.72445	-5.2279
